Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
72.0,72.0,72.0,0.388115863,0.388115863,0.388115863,2.0,1.0,3.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,3.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,3.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,3.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,3.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,3.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,3.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,3.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,3.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,3.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,3.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,3.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,3.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,3.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,3.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,3.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,3.0,1.0,3.0
