Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,3.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,4.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,3.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,1.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,3.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,4.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,1.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,1.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,1.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,1.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,2.0,1.0,2.0
72.0,72.0,72.0,-1.15576938108,-1.15576938108,-1.15576938108,4.0,1.0,2.0
73.0,73.0,73.0,-0.922236783287,-0.922236783287,-0.922236783287,2.0,1.0,2.0
74.0,74.0,74.0,-0.688704185498,-0.688704185498,-0.688704185498,1.0,1.0,2.0
74.0,74.0,74.0,-0.688704185498,-0.688704185498,-0.688704185498,2.0,1.0,2.0
74.0,74.0,74.0,-0.688704185498,-0.688704185498,-0.688704185498,2.0,1.0,2.0
74.0,74.0,74.0,-0.688704185498,-0.688704185498,-0.688704185498,2.0,1.0,2.0
74.0,74.0,74.0,-0.688704185498,-0.688704185498,-0.688704185498,2.0,1.0,2.0
74.0,74.0,74.0,-0.688704185498,-0.688704185498,-0.688704185498,2.0,1.0,2.0
74.0,74.0,74.0,-0.688704185498,-0.688704185498,-0.688704185498,2.0,1.0,2.0
91.0,91.0,91.0,3.28134997692,3.28134997692,3.28134997692,2.0,1.0,2.0
91.0,91.0,91.0,3.28134997692,3.28134997692,3.28134997692,2.0,1.0,2.0
91.0,91.0,91.0,3.28134997692,3.28134997692,3.28134997692,2.0,1.0,2.0
91.0,91.0,91.0,3.28134997692,3.28134997692,3.28134997692,1.0,1.0,2.0
90.0,90.0,90.0,3.04781737913,3.04781737913,3.04781737913,2.0,1.0,2.0
90.0,90.0,90.0,3.04781737913,3.04781737913,3.04781737913,2.0,1.0,2.0
90.0,90.0,90.0,3.04781737913,3.04781737913,3.04781737913,2.0,1.0,2.0
89.0,89.0,89.0,2.81428478134,2.81428478134,2.81428478134,2.0,1.0,2.0
