Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
62.0,61.0,63.0,-0.269950876702,-0.56365478962,-0.0376179306611,1.0,1.0,3.0
63.0,61.0,66.0,0.0149857552348,-0.56365478962,0.751437357778,1.0,1.0,3.0
60.0,59.0,62.0,-0.739000409274,-1.08969164858,-0.300636360141,1.0,1.0,3.0
68.0,59.0,108.0,1.48788896032,-1.08969164858,11.7982113959,1.0,1.0,3.0
61.0,59.0,63.0,-0.484749260776,-1.08969164858,-0.0376179306611,1.0,1.0,3.0
61.0,60.0,64.0,-0.388309169967,-0.8266732191,0.225400498818,1.0,1.0,3.0
62.0,61.0,63.0,-0.19981262884,-0.56365478962,-0.0376179306611,1.0,1.0,1.0
59.0,57.0,62.0,-1.08969164858,-1.61572850754,-0.300636360141,1.0,1.0,1.0
59.0,58.0,63.0,-0.831056859592,-1.35271007806,-0.0376179306611,1.0,1.0,1.0
62.0,59.0,67.0,-0.169127145401,-1.08969164858,1.01445578726,1.0,1.0,3.0
62.0,59.0,68.0,-0.248032674245,-1.08969164858,1.27747421674,2.0,1.0,3.0
68.0,65.0,73.0,1.36953066706,0.488418928298,2.59256636413,2.0,1.0,3.0
61.0,59.0,67.0,-0.375158248493,-1.08969164858,1.01445578726,2.0,1.0,3.0
64.0,61.0,67.0,0.251702341767,-0.56365478962,1.01445578726,2.0,1.0,2.0
62.0,60.0,63.0,-0.243649033753,-0.8266732191,-0.0376179306611,2.0,1.0,2.0
64.0,63.0,67.0,0.444582523385,-0.0376179306611,1.01445578726,2.0,1.0,2.0
62.0,60.0,64.0,-0.221730831297,-0.8266732191,0.225400498818,2.0,1.0,1.0
61.0,61.0,62.0,-0.449680136846,-0.56365478962,-0.300636360141,2.0,1.0,1.0
60.0,60.0,61.0,-0.633793037481,-0.8266732191,-0.56365478962,2.0,1.0,1.0
61.0,60.0,62.0,-0.475981979794,-0.8266732191,-0.300636360141,2.0,1.0,1.0
65.0,61.0,70.0,0.558557176161,-0.56365478962,1.8035110757,2.0,1.0,1.0
65.0,64.0,66.0,0.59362630009,0.225400498818,0.751437357778,2.0,1.0,1.0
65.0,64.0,69.0,0.707600952865,0.225400498818,1.54049264622,2.0,1.0,1.0
63.0,62.0,67.0,0.093891284079,-0.300636360141,1.01445578726,2.0,1.0,1.0
67.0,64.0,70.0,1.22048689035,0.225400498818,1.8035110757,2.0,1.0,3.0
62.0,60.0,67.0,-0.226114471788,-0.8266732191,1.01445578726,2.0,1.0,3.0
67.0,66.0,70.0,1.15473228298,0.751437357778,1.8035110757,2.0,1.0,3.0
62.0,60.0,65.0,-0.278718157684,-0.8266732191,0.488418928298,2.0,1.0,3.0
