Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
65.0,62.0,72.0,-0.9109062854,-1.620681274,0.388115863,2.0,1.0,3.0
63.0,62.0,64.0,-1.41645356505,-1.620681274,-1.218921847,2.0,1.0,3.0
62.0,60.0,64.0,-1.45328151283,-2.022440701,-1.218921847,2.0,1.0,3.0
65.0,63.0,68.0,-1.01134614253,-1.41980156,-0.415402992,2.0,1.0,2.0
67.0,66.0,69.0,-0.519190843733,-0.817162419,-0.214523278,3.0,1.0,2.0
67.0,66.0,70.0,-0.549322800667,-0.817162419,-0.013643564,3.0,1.0,2.0
65.0,62.0,67.0,-0.9042102949,-1.620681274,-0.616282705,2.0,1.0,1.0
66.0,63.0,69.0,-0.783682466833,-1.41980156,-0.214523278,2.0,1.0,1.0
69.0,67.0,73.0,-0.100691440217,-0.616282705,0.588995577,2.0,1.0,2.0
72.0,70.0,77.0,0.388115863333,-0.013643564,1.392514432,2.0,1.0,2.0
70.0,67.0,74.0,0.0432723545167,-0.616282705,0.78987529,2.0,1.0,2.0
68.0,67.0,70.0,-0.248003230183,-0.616282705,-0.013643564,2.0,1.0,2.0
76.0,69.0,86.0,1.19163471783,-0.214523278,3.200431855,2.0,1.0,1.0
77.0,70.0,82.0,1.4527783457,-0.013643564,2.396913,2.0,1.0,1.0
72.0,66.0,76.0,0.56890760545,-0.817162419,1.191634718,2.0,1.0,1.0
72.0,66.0,75.0,0.388115863,-0.817162419,0.990755004,2.0,1.0,1.0
77.0,76.0,80.0,1.48960629327,1.191634718,1.995153573,2.0,1.0,1.0
69.0,65.0,78.0,-0.0806034689333,-1.018042133,1.593394145,2.0,2.0,1.0
69.0,65.0,76.0,-0.1843913209,-1.018042133,1.191634718,2.0,1.0,1.0
72.0,70.0,75.0,0.421595815333,-0.013643564,0.990755004,2.0,2.0,1.0
73.0,70.0,75.0,0.756395338167,-0.013643564,0.990755004,2.0,2.0,1.0
73.0,70.0,76.0,0.6994794192,-0.013643564,1.191634718,2.0,2.0,1.0
73.0,70.0,77.0,0.7229153862,-0.013643564,1.392514432,2.0,2.0,1.0
