Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
92.0,70.0,96.0,-0.0951977055508,-6.22924116758,0.954773697859,2.0,1.0,3.0
94.0,91.0,98.0,0.669255158335,-0.426767622417,1.50739022597,2.0,1.0,3.0
97.0,93.0,100.0,1.29739594529,0.125848905693,2.06000675408,2.0,1.0,3.0
91.0,84.0,99.0,-0.279403214921,-2.36092547081,1.78369849003,2.0,1.0,3.0
92.0,86.0,99.0,-0.0251996119896,-1.80830894269,1.78369849003,2.0,1.0,3.0
90.0,83.0,95.0,-0.500449826165,-2.63723373486,0.678465433804,2.0,1.0,1.0
90.0,88.0,94.0,-0.447030228448,-1.25569241458,0.402157169749,1.0,1.0,1.0
92.0,90.0,96.0,-0.0473042731148,-0.703075886473,0.954773697859,1.0,1.0,1.0
92.0,88.0,95.0,-0.144933193081,-1.25569241458,0.678465433804,1.0,2.0,1.0
