Heart_Rate,Sound,Light,Phone_Active,User_Attention
90,26,51,0,2
91,30,51,0,2
91,28,51,0,2
91,25,52,0,2
91,26,51,0,2
91,28,51,0,2
91,26,50,0,2
91,25,52,0,2
91,24,51,0,2
91,25,51,0,2
91,25,51,0,2
89,26,51,0,2
89,27,51,0,2
89,28,52,0,2
89,24,51,0,2
89,27,53,0,2
89,29,52,0,2
89,27,51,0,2
89,27,52,0,2
89,25,51,0,2
89,25,51,0,2
92,26,52,0,2
92,27,52,0,2
92,26,51,0,2
92,26,52,0,2
92,26,51,0,2
92,27,52,0,2
92,25,52,0,2
92,27,52,0,2
92,27,52,0,2
92,26,52,0,2
93,31,52,0,2
93,25,52,0,2
93,25,52,0,2
93,26,51,0,2
93,26,52,0,2
93,28,51,0,2
93,26,52,0,2
93,28,52,0,2
93,27,51,0,2
93,25,51,0,2
90,27,52,0,2
90,28,52,0,2
90,26,51,0,2
90,26,52,0,2
90,27,51,0,2
90,26,52,0,2
90,26,51,0,2
90,26,52,0,2
90,26,52,0,2
90,28,52,0,2
90,26,52,0,2
90,27,52,0,2
90,26,52,0,2
90,28,52,0,2
90,29,52,0,2
90,28,52,0,2
90,27,52,0,2
90,24,52,0,2
90,27,52,0,2
90,27,52,0,2
93,24,52,0,2
93,25,52,0,2
93,24,52,0,2
93,27,52,0,2
93,25,51,0,2
91,26,53,0,2
91,25,52,0,2
91,22,52,0,2
91,25,52,0,2
91,26,52,0,2
91,29,52,0,2
91,27,52,0,2
91,28,51,0,2
91,25,52,0,2
91,26,51,0,2
91,31,51,0,2
91,33,52,0,2
91,31,51,0,2
91,42,52,0,2
90,35,51,0,2
90,27,52,0,2
90,32,51,0,2
90,30,52,0,2
90,32,53,0,2
90,35,52,0,2
89,43,52,0,2
89,37,52,0,2
89,38,52,0,2
89,32,52,0,2
89,29,52,0,2
89,29,53,0,2
89,37,52,0,2
88,33,52,0,2
88,35,52,0,2
88,36,52,0,2
88,34,52,0,2
88,29,52,0,2
88,30,52,0,2
88,30,52,0,2
88,29,52,0,2
87,31,52,0,2
87,30,52,0,2
87,29,51,0,2
87,30,52,0,2
87,33,51,0,2
87,29,51,0,2
87,31,52,0,2
87,26,52,0,2
87,26,51,0,2
87,30,52,0,2
87,32,51,0,2
87,29,52,0,2
87,31,52,0,2
87,34,52,0,2
87,36,51,0,2
87,35,51,0,2
87,31,51,0,2
87,28,52,0,2
87,28,49,0,2
87,27,49,0,2
87,33,49,0,2
87,29,8,0,2
87,29,8,0,2
87,27,7,0,2
87,29,7,0,2
88,29,7,0,2
88,31,7,0,2
88,26,7,0,2
88,34,7,0,2
88,29,10,0,2
88,31,14,0,2
88,25,14,0,2
88,24,12,0,2
88,26,8,0,2
88,25,8,0,2
88,26,5,0,2
88,29,5,0,2
88,30,8,0,2
88,28,8,0,2
88,24,7,0,2
88,27,9,0,2
88,32,12,0,2
88,29,14,0,2
88,24,9,0,2
88,31,7,0,2
88,32,6,0,2
88,28,10,0,2
88,37,10,0,2
88,52,8,0,2
70,40,44,0,3
70,21,44,0,3
70,39,44,0,3
70,41,44,0,3
72,36,44,0,3
72,45,44,0,3
72,40,44,0,3
72,36,44,0,3
72,34,44,0,3
72,35,45,0,3
72,42,44,0,3
72,31,44,0,3
72,50,44,0,3
72,62,44,0,3
72,54,45,0,3
72,40,45,0,3
72,21,45,0,3
72,44,44,0,3
72,49,44,0,3
72,59,45,0,3
72,61,45,0,3
72,40,45,0,3
72,18,45,0,3
72,43,45,0,3
72,38,45,0,3
72,18,45,0,3
72,28,45,0,3
72,24,45,0,3
72,35,45,0,3
72,62,44,0,3
73,43,45,0,3
74,15,44,0,3
74,36,44,0,3
74,43,45,0,3
74,48,45,0,3
74,46,44,0,3
74,49,44,0,3
74,46,44,0,3
91,42,44,0,3
91,35,45,0,3
91,31,45,0,3
91,28,44,0,3
90,33,44,0,3
90,32,45,0,3
90,33,45,0,3
89,41,45,0,3
89,40,45,0,3
89,51,45,0,3
89,24,44,0,3
89,59,45,0,3
89,44,45,0,3
88,31,45,0,3
88,47,45,0,3
88,43,45,0,3
88,44,44,0,3
88,45,45,0,3
88,43,45,0,3
88,32,45,0,3
84,34,44,0,3
84,46,44,0,3
84,28,44,0,3
84,26,45,0,3
84,49,45,0,3
84,29,45,0,3
84,37,45,0,3
84,41,44,0,3
84,36,45,0,3
84,40,45,0,3
74,40,45,0,3
74,44,45,0,3
74,39,45,0,3
74,44,45,0,3
74,38,44,0,3
74,37,44,0,3
74,37,45,0,3
74,33,45,0,3
74,33,45,0,3
74,37,46,0,3
73,36,45,0,3
73,27,45,0,3
73,31,45,0,3
73,35,45,0,3
73,37,45,0,3
73,33,45,0,3
72,26,45,0,3
72,30,45,0,3
72,33,45,0,3
72,29,44,0,3
72,33,45,0,3
72,40,45,0,3
71,15,45,0,3
71,17,45,0,3
70,34,44,0,3
70,34,44,0,3
70,36,46,0,3
70,37,44,0,3
70,41,44,0,3
70,38,45,0,3
71,37,44,0,3
71,43,45,0,3
71,39,44,0,3
71,36,44,0,3
71,32,45,0,3
71,40,45,0,3
71,33,45,0,3
71,35,45,0,3
71,36,45,0,3
71,30,45,0,3
73,27,45,0,3
73,29,45,0,3
73,26,44,0,3
73,29,44,0,3
73,30,45,0,3
73,32,44,0,3
73,34,45,0,3
73,35,45,0,3
73,39,45,0,3
73,35,45,0,3
73,41,45,0,3
73,40,45,0,3
73,42,45,0,3
73,41,45,0,3
73,40,45,0,3
73,36,45,0,3
73,34,44,0,3
73,40,44,0,3
73,42,45,0,3
73,45,45,0,3
72,42,45,0,3
72,45,45,0,3
72,31,45,0,3
72,47,44,0,3
72,41,45,0,3
72,39,45,0,3
72,35,45,0,3
72,32,45,0,3
72,42,45,0,3
72,38,44,0,3
72,29,45,0,3
72,29,44,0,3
72,28,45,0,3
72,36,45,0,3
72,37,44,0,3
72,21,44,0,3
72,48,44,0,3
72,61,45,0,3
72,51,45,0,3
72,40,44,0,3
72,37,45,0,3
72,41,44,0,3
72,51,46,0,3
72,38,44,0,3
72,51,45,0,3
72,53,45,0,3
72,52,44,0,3
72,44,44,0,3
72,46,44,0,3
72,43,44,0,3
73,37,44,0,3
73,39,44,0,3
73,48,45,0,3
73,40,44,0,3
73,46,44,0,3
73,40,44,0,3
73,45,45,0,3
73,51,44,0,3
73,68,45,0,3
73,60,45,0,3
70,53,44,0,3
70,66,44,0,3
70,61,44,0,3
70,50,44,0,3
70,51,44,0,3
70,56,44,0,3
70,56,45,0,3
70,70,44,0,3
70,38,45,0,3
70,43,44,0,3
73,47,44,0,3
73,54,44,0,3
73,33,45,0,3
73,27,45,0,3
73,29,45,0,3
73,37,44,0,3
73,66,44,0,3
73,60,44,0,3
75,61,45,0,3
75,65,45,0,3
75,68,44,0,3
75,42,45,0,3
75,23,44,0,3
74,52,45,0,3
74,24,44,0,3
74,39,44,0,3
73,32,25,0,3
73,51,35,0,3
73,32,43,0,3
73,61,44,0,3
73,60,44,0,3
73,61,44,0,3
73,60,45,0,3
73,59,45,0,3
73,18,45,0,3
73,20,44,0,3
73,36,44,0,3
73,23,44,0,3
73,41,44,0,3
73,41,45,0,3
73,38,45,0,3
73,55,45,0,3
73,54,45,0,3
73,47,45,0,3
73,47,45,0,3
73,40,45,0,3
73,38,45,0,3
73,27,45,0,3
73,34,45,0,3
73,44,44,0,3
84,35,44,0,3
84,37,45,0,3
84,37,44,0,3
84,35,44,0,3
84,36,44,0,3
84,35,44,0,3
84,38,44,0,3
84,33,44,0,3
84,35,44,0,3
84,33,44,0,3
75,31,44,0,4
75,37,44,0,4
75,36,45,0,4
75,30,45,0,4
75,43,44,0,4
75,29,45,0,4
75,38,45,0,4
75,28,44,0,4
75,31,44,0,4
75,31,45,0,4
76,33,44,0,4
76,31,44,0,4
76,37,45,0,4
76,38,45,0,4
77,44,44,0,4
77,27,44,0,4
77,53,44,0,4
77,51,44,0,4
77,48,44,0,4
76,37,44,0,4
76,59,45,0,4
76,27,44,0,4
76,16,44,0,4
76,26,45,0,4
76,30,45,0,4
76,34,44,0,4
76,32,44,0,4
76,37,44,0,4
76,36,45,0,4
76,29,45,0,4
80,33,44,0,4
80,32,44,0,4
80,35,44,0,4
80,34,45,0,4
80,34,45,0,4
80,36,45,0,4
80,35,44,0,4
80,35,45,0,4
80,35,45,0,4
80,32,45,0,4
85,33,44,0,4
85,33,45,0,4
85,39,44,0,4
85,50,45,0,4
85,16,45,0,4
85,55,45,0,4
85,57,44,0,4
85,57,45,0,4
85,15,46,0,4
85,54,45,0,4
86,56,45,0,4
86,50,45,0,4
86,51,45,0,4
86,58,45,0,4
86,61,45,0,4
86,52,45,0,4
87,44,45,0,4
87,55,45,0,4
87,63,45,0,4
87,72,45,0,4
87,67,45,0,4
86,68,45,0,4
86,66,45,0,4
86,66,45,0,4
85,63,45,0,4
85,59,45,0,4
85,63,45,0,4
85,62,45,0,4
85,66,45,0,4
85,67,45,0,4
79,62,45,0,4
79,62,45,0,4
79,64,45,0,4
79,63,46,0,4
79,62,45,0,4
79,63,45,0,4
79,67,45,0,4
79,63,46,0,4
79,69,46,0,4
79,69,45,0,4
79,69,46,0,4
79,62,46,0,4
79,67,46,0,4
79,68,46,0,4
79,69,46,0,4
79,67,47,0,4
79,66,46,0,4
79,70,46,0,4
80,69,46,0,4
80,70,46,0,4
81,58,46,0,4
81,69,47,0,4
81,67,47,0,4
81,64,46,0,4
81,58,47,0,4
81,63,46,0,4
81,62,47,0,4
81,64,46,0,4
80,64,46,0,4
80,64,46,0,4
80,63,46,0,4
80,64,45,0,4
80,65,46,0,4
80,66,46,0,4
81,68,46,0,4
81,66,46,0,4
80,67,46,0,4
80,68,46,0,4
79,59,46,0,4
77,72,46,0,4
76,67,46,0,4
76,66,46,0,4
76,70,46,0,4
76,68,46,0,4
76,71,47,0,4
76,53,47,0,4
76,71,46,0,4
75,68,46,0,4
75,69,46,0,4
75,62,46,0,4
74,64,46,0,4
74,66,46,0,4
74,70,46,0,4
74,65,46,0,4
74,69,47,0,4
74,65,46,0,4
74,70,46,0,4
74,63,45,0,4
74,73,46,0,4
74,67,47,0,4
80,71,46,0,4
80,67,47,0,4
80,74,46,0,4
80,69,47,0,4
80,70,47,0,4
80,51,47,0,4
80,67,46,0,4
80,64,46,0,4
80,60,47,0,4
80,58,47,0,4
79,63,46,0,4
79,65,47,0,4
79,60,47,0,4
79,66,46,0,4
79,62,47,0,4
79,51,47,0,4
79,56,46,0,4
79,65,47,0,4
79,64,47,0,4
79,59,47,0,4
78,65,46,0,4
78,64,47,0,4
78,64,47,0,4
78,67,48,0,4
78,69,47,0,4
78,70,46,0,4
78,67,46,0,4
78,64,46,0,4
78,66,47,0,4
78,67,46,0,4
79,70,48,0,4
79,65,47,0,4
79,69,46,0,4
79,68,47,0,4
79,69,46,0,4
79,62,47,0,4
79,68,47,0,4
79,67,47,0,4
79,64,47,0,4
79,63,47,0,4
78,64,46,0,4
78,62,47,0,4
78,63,47,0,4
78,61,47,0,4
78,63,47,0,4
78,61,47,0,4
78,63,46,0,4
78,65,45,0,4
79,66,45,0,4
79,65,52,0,4
79,67,51,0,4
79,68,52,0,4
79,71,53,0,4
79,65,52,0,4
79,65,52,0,4
79,15,53,0,4
79,36,52,0,4
79,19,53,0,4
79,15,52,0,4
79,15,53,0,4
79,20,52,0,4
79,15,52,0,4
79,15,53,0,4
79,15,53,0,4
79,15,52,0,4
79,15,53,0,4
79,15,53,0,4
79,15,52,0,4
79,15,53,0,4
79,15,52,0,5
78,15,53,0,5
78,15,53,0,5
78,15,53,0,5
78,15,53,0,5
78,15,53,0,5
78,15,53,0,5
78,15,53,0,5
78,15,54,0,5
78,15,53,0,5
78,15,53,0,5
82,15,53,0,5
82,15,53,0,5
82,15,53,0,5
82,15,53,0,5
82,15,52,0,5
82,15,52,0,5
81,15,53,0,5
81,19,53,0,5
81,15,53,0,5
81,15,53,0,5
80,15,52,0,5
80,15,53,0,5
80,40,52,0,5
81,36,54,0,5
81,17,52,0,5
81,65,53,0,5
81,67,53,0,5
81,57,52,0,5
81,55,52,0,5
81,62,52,0,5
82,67,52,0,5
82,54,52,0,5
82,60,53,0,5
82,55,52,0,5
82,60,52,0,5
82,64,52,0,5
82,62,52,0,5
82,58,52,0,5
82,60,52,0,5
82,57,52,0,5
80,60,52,0,5
80,65,53,0,5
80,65,53,0,5
80,64,53,0,5
80,65,53,0,5
80,62,53,0,5
80,66,52,0,5
80,61,54,0,5
80,51,53,0,5
80,60,52,0,5
80,53,53,0,5
80,52,53,0,5
80,65,51,0,5
80,63,52,0,5
80,58,53,0,5
80,60,53,0,5
80,59,54,0,5
80,57,53,0,5
80,60,52,0,5
80,58,53,0,5
70,62,53,0,5
70,59,53,0,5
70,51,53,0,5
70,67,52,0,5
70,55,54,0,5
70,61,53,0,5
70,57,53,0,5
70,60,53,0,5
70,55,53,0,5
70,63,52,0,5
71,65,53,0,5
71,64,54,0,5
71,63,54,0,5
71,67,54,0,5
71,60,52,0,5
71,63,54,0,5
71,58,52,0,5
71,52,54,0,5
71,57,53,0,5
71,53,54,0,5
71,56,54,0,5
71,52,54,0,5
71,45,53,0,5
71,32,54,0,5
71,55,55,0,5
71,55,54,0,5
71,62,54,0,5
71,62,55,0,5
71,60,55,0,5
71,61,54,0,5
71,59,54,0,5
71,58,54,0,5
71,44,54,0,5
71,52,54,0,5
71,56,54,0,5
71,63,53,0,5
71,64,54,0,5
71,68,53,0,5
71,48,54,0,5
71,57,52,0,5
76,65,54,0,5
76,69,53,0,5
76,65,53,0,5
76,59,53,0,5
76,63,54,0,5
76,63,53,0,5
76,58,53,0,5
76,65,54,0,5
76,60,54,0,5
78,58,52,0,5
78,62,54,0,5
78,55,53,0,5
78,69,52,0,5
78,64,53,0,5
78,60,53,0,5
78,63,52,0,5
78,63,53,0,5
78,58,52,0,5
78,61,53,0,5
78,61,53,0,5
78,56,53,0,5
78,59,53,0,5
78,60,53,0,5
78,59,53,0,5
78,61,53,0,5
78,62,53,0,5
77,63,54,0,5
77,60,53,0,5
77,61,52,0,5
77,62,53,0,5
72,59,53,0,5
72,65,53,0,5
72,67,53,0,5
70,55,51,0,5
69,63,52,0,5
69,53,52,0,5
69,62,52,0,5
69,60,53,0,5
69,58,52,0,5
69,59,53,0,5
69,63,52,0,5
69,62,53,0,5
69,63,53,0,5
69,65,53,0,5
69,63,52,0,5
69,59,53,0,5
69,57,53,0,5
69,61,53,0,5
69,61,52,0,5
69,59,53,0,5
73,54,51,0,5
73,60,51,0,5
73,58,52,0,5
73,49,52,0,5
73,61,52,0,5
73,68,52,0,5
73,54,52,0,5
73,67,53,0,5
73,40,53,0,5
73,54,53,0,5
79,15,53,0,5
79,43,53,0,5
79,47,51,0,5
79,40,53,0,5
79,17,53,0,5
79,48,53,0,5
79,29,53,0,5
79,35,54,0,5
79,28,52,0,5
79,20,53,0,5
83,16,53,0,5
83,15,52,0,5
83,15,53,0,5
83,17,53,0,5
83,16,53,0,5
83,21,53,0,5
83,15,54,0,5
83,15,53,0,5
83,33,53,0,5
83,15,53,0,5
90,19,53,0,5
90,15,53,0,2
90,16,52,0,2
90,16,53,0,2
90,18,53,0,2
90,16,52,0,2
90,17,52,0,2
90,15,52,0,2
90,15,53,0,2
90,15,52,0,2
83,15,52,0,2
83,37,52,0,2
83,15,52,0,2
83,15,52,0,2
83,15,52,0,2
83,15,51,0,2
83,18,51,0,2
83,15,51,0,2
83,16,52,0,2
83,16,51,0,2
83,24,50,0,2
83,20,52,0,2
83,17,52,0,2
83,16,53,0,2
81,16,51,0,2
81,16,52,0,2
81,15,53,0,2
81,15,53,0,2
81,15,54,0,2
81,15,52,0,2
81,71,50,0,2
81,15,51,0,2
81,15,51,0,2
81,15,53,0,2
81,16,51,0,2
81,15,53,0,2
81,15,52,0,2
81,15,52,0,2
81,30,52,0,2
81,15,52,0,2
84,15,51,0,2
84,15,52,0,2
84,15,52,0,2
84,26,51,0,2
84,38,52,0,2
84,15,52,0,2
84,16,51,0,2
84,15,52,0,2
84,15,51,0,2
84,15,51,0,2
75,15,52,0,2
75,15,52,0,2
75,15,52,0,2
75,15,51,0,2
75,15,52,0,2
75,15,51,0,2
75,15,52,0,2
72,16,52,0,2
72,17,52,0,2
71,16,51,0,2
71,17,51,0,2
71,15,52,0,2
72,15,51,0,2
72,15,52,0,2
73,15,52,0,2
73,15,52,0,2
74,15,51,0,2
74,15,52,0,2
74,15,52,0,2
74,15,51,0,2
75,15,51,0,2
75,15,52,0,2
75,16,52,0,2
75,16,52,0,2
75,15,51,0,2
75,21,51,0,2
75,15,51,0,2
75,15,51,0,2
75,15,51,0,2
75,15,51,0,2
75,15,51,0,2
75,18,51,0,2
75,15,51,0,2
75,15,50,0,2
75,15,50,0,2
75,15,50,0,2
75,16,50,0,2
75,15,50,0,2
75,18,49,0,2
75,16,48,0,2
73,16,49,0,2
73,16,50,0,2
73,15,49,0,2
73,15,49,0,2
73,15,49,0,2
73,15,48,0,2
73,15,50,0,2
73,15,50,0,2
73,15,49,0,2
73,15,50,0,2
73,15,51,0,2
73,15,50,0,2
73,15,51,0,2
73,15,50,0,2
73,15,48,0,2
73,15,47,0,2
73,15,47,0,2
73,15,47,0,2
73,15,48,0,2
73,15,48,0,2
75,15,48,0,2
75,15,48,0,2
75,15,47,0,2
75,15,48,0,2
75,15,48,0,2
75,15,48,0,2
75,15,48,0,2
75,15,48,0,2
75,18,47,0,2
75,15,50,0,2
73,16,47,0,2
73,21,46,0,2
73,16,48,0,2
73,18,47,0,2
73,35,48,0,2
73,15,46,0,2
73,15,46,0,2
73,15,47,0,2
73,15,46,0,2
73,15,49,0,2
76,15,48,0,2
76,15,48,0,2
76,15,48,0,2
76,17,49,0,2
76,15,48,0,2
76,15,48,0,2
76,15,49,0,2
76,15,49,0,2
76,27,48,0,2
76,26,49,0,2
79,15,49,0,2
79,15,49,0,2
79,42,50,0,2
79,16,49,0,2
79,21,49,0,2
79,20,49,0,2
79,17,49,0,2
79,20,48,0,1
79,15,47,0,1
79,15,47,0,1
83,15,48,0,1
83,15,47,0,1
83,15,48,0,1
83,15,46,0,1
83,15,48,0,1
83,15,48,0,1
83,15,48,0,1
83,15,48,0,1
83,18,47,0,1
83,17,47,0,1
80,42,47,0,1
80,35,47,0,1
80,18,46,0,1
80,41,46,0,1
80,15,48,0,1
80,15,48,0,1
80,22,47,0,1
80,15,46,0,1
80,40,46,0,1
80,29,47,0,1
80,16,47,0,1
80,16,47,0,1
80,44,47,0,1
80,15,46,0,1
80,15,47,0,1
80,15,46,0,1
80,18,46,0,1
80,15,48,0,1
80,16,47,0,1
80,15,47,0,1
80,15,46,0,1
80,15,46,0,1
80,15,47,0,1
80,15,46,0,1
80,15,47,0,1
80,15,46,0,1
80,15,47,0,1
80,15,47,0,1
80,15,46,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,17,48,0,1
79,15,48,0,1
79,23,48,0,1
79,20,47,0,1
79,15,48,0,1
79,15,47,0,1
79,19,47,0,1
79,15,47,0,1
79,15,46,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,16,47,0,1
79,16,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
78,15,47,0,1
78,29,46,0,1
78,15,47,0,1
78,15,47,0,1
78,15,46,0,1
78,39,47,0,1
78,15,47,0,1
78,15,47,0,1
78,16,47,0,1
78,50,47,0,1
77,22,46,0,1
77,15,47,0,1
77,16,46,0,1
77,15,46,0,1
77,15,47,0,1
77,16,47,0,1
77,15,46,0,1
77,15,47,0,1
77,15,47,0,1
77,15,47,0,1
80,15,47,0,1
80,15,48,0,1
80,15,46,0,1
80,15,47,0,1
80,15,47,0,1
80,34,47,0,1
80,15,47,0,1
80,15,47,0,1
80,17,46,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,47,0,1
80,24,47,0,1
80,15,47,0,1
80,15,47,0,1
80,15,46,0,1
80,15,46,0,1
79,15,47,0,1
79,18,46,0,1
79,15,47,0,1
79,30,47,0,1
79,44,47,0,1
79,15,46,0,1
79,32,47,0,1
79,15,47,0,1
79,15,46,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,46,0,1
79,15,46,0,1
79,15,47,0,1
79,15,46,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,46,0,1
77,19,46,0,1
77,15,47,0,1
77,15,46,0,1
77,15,47,0,1
77,15,46,0,1
78,18,46,0,1
79,15,46,0,1
79,16,47,0,1
79,15,46,0,1
80,16,47,0,1
80,18,46,0,1
80,15,47,0,1
80,15,46,0,1
80,15,46,0,1
80,15,45,0,1
80,15,46,0,1
81,15,46,0,1
81,15,46,0,1
81,26,46,0,1
81,15,48,0,1
81,15,47,0,1
81,16,47,0,1
81,15,47,0,1
81,15,47,0,1
81,15,47,0,1
81,16,47,0,1
78,15,47,0,1
78,15,47,0,1
78,24,47,0,1
78,15,47,0,1
78,15,47,0,1
78,15,46,0,1
78,15,47,0,1
78,15,48,0,1
78,15,47,0,1
78,15,46,0,1
76,15,47,0,1
76,15,46,0,1
76,16,46,0,1
76,17,46,0,1
76,15,47,0,1
76,15,47,0,1
76,15,46,0,1
76,15,47,0,1
78,20,47,0,1
79,39,46,0,1
79,15,46,0,1
79,15,47,0,1
79,45,47,0,1
79,35,47,0,1
79,15,47,0,1
79,15,47,0,1
79,15,46,0,1
80,15,46,0,1
80,15,46,0,1
80,31,46,0,1
81,51,46,0,1
81,22,46,0,1
80,17,47,0,1
80,25,47,0,1
79,62,46,0,1
79,56,46,0,1
79,15,46,0,1
80,15,47,0,1
80,42,46,0,1
81,15,46,0,1
82,15,46,0,1
82,15,46,0,1
82,15,46,0,1
82,15,46,0,1
82,15,46,0,1
82,15,47,0,1
82,15,47,0,1
82,15,47,0,1
82,15,46,0,1
82,15,47,0,1
80,15,46,0,1
80,15,46,0,1
80,15,46,0,1
80,15,47,0,1
80,15,46,0,1
80,15,46,0,1
80,15,46,0,1
80,15,46,0,1
80,15,46,0,1
80,15,46,0,1
75,15,46,0,1
75,39,46,0,1
75,15,47,0,1
75,15,46,0,1
75,15,46,0,1
75,15,46,0,1
75,15,46,0,1
75,15,46,0,1
75,15,46,0,1
75,16,46,0,1
77,15,47,0,1
77,15,46,0,1
77,15,46,0,1
77,15,46,0,1
77,15,46,0,1
77,15,47,0,1
77,15,47,0,1
77,15,47,0,1
77,15,46,0,1
77,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,15,47,0,1
76,15,47,0,1
76,15,46,0,1
76,15,47,0,1
76,15,46,0,1
76,15,47,0,1
76,15,46,0,1
76,15,47,0,1
75,15,47,0,1
75,15,47,0,1
75,15,47,0,1
75,15,46,0,1
75,15,46,0,1
75,15,47,0,1
75,15,47,0,1
75,15,47,0,1
75,15,46,0,1
75,18,48,0,1
72,15,47,0,1
72,15,46,0,1
72,15,47,0,1
72,15,47,0,1
72,15,47,0,1
72,15,46,0,1
72,15,47,0,1
72,15,46,0,1
72,38,47,0,1
72,15,47,0,1
76,15,46,0,1
76,15,47,0,1
76,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,16,48,0,1
76,15,46,0,1
76,15,46,0,1
76,15,47,0,1
76,15,46,0,1
79,15,46,0,1
79,15,47,0,1
79,16,48,0,1
79,17,46,0,1
79,16,47,0,1
79,15,46,0,1
79,37,47,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
79,15,48,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
79,15,46,0,1
74,15,46,0,1
74,15,46,0,1
74,15,47,0,1
74,15,46,0,1
74,15,46,0,1
74,15,46,0,1
74,15,47,0,1
74,15,47,0,1
74,15,47,0,1
74,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,46,0,1
73,15,47,0,1
74,15,48,0,1
74,15,46,0,1
74,15,46,0,1
74,15,46,0,1
74,15,47,0,1
74,15,46,0,1
74,15,46,0,1
74,15,48,0,1
74,15,47,0,1
74,15,46,0,1
74,15,47,0,1
74,15,46,0,1
74,15,47,0,1
74,15,46,0,1
74,15,47,0,1
74,15,47,0,1
74,15,46,0,1
74,15,46,0,1
74,15,46,0,1
74,15,46,0,1
75,15,46,0,1
75,15,46,0,1
75,15,46,0,1
75,15,46,0,1
75,15,47,0,1
75,15,46,0,1
75,15,47,0,1
75,15,46,0,1
75,15,46,0,1
75,15,46,0,1
76,15,47,0,1
76,15,46,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,15,46,0,1
76,17,47,0,1
76,30,46,0,1
76,24,46,0,1
76,17,47,0,1
76,16,47,0,1
76,15,47,0,1
76,15,46,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,47,0,1
76,15,46,0,1
76,15,47,0,1
76,15,46,0,1
76,15,48,0,1
76,21,47,0,1
76,24,46,0,1
76,17,46,0,1
76,16,46,0,1
76,40,46,0,1
76,17,45,0,1
76,22,46,0,1
76,15,46,0,1
76,30,45,0,1
76,17,45,0,1
76,17,45,0,1
76,15,45,0,1
76,15,45,0,1
76,15,45,0,1
76,15,45,0,1
76,18,45,0,1
75,15,44,0,1
75,15,45,0,1
75,15,45,0,1
75,15,45,0,1
75,15,45,0,1
75,15,45,0,1
75,15,45,0,1
75,15,45,0,1
75,15,45,0,1
75,15,45,0,1
79,15,45,0,1
79,15,45,0,1
79,15,45,0,1
79,15,45,0,1
79,15,45,0,1
79,15,46,0,1
79,15,45,0,1
79,25,45,0,1
79,15,45,0,1
79,15,46,0,1
78,15,45,0,1
78,15,46,0,1
78,15,45,0,1
78,15,45,0,1
78,15,46,0,1
78,15,46,0,1
78,15,46,0,1
78,15,46,0,1
78,15,46,0,1
78,15,47,0,1
78,15,46,0,1
79,24,46,0,1
79,15,46,0,1
79,15,46,0,1
79,39,46,0,1
79,18,46,0,1
79,15,46,0,1
79,26,46,0,1
79,60,46,0,1
79,66,45,0,1
79,56,46,0,1
79,15,46,0,1
79,15,46,0,1
81,15,46,0,1
81,15,46,0,1
81,15,46,0,1
81,15,46,0,1
81,15,46,0,1
82,42,45,0,1
82,32,46,0,1
82,43,46,0,1
81,42,46,0,1
81,37,46,0,1
81,31,46,0,1
81,39,47,0,1
81,34,46,0,1
81,29,47,0,1
81,15,47,0,1
81,17,47,0,1
81,26,47,0,1
76,33,46,0,1
76,21,47,0,1
76,19,46,0,1
76,30,47,0,1
76,34,46,0,1
76,15,47,0,1
76,15,47,0,1
76,24,47,0,1
76,15,47,0,1
76,15,47,0,1
74,15,47,0,1
74,15,47,0,1
74,15,47,0,1
74,15,47,0,1
74,24,47,0,1
74,15,47,0,1
74,15,47,0,1
74,15,46,0,1
74,15,46,0,1
74,15,46,0,1
72,15,47,0,1
72,15,46,0,1
72,15,47,0,1
72,15,46,0,1
72,15,47,0,1
72,15,47,0,1
72,15,46,0,1
72,30,47,0,1
72,15,46,0,1
