HEART RATE DATE/TIME,VALUE
 04:56:06 PM,61
 04:56:07 PM,60
 04:56:09 PM,61
 04:56:10 PM,61
 04:56:13 PM,61
 04:56:16 PM,61
 04:56:19 PM,61
 04:56:20 PM,64
 04:56:23 PM,64
 04:56:26 PM,64
 04:56:29 PM,64
 04:56:30 PM,63
 04:56:33 PM,63
 04:56:36 PM,63
 04:56:37 PM,63
 04:56:38 PM,64
 04:56:41 PM,64
 04:56:44 PM,64
 04:56:47 PM,64
 04:56:50 PM,64
 04:56:53 PM,64
 04:57:00 PM,68
 04:57:03 PM,68
 04:57:06 PM,68
 04:57:09 PM,68
 04:57:10 PM,64
 04:57:13 PM,64
 04:57:16 PM,64
 04:57:19 PM,64
 04:57:20 PM,63
 04:57:23 PM,63
 04:57:26 PM,63
 04:57:29 PM,63
 04:57:30 PM,64
 04:57:33 PM,64
 04:57:36 PM,64
 04:57:39 PM,64
 04:57:40 PM,65
 04:57:43 PM,65
 04:57:46 PM,65
 04:57:49 PM,65
 04:57:50 PM,66
 04:57:53 PM,66
 04:57:55 PM,67
 04:57:56 PM,67
 04:57:57 PM,66
 04:57:59 PM,66
 04:58:02 PM,66
 04:58:03 PM,67
 04:58:06 PM,67
 04:58:09 PM,67
 04:58:10 PM,66
 04:58:13 PM,66
 04:58:16 PM,66
 04:58:19 PM,66
 04:58:20 PM,67
 04:58:23 PM,67
 04:58:26 PM,67
 04:58:29 PM,67
 04:58:30 PM,69
 04:58:33 PM,69
 04:58:36 PM,69
 04:58:39 PM,69
 04:58:41 PM,68
 04:58:44 PM,68
 04:58:47 PM,68
 04:58:48 PM,69
 04:58:49 PM,68
 04:58:52 PM,68
 04:58:55 PM,68
 04:58:58 PM,68
 04:59:00 PM,67
 04:59:03 PM,67
 04:59:06 PM,67
 04:59:09 PM,67
 04:59:10 PM,66
 04:59:13 PM,66
 04:59:16 PM,66
 04:59:19 PM,66
 04:59:22 PM,66
 04:59:25 PM,66
 04:59:28 PM,66
 04:59:30 PM,67
 04:59:33 PM,67
 04:59:36 PM,67
 04:59:39 PM,67
 04:59:40 PM,68
 04:59:43 PM,68
 04:59:46 PM,68
 04:59:49 PM,68
 04:59:50 PM,70
 04:59:53 PM,70
 04:59:56 PM,70
 04:59:59 PM,70
 05:00:00 PM,67
 05:00:03 PM,67
 05:00:06 PM,67
 05:00:09 PM,67
 05:00:12 PM,67
 05:00:14 PM,66
 05:00:15 PM,66
 05:00:18 PM,66
 05:00:19 PM,66
 05:00:22 PM,66
 05:00:25 PM,66
 05:00:28 PM,66
 05:00:31 PM,66
 05:00:34 PM,66
 05:00:37 PM,66
 05:00:40 PM,66
 05:00:43 PM,66
 05:00:46 PM,66
 05:00:49 PM,66
 05:00:50 PM,62
 05:00:53 PM,62
 05:00:56 PM,62
 05:00:59 PM,62
 05:01:00 PM,64
 05:01:03 PM,64
 05:01:06 PM,64
 05:01:09 PM,64
 05:01:10 PM,63
 05:01:13 PM,63
 05:01:16 PM,63
 05:01:19 PM,63
 05:01:20 PM,68
 05:01:23 PM,68
 05:01:26 PM,68
 05:01:29 PM,68
 05:01:30 PM,69
 05:01:33 PM,69
 05:01:36 PM,69
 05:01:39 PM,69
 05:01:40 PM,67
 05:01:43 PM,67
 05:01:46 PM,67
 05:01:49 PM,67
 05:01:50 PM,66
 05:01:53 PM,66
 05:01:56 PM,66
 05:01:59 PM,66
 05:02:00 PM,67
 05:02:03 PM,67
 05:02:06 PM,67
 05:02:09 PM,67
 05:02:10 PM,68
 05:02:13 PM,68
 05:02:16 PM,68
 05:02:19 PM,68
 05:02:20 PM,70
 05:02:23 PM,70
 05:02:26 PM,70
 05:02:29 PM,70
 05:02:30 PM,69
 05:02:33 PM,69
 05:02:35 PM,70
 05:02:36 PM,70
 05:02:38 PM,70
 05:02:41 PM,71
 05:02:44 PM,71
 05:02:47 PM,71
 05:02:50 PM,71
 05:02:53 PM,71
 05:02:54 PM,72
 05:02:56 PM,73
 05:02:59 PM,73
 05:03:02 PM,73
 05:03:05 PM,73
 05:03:08 PM,73
 05:03:10 PM,77
 05:03:13 PM,77
 05:03:16 PM,77
 05:03:19 PM,77
 05:03:20 PM,72
 05:03:23 PM,72
 05:03:26 PM,72
 05:03:29 PM,72
 05:03:30 PM,70
 05:03:33 PM,70
 05:03:36 PM,70
 05:03:39 PM,70
 05:03:42 PM,70
 05:03:45 PM,70
 05:03:50 PM,70
 05:03:53 PM,70
 05:03:56 PM,70
 05:03:59 PM,70
 05:04:00 PM,69
 05:04:03 PM,69
 05:04:06 PM,69
 05:04:09 PM,69
 05:04:10 PM,73
 05:04:13 PM,73
 05:04:16 PM,73
 05:04:19 PM,73
 05:04:20 PM,74
 05:04:23 PM,74
 05:04:26 PM,74
 05:04:29 PM,74
 05:04:30 PM,71
 05:04:33 PM,71
 05:04:36 PM,71
 05:04:39 PM,71
 05:04:40 PM,67
 05:04:43 PM,67
 05:04:46 PM,67
 05:04:49 PM,67
 05:04:52 PM,67
 05:04:53 PM,68
 05:04:54 PM,68
 05:04:55 PM,68
 05:04:58 PM,68
 05:05:01 PM,67
 05:05:04 PM,67
 05:05:07 PM,67
 05:05:10 PM,68
 05:05:13 PM,68
 05:05:16 PM,68
 05:05:19 PM,68
 05:05:20 PM,70
 05:05:23 PM,70
 05:05:26 PM,70
 05:05:29 PM,70
 05:05:30 PM,68
 05:05:33 PM,68
 05:05:36 PM,68
 05:05:39 PM,68
 05:05:40 PM,70
 05:05:43 PM,70
 05:05:46 PM,70
 05:05:49 PM,70
 05:05:52 PM,70
 05:05:55 PM,70
 05:05:57 PM,70
 05:05:59 PM,69
 05:06:00 PM,69
 05:06:02 PM,70
 05:06:03 PM,70
 05:06:06 PM,70
 05:06:09 PM,70
 05:06:10 PM,72
 05:06:13 PM,72
 05:06:16 PM,72
 05:06:19 PM,72
 05:06:20 PM,75
 05:06:23 PM,75
 05:06:26 PM,75
 05:06:29 PM,75
 05:06:32 PM,75
 05:06:35 PM,75
 05:06:38 PM,75
 05:06:40 PM,86
 05:06:43 PM,86
 05:06:46 PM,86
 05:06:49 PM,86
 05:06:50 PM,78
 05:06:53 PM,79
 05:06:55 PM,78
 05:06:58 PM,78
 05:07:01 PM,78
 05:07:04 PM,78
 05:07:07 PM,78
 05:07:10 PM,78
 05:07:20 PM,70
 05:07:23 PM,70
 05:07:26 PM,70
 05:07:29 PM,70
 05:07:30 PM,78
 05:07:33 PM,78
 05:07:34 PM,80
 05:07:37 PM,80
 05:07:40 PM,81
 05:07:42 PM,82
 05:07:45 PM,82
 05:07:48 PM,82
 05:07:50 PM,77
 05:07:53 PM,77
 05:07:56 PM,77
 05:07:59 PM,75
 05:08:02 PM,75
 05:08:05 PM,75
 05:08:08 PM,75
 05:08:11 PM,75
 05:08:14 PM,74
 05:08:16 PM,73
 05:08:19 PM,73
 05:08:22 PM,73
 05:08:25 PM,73
 05:08:28 PM,73
 05:08:30 PM,66
 05:08:31 PM,67
 05:08:33 PM,68
 05:08:34 PM,70
 05:08:35 PM,70
 05:08:36 PM,72
 05:08:37 PM,73
 05:08:38 PM,75
 05:08:39 PM,76
 05:08:42 PM,76
 05:08:45 PM,76
 05:08:48 PM,76
 05:08:50 PM,69
 05:08:53 PM,69
 05:08:56 PM,69
 05:08:59 PM,69
 05:09:00 PM,66
 05:09:03 PM,66
 05:09:06 PM,66
 05:09:09 PM,66
 05:09:10 PM,69
 05:09:13 PM,69
 05:09:16 PM,69
 05:09:19 PM,69
 05:09:20 PM,73
 05:09:23 PM,73
 05:09:26 PM,73
 05:09:30 PM,75
 05:09:33 PM,75
 05:09:36 PM,75
 05:09:39 PM,75
 05:09:40 PM,74
 05:09:43 PM,74
 05:09:46 PM,74
 05:09:49 PM,74
 05:09:50 PM,75
 05:09:53 PM,75
 05:09:56 PM,75
 05:09:59 PM,75
 05:10:00 PM,76
 05:10:03 PM,76
 05:10:06 PM,76
 05:10:09 PM,76
 05:10:12 PM,76
 05:10:15 PM,76
 05:10:18 PM,76
 05:10:20 PM,77
 05:10:23 PM,77
 05:10:26 PM,77
 05:10:29 PM,77
 05:10:30 PM,78
 05:10:33 PM,78
 05:10:36 PM,78
 05:10:39 PM,78
 05:10:40 PM,78
 05:10:42 PM,79
 05:10:45 PM,80
 05:10:48 PM,80
 05:10:50 PM,79
 05:10:53 PM,79
 05:10:56 PM,78
 05:10:59 PM,78
 05:11:02 PM,78
 05:11:05 PM,77
 05:11:08 PM,77
 05:11:10 PM,76
 05:11:12 PM,75
 05:11:14 PM,74
 05:11:17 PM,74
 05:11:20 PM,69
 05:11:23 PM,69
 05:11:26 PM,68
 05:11:29 PM,68
 05:11:31 PM,67
 05:11:34 PM,67
 05:11:35 PM,66
 05:11:38 PM,66
 05:11:40 PM,65
 05:11:43 PM,65
 05:11:46 PM,65
 05:11:49 PM,65
 05:11:50 PM,66
 05:11:53 PM,66
 05:11:56 PM,66
 05:11:57 PM,65
 05:12:00 PM,65
 05:12:03 PM,65
 05:12:06 PM,65
 05:12:09 PM,65
 05:12:10 PM,65
 05:12:13 PM,65
 05:12:16 PM,65
 05:12:19 PM,65
 05:12:20 PM,67
 05:12:22 PM,67
 05:12:25 PM,67
 05:12:28 PM,67
 05:12:31 PM,67
 05:12:34 PM,67
 05:12:37 PM,67
 05:12:40 PM,76
 05:12:43 PM,76
 05:12:46 PM,76
 05:12:49 PM,75
 05:12:52 PM,75
 05:12:55 PM,75
 05:12:58 PM,75
 05:12:59 PM,75
 05:13:02 PM,75
 05:13:05 PM,75
 05:13:08 PM,75
 05:13:11 PM,75
 05:13:14 PM,75
 05:13:17 PM,75
 05:13:20 PM,70
 05:13:23 PM,70
 05:13:26 PM,70
 05:13:29 PM,70
 05:13:30 PM,71
 05:13:33 PM,71
 05:13:36 PM,71
 05:13:39 PM,71
 05:13:40 PM,72
 05:13:43 PM,72
 05:13:46 PM,72
 05:13:49 PM,72
 05:13:50 PM,70
 05:13:53 PM,70
 05:13:56 PM,70
 05:13:59 PM,70
 05:14:02 PM,70
 05:14:05 PM,70
 05:14:08 PM,70
 05:14:10 PM,73
 05:14:20 PM,75
 05:14:23 PM,75
 05:14:26 PM,75
 05:14:29 PM,75
 05:14:32 PM,75
 05:14:35 PM,75
 05:14:38 PM,75
 05:14:41 PM,75
 05:14:44 PM,75
 05:14:47 PM,75
 05:14:50 PM,75
 05:14:52 PM,75
 05:14:55 PM,75
 05:14:58 PM,75
 05:15:01 PM,75
 05:15:04 PM,75
 05:15:05 PM,76
 05:15:08 PM,76
 05:15:11 PM,76
 05:15:14 PM,76
 05:15:17 PM,76
 05:15:19 PM,74
 05:15:20 PM,74
 05:15:23 PM,74
 05:15:26 PM,74
 05:15:29 PM,74
 05:15:30 PM,74
 05:15:40 PM,72
 05:15:43 PM,72
 05:15:46 PM,72
 05:15:49 PM,72
 05:15:50 PM,70
 05:15:53 PM,70
 05:15:56 PM,70
 05:15:57 PM,70
 05:16:00 PM,70
 05:16:03 PM,70
 05:16:06 PM,70
 05:16:09 PM,70
 05:16:12 PM,70
 05:16:15 PM,70
 05:16:18 PM,70
 05:16:20 PM,77
 05:16:21 PM,77
 05:16:24 PM,77
 05:16:27 PM,77
 05:16:28 PM,76
 05:16:31 PM,76
 05:16:34 PM,76
 05:16:37 PM,76
 05:16:40 PM,77
 05:16:43 PM,77
 05:16:46 PM,77
 05:16:48 PM,73
 05:16:49 PM,73
 05:16:52 PM,73
 05:16:55 PM,73
 05:16:58 PM,73
 05:17:01 PM,73
 05:17:04 PM,73
 05:17:05 PM,72
 05:17:07 PM,71
 05:17:10 PM,70
 05:17:13 PM,71
 05:17:14 PM,72
 05:17:16 PM,73
 05:17:17 PM,74
 05:17:18 PM,75
 05:17:19 PM,76
 05:17:20 PM,75
 05:17:25 PM,75
 05:17:35 PM,76
 05:17:40 PM,77
 05:17:55 PM,78
 05:18:00 PM,79
 05:18:05 PM,80
 05:18:10 PM,82
 05:18:15 PM,83
 05:18:20 PM,85
 05:18:30 PM,84
 05:18:35 PM,83
 05:18:40 PM,82
 05:18:50 PM,80
 05:18:55 PM,65
 05:19:00 PM,64
 05:19:15 PM,64
 05:19:20 PM,62
 05:19:30 PM,64
 05:19:40 PM,61
 05:19:55 PM,61
 05:20:10 PM,59
 05:20:27 PM,59
 05:20:30 PM,59
 05:20:33 PM,59
 05:20:36 PM,59
 05:20:39 PM,59
 05:20:42 PM,59
 05:20:44 PM,59
 05:20:46 PM,59
 05:20:47 PM,60
 05:20:48 PM,61
 05:20:51 PM,61
 05:20:54 PM,61
 05:20:57 PM,61
 05:21:00 PM,61
 05:21:03 PM,62
 05:21:05 PM,62
 05:21:08 PM,62
 05:21:11 PM,62
 05:21:14 PM,62
 05:21:17 PM,62
 05:21:20 PM,63
 05:21:23 PM,63
 05:21:26 PM,63
 05:21:29 PM,63
 05:21:30 PM,62
 05:21:33 PM,62
 05:21:36 PM,62
 05:21:40 PM,62
 05:21:43 PM,62
 05:21:46 PM,62
 05:21:49 PM,62
 05:21:52 PM,62
 05:21:55 PM,62
 05:21:58 PM,62
 05:22:01 PM,62
 05:22:04 PM,62
 05:22:06 PM,63
 05:22:08 PM,64
 05:22:09 PM,65
 05:22:11 PM,66
 05:22:14 PM,66
 05:22:17 PM,65
 05:22:20 PM,65
 05:22:23 PM,65
 05:22:26 PM,65
 05:22:29 PM,62
 05:22:30 PM,62
 05:22:33 PM,62
 05:22:34 PM,62
 05:22:35 PM,62
 05:22:38 PM,63
 05:22:41 PM,63
 05:22:44 PM,63
 05:22:47 PM,63
 05:22:50 PM,61
 05:22:53 PM,61
 05:22:56 PM,61
 05:22:59 PM,61
 05:23:00 PM,60
 05:23:03 PM,60
 05:23:05 PM,60
 05:23:08 PM,60
 05:23:11 PM,60
 05:23:14 PM,60
 05:23:17 PM,60
 05:23:20 PM,62
 05:23:23 PM,62
 05:23:26 PM,62
 05:23:29 PM,62
 05:23:32 PM,62
 05:23:35 PM,62
 05:23:38 PM,62
 05:23:40 PM,59
 05:23:43 PM,59
 05:23:46 PM,59
 05:23:49 PM,59
 05:23:52 PM,59
 05:23:55 PM,59
 05:23:58 PM,59
 05:24:01 PM,59
 05:24:04 PM,59
 05:24:10 PM,59
 05:24:13 PM,59
 05:24:16 PM,59
 05:24:18 PM,95
 05:24:19 PM,105
 05:24:20 PM,108
 05:24:21 PM,105
 05:24:22 PM,77
 05:24:23 PM,76
 05:24:24 PM,75
 05:24:27 PM,75
 05:24:30 PM,75
 05:24:33 PM,75
 05:24:36 PM,75
 05:24:39 PM,75
 05:24:40 PM,71
 05:24:43 PM,71
 05:24:46 PM,71
 05:24:50 PM,59
 05:24:53 PM,59
 05:24:55 PM,59
 05:24:56 PM,59
 05:24:58 PM,59
 05:25:01 PM,59
 05:25:02 PM,60
 05:25:05 PM,60
 05:25:08 PM,60
 05:25:11 PM,60
 05:25:14 PM,60
 05:25:17 PM,60
 05:25:20 PM,61
 05:25:21 PM,61
 05:25:24 PM,61
 05:25:27 PM,61
 05:25:30 PM,61
 05:25:33 PM,61
 05:25:36 PM,61
 05:25:39 PM,61
 05:25:40 PM,63
 05:25:43 PM,63
 05:25:46 PM,63
 05:25:49 PM,63
 05:25:50 PM,63
 05:25:53 PM,63
 05:25:56 PM,63
 05:26:00 PM,62
 05:26:03 PM,62
 05:26:06 PM,62
 05:26:09 PM,62
 05:26:10 PM,63
 05:26:13 PM,63
 05:26:16 PM,63
 05:26:19 PM,63
 05:26:20 PM,64
 05:26:23 PM,64
 05:26:26 PM,64
 05:26:29 PM,64
 05:26:30 PM,61
 05:26:33 PM,61
 05:26:36 PM,61
 05:26:39 PM,61
 05:26:40 PM,60
 05:26:43 PM,60
 05:26:46 PM,60
 05:26:49 PM,60
 05:26:50 PM,60
 05:26:53 PM,60
 05:26:56 PM,60
 05:26:59 PM,60
 05:27:00 PM,61
 05:27:03 PM,61
 05:27:06 PM,61
 05:27:10 PM,62
 05:27:12 PM,63
 05:27:15 PM,63
 05:27:18 PM,63
 05:27:21 PM,63
 05:27:24 PM,63
 05:27:27 PM,63
 05:27:30 PM,63
 05:27:33 PM,63
 05:27:36 PM,63
 05:27:39 PM,61
 05:27:41 PM,61
 05:27:42 PM,61
 05:27:45 PM,62
 05:27:48 PM,63
 05:27:51 PM,63
 05:27:54 PM,63
 05:27:57 PM,63
 05:28:00 PM,62
 05:28:03 PM,62
 05:28:06 PM,62
 05:28:09 PM,62
 05:28:10 PM,60
 05:28:13 PM,60
 05:28:16 PM,60
 05:28:19 PM,60
 05:28:20 PM,59
 05:28:30 PM,58
 05:28:33 PM,58
 05:28:36 PM,58
 05:28:39 PM,58
 05:28:40 PM,57
 05:28:43 PM,57
 05:28:46 PM,57
 05:28:49 PM,57
 05:28:50 PM,58
 05:28:53 PM,58
 05:28:56 PM,58
 05:28:59 PM,58
 05:29:00 PM,63
 05:29:03 PM,63
 05:29:06 PM,63
 05:29:09 PM,63
 05:29:10 PM,60
 05:29:13 PM,60
 05:29:16 PM,60
 05:29:19 PM,60
 05:29:20 PM,59
 05:29:23 PM,59
 05:29:26 PM,59
 05:29:29 PM,59
 05:29:30 PM,58
 05:29:33 PM,58
 05:29:36 PM,58
 05:29:40 PM,59
 05:29:42 PM,59
 05:29:44 PM,59
 05:29:45 PM,59
 05:29:46 PM,60
 05:29:47 PM,61
 05:29:49 PM,61
 05:29:50 PM,60
 05:29:52 PM,60
 05:29:53 PM,60
 05:29:54 PM,60
 05:29:57 PM,60
 05:29:58 PM,61
 05:30:00 PM,63
 05:30:01 PM,65
 05:30:04 PM,65
 05:30:07 PM,65
 05:30:10 PM,67
 05:30:12 PM,66
 05:30:15 PM,67
 05:30:18 PM,67
 05:30:19 PM,66
 05:30:20 PM,65
 05:30:21 PM,63
 05:30:24 PM,63
 05:30:27 PM,63
 05:30:30 PM,62
 05:30:40 PM,60
 05:30:43 PM,60
 05:30:44 PM,59
 05:30:45 PM,59
 05:30:46 PM,59
 05:30:47 PM,59
 05:30:50 PM,59
 05:30:53 PM,59
 05:30:56 PM,59
 05:30:59 PM,59
 05:31:02 PM,59
 05:31:05 PM,59
 05:31:08 PM,59
 05:31:10 PM,60
 05:31:13 PM,60
 05:31:16 PM,60
 05:31:19 PM,60
 05:31:20 PM,65
 05:31:23 PM,65
 05:31:26 PM,65
 05:31:29 PM,65
 05:31:30 PM,63
 05:31:32 PM,63
 05:31:35 PM,63
 05:31:38 PM,62
 05:31:41 PM,62
 05:31:44 PM,62
 05:31:45 PM,62
 05:31:48 PM,62
 05:31:51 PM,62
 05:31:52 PM,62
 05:31:55 PM,62
 05:31:56 PM,68
 05:31:59 PM,68
 05:32:00 PM,72
 05:32:03 PM,72
 05:32:05 PM,73
 05:32:08 PM,72
 05:32:11 PM,72
 05:32:13 PM,71
 05:32:16 PM,70
 05:32:19 PM,69
 05:32:22 PM,69
 05:32:25 PM,69
 05:32:28 PM,69
 05:32:30 PM,67
 05:32:33 PM,67
 05:32:36 PM,67
 05:32:39 PM,67
 05:32:40 PM,66
 05:32:43 PM,66
 05:32:46 PM,66
 05:32:49 PM,66
 05:32:50 PM,65
 05:33:00 PM,62
 05:33:03 PM,62
 05:33:06 PM,63
 05:33:09 PM,63
 05:33:10 PM,62
 05:33:11 PM,62
 05:33:14 PM,62
 05:33:15 PM,61
 05:33:18 PM,61
 05:33:20 PM,60
 05:33:23 PM,60
 05:33:26 PM,60
 05:33:29 PM,60
 05:33:32 PM,60
 05:33:35 PM,60
 05:33:38 PM,60
 05:33:41 PM,59
 05:33:42 PM,60
 05:33:44 PM,61
 05:33:46 PM,62
 05:33:49 PM,62
 05:33:50 PM,64
 05:33:53 PM,64
 05:33:55 PM,67
 05:33:58 PM,67
 05:34:01 PM,67
 05:34:04 PM,66
 05:34:05 PM,66
 05:34:08 PM,66
 05:34:11 PM,66
 05:34:14 PM,66
 05:34:17 PM,66
 05:34:20 PM,67
 05:34:23 PM,67
 05:34:26 PM,67
 05:34:29 PM,64
 05:34:30 PM,62
 05:34:33 PM,62
 05:34:36 PM,62
 05:34:39 PM,62
 05:34:40 PM,62
 05:34:42 PM,61
 05:34:45 PM,61
 05:34:47 PM,62
 05:34:50 PM,62
 05:34:53 PM,62
 05:34:56 PM,62
 05:34:59 PM,62
 05:35:00 PM,60
 05:35:03 PM,60
 05:35:06 PM,60
 05:35:07 PM,61
 05:35:10 PM,61
 05:35:13 PM,61
 05:35:20 PM,63
 05:35:23 PM,63
 05:35:26 PM,63
 05:35:29 PM,63
 05:35:32 PM,63
 05:35:35 PM,63
 05:35:38 PM,63
 05:35:41 PM,63
 05:35:44 PM,63
 05:35:47 PM,63
 05:35:50 PM,63
 05:35:53 PM,63
 05:35:56 PM,63
 05:35:59 PM,63
 05:36:00 PM,64
 05:36:03 PM,64
 05:36:06 PM,64
 05:36:09 PM,64
 05:36:12 PM,64
 05:36:15 PM,64
 05:36:18 PM,64
 05:36:20 PM,63
 05:36:23 PM,63
 05:36:26 PM,63
 05:36:29 PM,63
 05:36:30 PM,66
 05:36:33 PM,66
 05:36:40 PM,67
 05:36:43 PM,67
 05:36:46 PM,67
 05:36:49 PM,67
 05:36:50 PM,65
 05:36:53 PM,65
 05:36:56 PM,65
 05:36:59 PM,65
 05:37:00 PM,64
 05:37:03 PM,64
 05:37:06 PM,64
 05:37:09 PM,64
 05:37:10 PM,63
 05:37:13 PM,63
 05:37:16 PM,63
 05:37:17 PM,63
 05:37:20 PM,63
 05:37:23 PM,63
 05:37:25 PM,64
 05:37:26 PM,64
 05:37:29 PM,64
 05:37:30 PM,62
 05:37:33 PM,62
 05:37:36 PM,62
 05:37:39 PM,62
 05:37:42 PM,61
 05:37:45 PM,61
 05:37:50 PM,60
 05:37:53 PM,60
 05:37:56 PM,60
 05:37:59 PM,61
 05:38:02 PM,61
 05:38:05 PM,61
 05:38:08 PM,61
 05:38:11 PM,61
 05:38:14 PM,61
 05:38:17 PM,61
 05:38:20 PM,62
 05:38:23 PM,62
 05:38:26 PM,62
 05:38:29 PM,62
 05:38:30 PM,61
 05:38:33 PM,61
 05:38:36 PM,61
 05:38:39 PM,61
 05:38:42 PM,61
 05:38:44 PM,62
 05:38:47 PM,62
 05:38:50 PM,62
 05:38:53 PM,62
 05:38:56 PM,62
 05:38:59 PM,62
 05:39:00 PM,61
 05:39:03 PM,61
 05:39:04 PM,61
 05:39:07 PM,61
 05:39:10 PM,61
 05:39:13 PM,61
 05:39:16 PM,60
 05:39:19 PM,61
 05:39:22 PM,61
 05:39:25 PM,60
 05:39:28 PM,60
 05:39:30 PM,61
 05:39:33 PM,61
 05:39:36 PM,61
 05:39:39 PM,61
 05:39:40 PM,60
 05:39:43 PM,60
 05:39:46 PM,60
 05:39:48 PM,61
 05:39:51 PM,61
 05:39:54 PM,61
 05:39:57 PM,61
 05:40:00 PM,60
 05:40:03 PM,60
 05:40:06 PM,60
 05:40:09 PM,60
 05:40:10 PM,61
 05:40:13 PM,61
 05:40:16 PM,61
 05:40:20 PM,61
 05:40:23 PM,61
 05:40:26 PM,61
 05:40:29 PM,61
 05:40:30 PM,62
 05:40:33 PM,62
 05:40:36 PM,62
 05:40:39 PM,62
 05:40:42 PM,62
 05:40:45 PM,62
 05:40:48 PM,62
 05:40:50 PM,62
 05:40:53 PM,62
 05:40:56 PM,62
 05:40:59 PM,62
 05:41:00 PM,63
 05:41:03 PM,63
 05:41:06 PM,63
 05:41:09 PM,63
 05:41:10 PM,62
 05:41:13 PM,62
 05:41:16 PM,62
 05:41:19 PM,62
 05:41:21 PM,61
 05:41:24 PM,62
 05:41:25 PM,62
 05:41:28 PM,62
 05:41:29 PM,63
 05:41:31 PM,64
 05:41:33 PM,67
 05:41:34 PM,69
 05:41:35 PM,70
 05:41:37 PM,70
 05:41:40 PM,70
 05:41:43 PM,70
 05:41:46 PM,70
 05:41:49 PM,70
 05:41:50 PM,68
 05:41:53 PM,68
 05:41:54 PM,67
 05:41:57 PM,66
 05:41:58 PM,66
 05:42:01 PM,66
 05:42:04 PM,66
 05:42:07 PM,66
 05:42:10 PM,66
 05:42:13 PM,66
 05:42:16 PM,66
 05:42:19 PM,66
 05:42:22 PM,66
 05:42:24 PM,65
 05:42:27 PM,65
 05:42:29 PM,65
 05:42:30 PM,66
 05:42:31 PM,66
 05:42:34 PM,66
 05:42:37 PM,66
 05:42:40 PM,65
 05:42:43 PM,65
 05:42:46 PM,65
 05:42:49 PM,65
 05:42:50 PM,64
 05:42:53 PM,64
 05:42:56 PM,64
 05:42:59 PM,64
 05:43:02 PM,64
 05:43:05 PM,64
 05:43:08 PM,64
 05:43:11 PM,64
 05:43:14 PM,64
 05:43:17 PM,64
 05:43:20 PM,65
 05:43:23 PM,65
 05:43:26 PM,65
 05:43:29 PM,65
 05:43:30 PM,65
 05:43:33 PM,65
 05:43:36 PM,65
 05:43:39 PM,65
 05:43:40 PM,68
 05:43:43 PM,68
 05:43:50 PM,69
 05:43:53 PM,69
 05:43:56 PM,69
 05:43:59 PM,69
 05:44:00 PM,67
 05:44:03 PM,67
 05:44:06 PM,67
 05:44:09 PM,67
 05:44:10 PM,65
 05:44:13 PM,65
 05:44:16 PM,65
 05:44:19 PM,65
 05:44:20 PM,63
 05:44:23 PM,63
 05:44:26 PM,63
 05:44:29 PM,63
 05:44:30 PM,62
 05:44:33 PM,62
 05:44:36 PM,62
 05:44:39 PM,62
 05:44:42 PM,62
 05:44:45 PM,62
 05:44:48 PM,62
 05:44:51 PM,62
 05:44:54 PM,62
 05:44:57 PM,62
 05:45:00 PM,65
 05:45:04 PM,66
