Heart_Rate,Sound,Light,User_Attention,HR_std
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
64,1,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,2,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,2,1,1,-1.167668836
62,1,1,1,-1.167668836
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
64,1,1,1,-0.56929255
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,4,1,1,-0.270104406
65,3,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,3,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,3,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
65,3,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,4,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,2,1,1,0.029083737
66,3,1,1,0.029083737
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
64,1,1,1,-0.56929255
64,3,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,3,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,3,1,1,-0.270104406
65,3,1,1,-0.270104406
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,4,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
67,1,1,1,0.32827188
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,2,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,2,1,1,0.32827188
67,2,1,1,0.32827188
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,2,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
68,1,1,1,0.627460023
72,1,1,1,1.824212596
72,1,1,1,1.824212596
72,1,1,1,1.824212596
72,1,1,1,1.824212596
72,1,1,1,1.824212596
72,1,1,1,1.824212596
72,1,1,1,1.824212596
72,2,1,1,1.824212596
72,1,1,1,1.824212596
72,3,1,1,1.824212596
65,2,1,1,-0.270104406
65,3,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,4,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
64,1,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
64,3,1,1,-0.56929255
64,2,1,1,-0.56929255
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,2,1,1,-0.270104406
65,3,1,1,-0.270104406
65,2,1,1,-0.270104406
65,3,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,2,1,1,-0.56929255
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,2,1,1,0.029083737
66,3,1,1,0.029083737
66,2,1,1,0.029083737
66,3,1,1,0.029083737
66,2,1,1,0.029083737
66,2,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,2,1,1,0.32827188
67,1,1,1,0.32827188
67,3,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,4,1,1,0.32827188
67,1,1,1,0.32827188
68,1,1,1,0.627460023
68,1,1,1,0.627460023
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,2,1,1,0.32827188
67,3,1,1,0.32827188
67,2,1,1,0.32827188
67,3,1,1,0.32827188
67,3,1,1,0.32827188
67,3,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,2,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,2,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,2,1,1,0.32827188
67,1,1,1,0.32827188
67,3,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
67,1,1,1,0.32827188
66,3,1,1,0.029083737
66,4,1,1,0.029083737
66,3,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,3,1,1,0.029083737
66,3,1,1,0.029083737
64,2,1,1,-0.56929255
64,3,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
64,3,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
64,3,1,1,-0.56929255
64,3,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
63,3,1,1,-0.868480693
63,4,1,1,-0.868480693
63,3,1,1,-0.868480693
63,3,1,1,-0.868480693
63,2,1,1,-0.868480693
63,1,1,1,-0.868480693
65,1,1,1,-0.270104406
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,3,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,2,1,1,0.029083737
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,2,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,1,1,1,0.029083737
66,2,1,1,0.029083737
66,1,1,1,0.029083737
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
65,1,1,1,-0.270104406
62,1,1,1,-1.167668836
62,2,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,3,1,1,-1.167668836
62,2,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,2,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,3,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,3,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,3,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,2,1,1,-1.466856979
61,2,1,1,-1.466856979
61,2,1,1,-1.466856979
61,2,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,3,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,2,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
61,1,1,1,-1.466856979
62,2,1,1,-1.167668836
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,4,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,1,1,1,-0.56929255
64,3,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
64,3,1,1,-0.56929255
64,2,1,1,-0.56929255
64,2,1,1,-0.56929255
64,1,1,1,-0.56929255
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
63,1,1,1,-0.868480693
62,4,1,1,-1.167668836
62,4,1,1,-1.167668836
62,3,1,1,-1.167668836
62,1,1,1,-1.167668836
62,1,1,1,-1.167668836
62,3,1,1,-1.167668836
62,3,1,1,-1.167668836
62,4,1,1,-1.167668836
62,2,1,1,-1.167668836
62,3,1,1,-1.167668836
62,3,1,1,-1.167668836
62,2,1,1,-1.167668836
62,3,1,1,-1.167668836
62,2,1,1,-1.167668836
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
72,2,1,1,0.388115863
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
63,2,1,1,-1.41980156
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,3,1,1,-1.41980156
63,2,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
62,3,1,1,-1.620681274
62,3,1,1,-1.620681274
62,3,1,1,-1.620681274
62,3,1,1,-1.620681274
62,3,1,1,-1.620681274
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
62,3,1,1,-1.620681274
62,4,1,1,-1.620681274
62,3,1,1,-1.620681274
63,2,1,1,-1.41980156
63,3,1,1,-1.41980156
63,3,1,1,-1.41980156
63,2,1,1,-1.41980156
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
62,2,1,1,-1.620681274
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
60,2,1,1,-2.022440701
60,2,1,3,-2.022440701
61,2,1,3,-1.821560988
61,2,1,3,-1.821560988
61,2,1,3,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
61,2,1,1,-1.821560988
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,3,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,3,1,1,-1.218921847
64,3,1,1,-1.218921847
64,2,1,1,-1.218921847
63,2,1,1,-1.41980156
63,3,1,1,-1.41980156
63,4,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,3,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,4,1,1,-1.218921847
64,3,1,1,-1.218921847
64,3,1,1,-1.218921847
64,3,1,1,-1.218921847
64,3,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
68,2,1,1,-0.415402992
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
63,2,1,1,-1.41980156
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
64,2,1,1,-1.218921847
65,2,1,1,-1.018042133
65,3,1,1,-1.018042133
65,2,1,1,-1.018042133
65,3,1,1,-1.018042133
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
65,2,1,1,-1.018042133
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
67,3,1,1,-0.616282705
67,2,1,1,-0.616282705
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,2,1,1,-0.616282705
67,3,1,1,-0.616282705
67,2,1,1,-0.616282705
67,3,1,1,-0.616282705
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
69,3,1,1,-0.214523278
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,2,1,1,-0.415402992
69,3,1,1,-0.214523278
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
67,3,1,1,-0.616282705
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
68,3,1,1,-0.415402992
70,3,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
70,2,1,1,-0.013643564
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
67,2,1,1,-0.616282705
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
66,3,1,1,-0.817162419
66,2,1,1,-0.817162419
66,3,1,1,-0.817162419
