Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
65.0,63.0,69.0,-0.64755172812,-1.31966965048,0.155711154701,1.0,1.0,2.0
65.0,62.0,67.0,-0.782794968594,-1.56556645134,-0.336082447025,1.0,1.0,2.0
66.0,64.0,69.0,-0.37706524717,-1.07377284962,0.155711154701,3.0,1.0,3.0
70.0,66.0,82.0,0.645455616422,-0.581979247889,3.35236956593,3.0,1.0,3.0
75.0,70.0,91.0,1.78477746042,0.401607955565,5.5654407737,3.0,1.0,3.0
67.0,65.0,70.0,-0.315591046953,-0.827876048752,0.401607955565,2.0,1.0,2.0
66.0,62.0,70.0,-0.420097187321,-1.56556645134,0.401607955565,2.0,1.0,2.0
66.0,63.0,69.0,-0.407802347278,-1.31966965048,0.155711154701,2.0,1.0,1.0
67.0,65.0,71.0,-0.204937486565,-0.827876048752,0.647504756428,2.0,1.0,1.0
65.0,62.0,67.0,-0.80738464868,-1.56556645134,-0.336082447025,2.0,1.0,1.0
70.0,66.0,78.0,0.635209916385,-0.581979247889,2.36878236247,2.0,1.0,1.0
70.0,68.0,74.0,0.524556355997,-0.0901856461619,1.38519515902,2.0,1.0,1.0
71.0,68.0,81.0,0.696684116601,-0.0901856461619,3.10647276506,2.0,1.0,1.0
71.0,64.0,85.0,0.889303277278,-1.07377284962,4.09005996852,2.0,1.0,1.0
65.0,63.0,72.0,-0.616814628012,-1.31966965048,0.893401557292,2.0,1.0,1.0
66.0,63.0,72.0,-0.39960578725,-1.31966965048,0.893401557292,2.0,1.0,1.0
66.0,65.0,72.0,-0.395507507234,-0.827876048752,0.893401557292,2.0,1.0,1.0
67.0,64.0,70.0,-0.174200386458,-1.07377284962,0.401607955565,2.0,2.0,1.0
68.0,66.0,71.0,0.0266153342481,-0.581979247889,0.647504756428,2.0,2.0,1.0
69.0,66.0,77.0,0.387263975515,-0.581979247889,2.12288556161,2.0,2.0,1.0
