Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
64.0,63.0,69.0,-0.844269168813,-1.31966965048,0.155711154701,1.0,1.0,2.0
65.0,64.0,66.0,-0.745910448466,-1.07377284962,-0.581979247889,1.0,1.0,2.0
66.0,66.0,68.0,-0.516406767659,-0.581979247889,-0.0901856461619,1.0,1.0,2.0
66.0,66.0,66.0,-0.581979247889,-0.581979247889,-0.581979247889,1.0,1.0,2.0
67.0,65.0,68.0,-0.336082447025,-0.827876048752,-0.0901856461619,1.0,1.0,2.0
64.0,64.0,65.0,-0.991807249331,-1.07377284962,-0.827876048752,1.0,1.0,2.0
64.0,64.0,66.0,-0.909841649042,-1.07377284962,-0.581979247889,1.0,1.0,2.0
67.0,66.0,68.0,-0.254116846738,-0.581979247889,-0.0901856461619,1.0,1.0,2.0
65.0,64.0,66.0,-0.745910448466,-1.07377284962,-0.581979247889,1.0,1.0,2.0
62.0,62.0,64.0,-1.40163525077,-1.56556645134,-1.07377284962,1.0,1.0,2.0
64.0,64.0,65.0,-0.991807249331,-1.07377284962,-0.827876048752,1.0,1.0,2.0
65.0,65.0,65.0,-0.827876048752,-0.827876048752,-0.827876048752,1.0,1.0,2.0
65.0,65.0,65.0,-0.827876048752,-0.827876048752,-0.827876048752,1.0,1.0,2.0
65.0,65.0,66.0,-0.663944848177,-0.827876048752,-0.581979247889,1.0,1.0,3.0
67.0,67.0,67.0,-0.336082447025,-0.336082447025,-0.336082447025,1.0,1.0,3.0
66.0,66.0,67.0,-0.467227407486,-0.581979247889,-0.336082447025,3.0,1.0,3.0
66.0,66.0,67.0,-0.467227407486,-0.581979247889,-0.336082447025,3.0,1.0,3.0
66.0,65.0,68.0,-0.385261807198,-0.827876048752,-0.0901856461619,3.0,1.0,3.0
67.0,67.0,67.0,-0.336082447025,-0.336082447025,-0.336082447025,3.0,1.0,3.0
65.0,64.0,67.0,-0.827876048755,-1.07377284962,-0.336082447025,4.0,1.0,3.0
