Time_Val,Time_sec,Heart_Rate,Sound,Light,Phone_Active
15:53:07,169,84,19,52,0
15:53:08,170,84,19,52,0
15:53:09,171,83,35,52,0
15:53:10,172,84,36,52,0
15:53:11,173,84,39,52,0
15:53:12,174,84,38,51,0
15:53:13,175,85,28,52,0
15:53:14,176,85,23,52,0
15:53:15,177,85,23,52,0
15:53:16,178,84,21,52,0
15:53:17,179,84,17,52,0
15:53:18,180,84,16,52,0
15:53:19,181,82,17,52,0
15:53:20,182,82,17,53,0
15:53:21,183,82,17,52,0
15:53:22,184,81,16,52,0
15:53:23,185,81,16,52,0
15:53:24,186,81,16,53,0
15:53:25,187,82,32,53,0
15:53:26,188,82,34,52,0
15:53:27,189,82,37,52,0
15:53:28,190,81,30,52,0
15:53:29,191,81,29,52,0
15:53:30,192,80,28,53,0
15:53:31,193,80,29,52,0
15:53:32,194,82,30,53,0
15:53:33,195,82,20,52,0
15:53:34,196,82,20,52,0
15:53:35,197,83,55,52,0
15:53:36,198,83,45,52,0
15:53:37,199,83,50,52,0
15:53:38,200,90,19,52,0
15:53:39,201,90,29,52,0
15:53:40,202,90,32,53,0
15:53:41,203,87,28,52,0
15:53:42,204,87,26,52,0
15:53:43,205,88,38,52,0
15:53:44,206,88,76,51,0
15:53:45,207,88,33,52,0
15:53:46,208,87,35,51,0
15:53:47,209,87,73,52,0
15:53:48,210,87,54,51,0
15:53:49,211,86,37,52,0
15:53:50,212,87,75,52,0
15:53:51,213,87,25,52,0
15:53:52,214,87,43,52,0
15:53:53,215,84,55,52,0
15:53:54,216,84,56,52,0
15:53:55,217,84,69,52,0
15:53:56,218,83,45,52,0
15:53:57,219,83,68,52,0
15:53:58,220,79,20,52,0
15:53:59,221,79,40,52,0
15:54:00,222,84,55,52,0
15:54:01,223,83,74,52,0
15:54:02,224,82,72,52,0
15:54:03,225,82,16,52,0
15:54:04,226,83,28,52,0
15:54:05,227,83,39,52,0
15:54:06,228,83,55,53,0
15:54:07,229,82,42,52,0
15:54:08,230,82,59,53,0
15:54:09,231,82,53,52,0
15:54:10,232,79,60,52,0
15:54:11,233,79,31,52,0
15:54:12,234,79,26,52,0
15:54:13,235,80,54,51,0
15:54:14,236,81,23,52,0
15:54:15,237,81,63,51,0
15:54:16,238,81,17,52,0
15:54:17,239,81,57,51,0
15:54:18,240,80,59,52,0
15:54:19,241,80,37,52,0
15:54:20,242,80,54,52,0
15:54:21,243,83,55,52,0
15:54:22,244,83,59,52,0
15:54:23,245,83,61,52,0
15:54:24,246,83,51,53,0
15:54:25,247,83,63,53,0
15:54:26,248,82,61,52,0
15:54:27,249,82,63,52,0
15:54:28,250,82,72,52,0
15:54:29,251,85,71,52,0
15:54:30,252,83,64,52,0
15:54:31,253,83,60,51,0
15:54:32,254,83,67,51,0
15:54:33,255,84,67,51,0
15:54:34,256,84,70,52,0
15:54:35,257,84,73,51,0
15:54:36,258,84,67,52,0
15:54:37,259,84,50,52,0
15:54:38,260,82,49,51,0
15:54:39,261,82,46,52,0
15:54:40,262,82,53,51,0
15:54:41,263,85,62,52,0
15:54:42,264,85,70,52,0
15:54:43,265,85,71,52,0
15:54:44,266,88,67,51,0
15:54:45,267,87,65,52,0
15:54:46,268,87,66,52,0
15:54:47,269,87,68,53,0
15:54:48,270,82,65,52,0
15:54:49,271,82,66,52,0
15:54:50,272,82,62,52,0
15:54:51,273,84,64,52,0
15:54:52,274,84,64,52,0
15:54:53,275,84,62,52,0
15:54:54,276,82,70,52,0
15:54:55,277,82,74,53,0
15:54:56,278,82,72,52,0
15:54:57,279,76,68,52,0
15:54:58,280,76,71,53,0
15:54:59,281,76,69,52,0
15:55:00,282,75,69,52,0
15:55:01,283,75,63,52,0
15:55:02,284,75,67,52,0
15:55:03,285,87,65,52,0
15:55:04,286,87,66,53,0
15:55:05,287,87,72,53,0
15:55:06,288,90,68,53,0
15:55:07,289,90,66,52,0
15:55:08,290,90,69,52,0
15:55:09,291,89,47,53,0
15:55:10,292,83,21,53,0
15:55:11,293,83,25,52,0
15:55:12,294,83,15,53,0
15:55:13,295,83,70,52,0
15:55:14,296,83,75,53,0
15:55:15,297,83,73,53,0
15:55:16,298,83,63,52,0
15:55:17,299,83,67,52,0
15:55:18,300,83,63,52,0
15:55:19,301,82,61,53,0
15:55:20,302,80,63,53,0
15:55:21,303,80,61,53,0
15:55:22,304,80,59,53,0
15:55:23,305,75,62,54,0
15:55:24,306,75,66,53,0
15:55:25,307,75,54,53,0
15:55:26,308,79,56,53,0
15:55:27,309,79,54,53,0
15:55:28,310,79,53,52,0
15:55:29,311,82,44,53,0
15:55:30,312,82,62,52,0
15:55:31,313,82,59,53,0
15:55:32,314,85,46,53,0
15:55:33,315,85,56,53,0
15:55:34,316,85,42,52,0
15:55:35,317,85,63,53,0
15:55:36,318,85,67,52,0
15:55:37,319,85,59,53,0
15:55:38,320,82,59,52,0
15:55:39,321,82,59,52,0
15:55:40,322,83,59,51,0
15:55:41,323,83,18,52,0
15:55:42,324,83,56,51,0
15:55:43,325,82,60,52,0
15:55:44,326,82,61,52,0
15:55:45,327,82,50,53,0
15:55:46,328,85,61,52,0
15:55:47,329,85,31,52,0
15:55:48,330,85,65,52,0
15:55:49,331,81,57,53,0
15:55:50,332,81,42,53,0
15:55:51,333,81,34,52,0
15:55:52,334,82,20,53,0
15:55:53,335,82,57,53,0
15:55:54,336,82,51,53,0
15:55:55,337,86,34,53,0
15:55:56,338,86,52,52,0
15:55:57,339,86,48,53,0
15:55:58,340,79,15,53,0
15:55:59,341,78,52,53,0
15:56:00,342,78,52,53,0
15:56:01,343,78,54,53,0
15:56:02,344,76,18,53,0
15:56:03,345,76,64,53,0
15:56:04,346,76,44,53,0
15:56:05,347,80,49,52,0
15:56:06,348,80,23,53,0
15:56:07,349,80,59,52,0
15:56:08,350,80,60,53,0
15:56:09,351,80,56,53,0
15:56:10,352,79,71,52,0
15:56:11,353,79,62,53,0
15:56:12,354,79,46,53,0
15:56:13,355,79,68,53,0
15:56:14,356,79,66,52,0
15:56:15,357,79,60,53,0
15:56:16,358,85,57,53,0
15:56:17,359,85,60,53,0
15:56:18,360,85,71,52,0
15:56:19,361,94,55,53,0
15:56:20,362,93,62,52,0
15:56:21,363,93,74,52,0
15:56:22,364,93,52,53,0
15:56:23,365,80,59,52,0
15:56:24,366,80,48,53,0
15:56:25,367,80,50,53,0
15:56:26,368,79,29,52,0
15:56:27,369,79,17,53,0
15:56:28,370,79,68,53,0
15:56:29,371,80,67,53,0
15:56:30,372,80,73,53,0
15:56:31,373,80,70,53,0
15:56:32,374,78,57,53,0
15:56:33,375,78,15,52,0
15:56:34,376,78,15,52,0
15:56:35,377,83,16,53,0
15:56:36,378,83,15,53,0
15:56:37,379,83,15,52,0
15:56:38,380,84,15,53,0
15:56:39,381,84,15,53,0
15:56:40,382,84,15,53,0
15:56:41,383,89,15,53,0
15:56:42,384,89,15,52,0
15:56:43,385,89,17,52,0
15:56:44,386,92,38,53,0
15:56:45,387,92,16,53,0
15:56:46,388,92,15,53,0
15:56:47,389,94,18,53,0
15:56:48,390,94,59,53,0
15:56:49,391,94,16,52,0
15:56:50,392,94,15,52,0
15:56:51,393,87,15,52,0
15:56:52,394,87,15,53,0
15:56:53,395,87,41,52,0
15:56:54,396,85,29,53,0
15:56:55,397,85,37,53,0
15:56:56,398,85,15,52,0
15:56:57,399,78,15,52,0
15:56:58,400,78,15,53,0
15:56:59,401,78,15,53,0
15:57:00,402,79,15,53,0
15:57:01,403,79,15,52,0
15:57:02,404,79,15,52,0
15:57:03,405,80,15,53,0
15:57:04,406,80,15,52,0
15:57:05,407,80,15,53,0
15:57:06,408,80,54,53,0
15:57:07,409,80,15,52,0
15:57:08,410,80,15,53,0
15:57:09,411,80,31,53,0
15:57:10,412,80,39,53,0
15:57:11,413,80,15,52,0
15:57:12,414,80,15,53,0
15:57:13,415,80,15,52,0
15:57:14,416,81,15,52,0
15:57:15,417,81,16,53,0
15:57:16,418,81,15,53,0
15:57:17,419,80,15,53,0
15:57:18,420,80,37,53,0
15:57:19,421,80,29,52,0
15:57:20,422,75,15,53,0
15:57:21,423,75,22,53,0
15:57:22,424,75,15,53,0
15:57:23,425,81,15,53,0
15:57:24,426,81,15,53,0
15:57:25,427,81,15,53,0
15:57:26,428,82,15,54,0
15:57:27,429,82,15,53,0
15:57:28,430,82,15,53,0
15:57:29,431,82,15,53,0
15:57:30,432,82,15,53,0
15:57:31,433,82,16,54,0
15:57:32,434,85,35,53,0
15:57:33,435,85,56,53,0
15:57:34,436,85,52,53,0
15:57:35,437,81,51,53,0
15:57:36,438,81,31,53,0
15:57:37,439,81,46,53,0
15:57:38,440,78,50,53,0
15:57:39,441,78,54,53,0
15:57:40,442,78,60,53,0
15:57:41,443,78,59,53,0
15:57:42,444,78,60,53,0
15:57:43,445,78,62,53,0
15:57:44,446,82,57,53,0
15:57:45,447,82,50,53,0
15:57:46,448,82,57,53,0
15:57:47,449,78,71,53,0
15:57:48,450,82,67,53,0
15:57:49,451,82,65,53,0
15:57:50,452,82,61,52,0
15:57:51,453,82,60,52,0
15:57:52,454,82,62,52,0
15:57:53,455,82,60,53,0
15:57:54,456,82,62,52,0
15:57:55,457,82,61,53,0
15:57:56,458,82,62,52,0
15:57:57,459,81,50,53,0
15:57:58,460,81,48,53,0
15:57:59,461,81,58,53,0
15:58:00,462,80,66,53,0
15:58:01,463,80,62,52,0
15:58:02,464,80,62,53,0
15:58:03,465,80,61,53,0
15:58:04,466,80,65,52,0
15:58:05,467,80,66,53,0
15:58:06,468,75,67,53,0
15:58:07,469,75,69,52,0
15:58:08,470,75,68,53,0
15:58:09,471,75,69,53,0
15:58:10,472,76,56,52,0
15:58:11,473,77,65,53,0
15:58:12,474,77,68,52,0
15:58:13,475,77,69,52,0
15:58:14,476,80,61,53,0
15:58:15,477,80,68,53,0
15:58:16,478,80,65,52,0
15:58:17,479,83,68,53,0
15:58:18,480,83,58,52,0
15:58:19,481,83,68,52,0
15:58:20,482,77,68,53,0
15:58:21,483,77,63,53,0
15:58:22,484,77,62,53,0
15:58:23,485,77,66,54,0
15:58:24,486,77,61,54,0
15:58:25,487,77,62,53,0
15:58:26,488,77,64,54,0
15:58:27,489,77,65,53,0
15:58:28,490,77,63,53,0
15:58:29,491,77,65,53,0
15:58:30,492,77,65,52,0
15:58:31,493,77,67,52,0
15:58:32,494,77,67,53,0
15:58:33,495,76,68,54,0
15:58:34,496,76,69,53,0
15:58:35,497,76,71,53,0
15:58:36,498,73,67,53,0
15:58:37,499,73,67,53,0
15:58:38,500,73,67,52,0
15:58:39,501,73,64,53,0
15:58:40,502,73,68,52,0
15:58:41,503,73,65,52,0
15:58:42,504,75,70,53,0
15:58:43,505,75,59,53,0
15:58:44,506,75,70,53,0
15:58:45,507,77,69,52,0
15:58:46,508,77,70,53,0
15:58:47,509,78,60,53,0
15:58:48,510,78,65,53,0
15:58:49,511,78,64,52,0
15:58:50,512,79,67,52,0
15:58:51,513,79,66,53,0
15:58:52,514,79,67,52,0
15:58:53,515,79,70,53,0
15:58:54,516,80,70,53,0
15:58:55,517,80,66,53,0
15:58:56,518,80,72,53,0
15:58:57,519,80,68,53,0
15:58:58,520,77,71,53,0
15:58:59,521,77,69,53,0
15:59:00,522,79,72,53,0
15:59:01,523,79,69,53,0
15:59:02,524,77,69,53,0
15:59:03,525,77,70,53,0
15:59:04,526,77,66,52,0
15:59:05,527,77,66,53,0
15:59:06,528,80,61,52,0
15:59:07,529,80,66,53,0
15:59:08,530,80,68,53,0
15:59:09,531,80,65,52,0
15:59:10,532,80,63,53,0
15:59:11,533,81,66,52,0
15:59:12,534,81,49,53,0
15:59:13,535,81,52,53,0
15:59:14,536,80,62,52,0
15:59:15,537,80,66,52,0
15:59:16,538,80,70,53,0
15:59:17,539,79,70,52,0
15:59:18,540,80,68,53,0
15:59:19,541,80,67,53,0
15:59:20,542,80,63,53,0
15:59:21,543,80,67,52,0
15:59:22,544,80,68,53,0
15:59:23,545,80,70,53,0
15:59:24,546,82,68,54,0
15:59:25,547,82,64,53,0
15:59:26,548,82,64,53,0
15:59:27,549,84,68,53,0
15:59:28,550,84,68,53,0
15:59:29,551,84,64,54,0
15:59:30,552,84,66,53,0
15:59:31,553,84,69,53,0
15:59:32,554,84,68,54,0
15:59:33,555,84,64,53,0
15:59:34,556,84,68,53,0
15:59:35,557,84,68,53,0
15:59:36,558,86,68,54,0
15:59:37,559,87,65,53,0
15:59:38,560,85,66,54,0
15:59:39,561,85,65,52,0
15:59:40,562,85,65,52,0
15:59:41,563,83,61,53,0
15:59:42,564,83,62,52,0
15:59:43,565,84,63,53,0
15:59:44,566,83,63,53,0
15:59:45,567,83,65,52,0
15:59:46,568,83,65,53,0
15:59:47,569,83,65,53,0
15:59:48,570,82,69,52,0
15:59:49,571,82,69,53,0
15:59:50,572,82,68,52,0
15:59:51,573,76,66,53,0
15:59:52,574,76,66,52,0
15:59:53,575,76,15,53,0
15:59:54,576,74,15,52,0
15:59:55,577,74,45,52,0
15:59:56,578,74,15,53,0
15:59:57,579,74,15,52,0
15:59:58,580,74,15,52,0
15:59:59,581,74,15,52,0
16:00:00,582,77,68,53,0
16:00:01,583,77,77,52,0
16:00:02,584,77,75,52,0
16:00:03,585,80,74,53,0
16:00:04,586,80,77,53,0
16:00:05,587,80,77,54,0
16:00:06,588,80,77,53,0
16:00:07,589,80,78,49,0
16:00:08,590,80,76,44,0
16:00:09,591,74,72,209,0
16:00:10,592,74,15,10,0
16:00:11,593,74,15,25,0
16:00:12,594,75,67,35,0
16:00:13,595,75,64,13,0
16:00:14,596,75,67,3,0
16:00:15,597,77,57,5,0
16:00:16,598,77,19,6,0
16:00:17,599,77,15,4,0
16:00:18,600,77,65,4,1
16:00:19,601,77,45,5,0
16:00:20,602,77,45,11,0
16:00:21,603,78,56,38,0
16:00:22,604,80,28,48,0
16:00:23,605,80,38,48,0
16:00:24,606,80,16,48,0
16:00:25,607,84,58,48,0
16:00:26,608,84,52,48,0
16:00:27,609,84,51,49,0
16:00:28,610,85,15,48,0
16:00:29,611,85,17,48,0
16:00:30,612,86,15,48,0
16:00:31,613,88,52,48,0
16:00:32,614,88,15,48,0
16:00:33,615,88,53,48,0
16:00:34,616,87,35,48,0
16:00:35,617,87,15,48,0
16:00:36,618,87,46,48,0
16:00:37,619,86,15,48,0
16:00:38,620,86,15,48,0
16:00:39,621,86,15,48,0
16:00:40,622,87,15,49,0
16:00:41,623,87,15,48,0
16:00:42,624,87,62,49,0
16:00:43,625,85,62,48,0
16:00:44,626,85,15,49,0
16:00:45,627,86,15,49,0
16:00:46,628,85,33,48,0
16:00:47,629,85,15,48,0
16:00:48,630,87,40,48,0
16:00:49,631,87,43,48,0
16:00:50,632,87,44,48,0
16:00:51,633,86,15,48,0
16:00:52,634,86,15,48,0
16:00:53,635,86,15,48,0
16:00:54,636,86,15,48,0
16:00:55,637,86,15,48,0
16:00:56,638,86,50,48,0
16:00:57,639,85,53,47,0
16:00:58,640,85,47,48,0
16:00:59,641,85,15,47,0
16:01:00,642,82,15,48,0
16:01:01,643,82,15,48,0
16:01:02,644,82,15,49,0
16:01:03,645,82,15,48,0
16:01:04,646,82,15,48,0
16:01:05,647,82,15,47,0
16:01:06,648,83,15,48,0
16:01:07,649,82,15,48,0
16:01:08,650,82,15,48,0
16:01:09,651,82,15,48,0
16:01:10,652,82,33,48,0
16:01:11,653,82,17,48,0
16:01:12,654,82,15,49,0
16:01:13,655,83,66,48,0
16:01:14,656,83,67,49,0
16:01:15,657,83,60,48,0
16:01:16,658,83,57,48,0
16:01:17,659,83,62,48,0
16:01:18,660,83,69,48,0
16:01:19,661,80,52,49,0
16:01:20,662,80,57,48,0
16:01:21,663,80,55,49,0
16:01:22,664,81,76,48,0
16:01:23,665,81,77,48,0
16:01:24,666,81,74,49,0
16:01:25,667,82,70,49,0
16:01:26,668,82,56,49,0
16:01:27,669,82,67,48,0
16:01:28,670,82,66,49,0
16:01:29,671,82,58,49,0
16:01:30,672,82,66,49,0
16:01:31,673,82,65,49,0
16:01:32,674,82,66,49,0
16:01:33,675,82,65,48,0
16:01:34,676,82,68,48,0
16:01:35,677,82,62,49,0
16:01:36,678,78,55,49,0
16:01:37,679,78,60,49,0
16:01:38,680,78,50,49,0
16:01:39,681,75,53,49,0
16:01:40,682,75,62,49,0
16:01:41,683,75,62,49,0
16:01:42,684,76,59,49,0
16:01:43,685,76,66,49,0
16:01:44,686,76,59,49,0
16:01:45,687,77,52,49,0
16:01:46,688,77,57,49,0
16:01:47,689,77,60,49,0
16:01:48,690,76,59,49,0
16:01:49,691,76,31,48,0
16:01:50,692,76,48,49,0
16:01:51,693,77,68,48,0
16:01:52,694,77,57,48,0
16:01:54,695,77,58,48,0
16:01:54,696,77,57,48,0
16:01:55,697,77,60,49,0
16:01:56,698,77,56,48,0
16:01:57,699,77,63,48,0
16:01:58,700,77,67,48,0
16:01:59,701,77,64,48,0
16:02:00,702,91,65,47,0
16:02:01,703,91,66,48,0
16:02:02,704,91,59,48,0
16:02:03,705,93,62,47,0
16:02:04,706,93,60,48,0
16:02:05,707,93,23,47,0
16:02:06,708,93,15,48,0
16:02:07,709,93,44,48,0
16:02:08,710,93,53,48,0
16:02:09,711,92,45,48,0
16:02:10,712,92,37,47,0
16:02:11,713,92,15,48,0
16:02:12,714,92,47,48,0
16:02:13,715,93,57,47,0
16:02:14,716,93,62,48,0
16:02:15,717,93,63,48,0
16:02:16,718,94,60,48,0
16:02:17,719,94,63,47,0
16:02:18,720,94,59,48,0
16:02:19,721,96,54,47,0
16:02:20,722,96,35,49,0
16:02:21,723,96,44,48,0
16:02:22,724,96,48,48,0
16:02:23,725,91,61,48,0
16:02:24,726,91,62,47,0
16:02:25,727,91,67,48,0
16:02:26,728,90,49,47,0
16:02:27,729,90,56,47,0
16:02:28,730,90,62,48,0
16:02:29,731,91,68,48,0
16:02:30,732,90,66,48,0
16:02:31,733,90,57,48,0
16:02:32,734,90,61,48,0
16:02:33,735,90,61,48,0
16:02:34,736,90,57,48,0
16:02:35,737,90,66,48,0
16:02:36,738,89,60,48,0
16:02:37,739,89,61,48,0
16:02:38,740,89,62,48,0
16:02:39,741,88,57,48,0
16:02:40,742,88,71,48,0
16:02:41,743,88,66,48,0
16:02:42,744,88,60,47,0
16:02:43,745,88,62,47,0
16:02:44,746,88,60,46,0
16:02:45,747,90,57,46,0
16:02:46,748,90,60,47,0
16:02:47,749,90,60,47,0
16:02:48,750,93,56,46,0
16:02:49,751,93,58,47,0
16:02:50,752,93,60,47,0
16:02:51,753,93,59,48,0
16:02:52,754,93,61,47,0
16:02:53,755,95,61,47,0
16:02:54,756,95,63,47,0
16:02:55,757,95,60,48,0
16:02:56,758,96,62,47,0
16:02:57,759,96,62,48,0
16:02:58,760,96,57,47,0
16:02:59,761,95,65,48,0
16:03:00,762,95,67,48,0
16:03:01,763,95,53,48,0
16:03:02,764,95,63,47,0
16:03:03,765,95,56,48,0
16:03:04,766,95,62,48,0
16:03:05,767,95,58,48,0
16:03:06,768,95,59,48,0
16:03:07,769,95,59,48,0
16:03:08,770,93,65,48,0
16:03:09,771,93,62,48,0
16:03:10,772,93,64,47,0
16:03:11,773,91,66,48,0
16:03:12,774,91,65,48,0
16:03:13,775,91,61,47,0
16:03:14,776,91,62,48,0
16:03:15,777,91,63,48,0
16:03:16,778,91,62,48,0
16:03:17,779,92,57,48,0
16:03:18,780,92,56,48,0
16:03:19,781,92,62,47,0
16:03:20,782,93,58,47,0
16:03:21,783,93,47,48,0
16:03:22,784,93,60,47,0
16:03:23,785,93,68,48,0
16:03:24,786,93,61,47,0
16:03:25,787,92,57,47,0
16:03:26,788,92,44,47,0
16:03:27,789,92,57,47,0
16:03:28,790,92,15,48,0
16:03:29,791,92,42,47,0
16:03:30,792,92,45,48,0
16:03:31,793,94,59,48,0
16:03:32,794,94,46,48,0
16:03:33,795,94,27,47,0
16:03:34,796,94,47,48,0
16:03:35,797,94,15,47,0
16:03:36,798,94,15,47,0
16:03:37,799,94,15,48,0
16:03:38,800,94,15,48,0
16:03:39,801,94,15,48,0
16:03:40,802,97,15,47,0
16:03:41,803,97,15,47,0
16:03:42,804,97,15,48,0
16:03:43,805,98,15,47,0
16:03:44,806,98,37,47,0
16:03:45,807,98,15,47,0
16:03:46,808,98,48,48,0
16:03:47,809,98,15,47,0
16:03:48,810,98,23,48,0
16:03:49,811,98,40,36,0
16:03:50,812,98,33,35,0
16:03:51,813,98,63,35,0
16:03:52,814,98,15,35,0
16:03:53,815,98,15,32,0
16:03:54,816,98,62,31,0
16:03:55,817,98,15,32,0
16:03:56,818,98,18,31,0
16:03:57,819,98,62,31,0
16:03:58,820,98,50,32,0
16:03:59,821,98,22,33,0
16:04:00,822,98,50,33,0
16:04:01,823,98,16,34,0
16:04:02,824,98,40,33,0
16:04:03,825,98,15,18,0
16:04:04,826,98,15,5,0
16:04:05,827,98,30,5,0
16:04:06,828,98,15,6,0
16:04:07,829,98,15,6,0
16:04:08,830,97,15,6,0
16:04:09,831,97,15,6,0
16:04:10,832,97,15,7,0
16:04:11,833,97,28,34,0
16:04:12,834,97,24,34,0
16:04:13,835,97,31,35,0
16:04:14,836,97,50,34,0
16:04:15,837,97,15,34,0
16:04:16,838,97,56,34,0
16:04:17,839,98,46,34,0
16:04:18,840,98,38,34,0
16:04:19,841,98,28,34,0
16:04:20,842,100,15,34,0
16:04:21,843,100,16,34,0
16:04:22,844,100,15,34,0
16:04:23,845,100,20,34,0
16:04:24,846,98,39,34,0
16:04:25,847,98,47,33,0
16:04:26,848,98,75,26,1
16:04:27,849,98,15,26,0
16:04:28,850,98,16,26,0
16:04:29,851,98,15,26,0
16:04:30,852,93,41,26,0
16:04:31,853,93,15,26,0
16:04:32,854,93,15,26,0
16:04:33,855,94,50,26,0
16:04:34,856,94,15,26,0
16:04:35,857,94,15,26,0
16:04:36,858,94,15,26,0
16:04:37,859,94,15,26,0
16:04:38,860,94,15,26,0
16:04:39,861,97,15,26,0
16:04:40,862,97,35,26,0
16:04:41,863,97,15,26,0
16:04:42,864,97,15,26,0
16:04:43,865,99,35,26,0
16:04:44,866,99,15,26,0
16:04:45,867,99,52,26,0
16:04:46,868,99,15,26,0
16:04:47,869,99,15,26,0
16:04:48,870,99,50,26,0
