Time_Val,Time_sec,Heart_Rate,Sound,Light,Phone_Active,User_Attention
18:08:33,762,70,35,13,0,4
18:08:34,763,70,35,13,0,4
18:08:35,764,70,33,13,0,4
18:08:36,765,70,35,41,0,4
18:08:37,766,70,32,41,0,4
18:08:38,767,70,32,41,0,4
18:08:39,768,70,31,41,0,4
18:08:40,769,68,33,41,0,4
18:08:41,770,68,34,41,0,4
18:08:42,771,68,33,41,0,4
18:08:43,772,68,33,41,0,4
18:08:44,773,68,33,41,0,4
18:08:45,774,67,31,41,0,4
18:08:46,775,68,33,41,0,4
18:08:47,776,68,33,41,0,4
18:08:48,777,68,32,41,0,4
18:08:49,778,68,33,41,0,4
18:08:50,779,68,32,41,0,4
18:08:51,780,68,32,41,0,4
18:08:52,781,68,31,41,0,4
18:08:53,782,68,32,41,0,4
18:08:54,783,68,32,41,0,4
18:08:55,784,68,31,41,0,4
18:08:56,785,68,32,41,0,4
18:08:57,786,68,32,41,0,4
18:08:58,787,68,32,41,0,4
18:08:59,788,68,34,41,0,4
18:09:00,789,63,31,41,0,4
18:09:01,790,63,32,41,0,4
18:09:02,791,63,33,41,0,4
18:09:03,792,63,32,41,0,4
18:09:04,793,63,31,41,0,4
18:09:05,794,63,33,41,0,4
18:09:06,795,63,33,41,0,4
18:09:07,796,63,32,41,0,4
18:09:08,797,63,32,41,0,4
18:09:09,798,63,31,41,0,4
18:09:10,799,60,41,41,0,4
18:09:11,800,60,32,41,0,4
18:09:12,801,60,32,41,0,4
18:09:13,802,60,32,41,0,4
18:09:14,803,60,32,41,0,4
18:09:15,804,60,32,41,0,4
18:09:16,805,60,32,41,0,4
18:09:17,806,60,32,41,0,4
18:09:18,807,60,32,41,0,4
18:09:19,808,60,32,41,0,4
18:09:20,809,63,33,41,0,4
18:09:21,810,63,32,41,0,4
18:09:22,811,63,32,41,0,4
18:09:23,812,63,33,41,0,4
18:09:24,813,63,33,41,0,4
18:09:25,814,63,32,41,0,4
18:09:26,815,63,34,41,0,4
18:09:27,816,63,33,41,0,4
18:09:28,817,63,34,41,0,4
18:09:29,818,63,34,41,0,4
18:09:30,819,58,35,41,0,4
18:09:31,820,58,33,41,0,4
18:09:32,821,58,33,41,0,4
18:09:33,822,58,34,41,0,4
18:09:34,823,58,33,41,0,4
18:09:35,824,58,34,41,0,4
18:09:36,825,58,33,41,0,4
18:09:37,826,58,33,41,0,4
18:09:38,827,58,33,41,0,4
18:09:39,828,58,34,41,0,4
18:09:40,829,58,34,41,0,4
18:09:41,830,58,33,41,0,4
18:09:42,831,58,34,41,0,4
18:09:43,832,58,34,41,0,4
18:09:44,833,58,35,41,0,4
18:09:45,834,58,34,41,0,4
18:09:46,835,58,36,41,0,4
18:09:47,836,58,33,41,0,4
18:09:48,837,58,33,41,0,4
18:09:49,838,58,34,41,0,4
18:09:50,839,58,34,41,0,4
18:09:51,840,58,34,41,0,4
18:09:52,841,58,33,41,0,4
18:09:53,842,58,34,41,0,4
18:09:54,843,58,35,41,0,4
18:09:55,844,58,34,41,0,4
18:09:56,845,58,35,41,0,4
18:09:57,846,58,32,41,0,4
18:09:58,847,58,32,41,0,4
18:09:59,848,58,32,41,0,4
18:10:00,849,56,33,41,0,4
18:10:01,850,56,33,41,0,4
18:10:02,851,56,32,41,0,4
18:10:03,852,56,33,41,0,4
18:10:04,853,56,33,41,0,4
18:10:05,854,56,34,41,0,4
18:10:06,855,56,34,41,0,4
18:10:07,856,56,34,41,0,4
18:10:08,857,56,34,41,0,4
18:10:09,858,56,36,41,0,4
18:10:10,859,58,35,41,0,4
18:10:11,860,58,36,41,0,4
18:10:12,861,58,36,41,0,4
18:10:13,862,58,36,41,0,4
18:10:14,863,58,36,41,0,4
18:10:15,864,58,37,41,0,4
18:10:16,865,58,36,41,0,4
18:10:17,866,58,36,41,0,4
18:10:18,867,58,36,41,0,4
18:10:19,868,58,36,41,0,4
18:10:20,869,61,37,41,0,4
18:10:21,870,61,35,41,0,4
18:10:22,871,61,34,41,0,4
18:10:23,872,61,32,41,0,4
18:10:24,873,61,33,41,0,4
18:10:25,874,61,33,41,0,4
18:10:26,875,61,32,41,0,4
18:10:27,876,61,32,41,0,4
18:10:28,877,61,33,41,0,4
18:10:29,878,61,32,41,0,4
18:10:30,879,61,32,41,0,4
18:10:31,880,61,33,41,0,4
18:10:32,881,61,32,41,0,4
18:10:33,882,60,32,41,0,4
18:10:34,883,60,32,41,0,4
18:10:35,884,60,32,41,0,4
18:10:36,885,60,32,41,0,4
18:10:37,886,60,32,41,0,4
18:10:38,887,60,32,41,0,4
18:10:39,888,60,32,41,0,4
18:10:40,889,60,32,41,0,4
18:10:41,890,60,34,41,0,4
18:10:42,891,60,38,41,0,4
18:10:43,892,60,37,41,0,4
18:10:44,893,60,36,41,0,4
18:10:45,894,60,36,41,0,4
18:10:46,895,60,36,41,0,4
18:10:47,896,60,33,41,0,4
18:10:48,897,60,32,41,0,4
18:10:49,898,60,32,41,0,4
18:10:50,899,61,32,41,0,4
18:10:51,900,61,30,41,0,4
18:10:52,901,61,31,41,0,4
18:10:53,902,61,33,41,0,4
18:10:54,903,61,32,41,0,4
18:10:55,904,61,31,41,0,4
18:10:56,905,61,32,41,0,4
18:10:57,906,61,33,41,0,4
18:10:58,907,61,32,41,0,4
18:10:59,908,61,34,41,0,4
18:11:00,909,59,33,41,0,4
18:11:01,910,59,35,41,0,4
18:11:02,911,59,35,41,0,4
18:11:03,912,59,35,41,0,4
18:11:04,913,59,34,41,0,4
18:11:05,914,59,33,41,0,4
18:11:06,915,59,40,41,0,4
18:11:07,916,59,38,41,0,4
18:11:08,917,59,39,41,0,4
18:11:09,918,59,40,41,0,4
18:11:10,919,56,39,41,0,4
18:11:11,920,56,38,41,0,4
18:11:12,921,56,36,41,0,4
18:11:13,922,56,36,41,0,4
18:11:14,923,56,34,41,0,4
18:11:15,924,56,34,41,0,4
18:11:16,925,56,34,41,0,4
18:11:17,926,56,35,41,0,4
18:11:18,927,56,37,41,0,4
18:11:19,928,56,35,41,0,4
18:11:20,929,60,33,41,0,4
18:11:21,930,60,34,41,0,4
18:11:22,931,60,34,41,0,2
18:11:23,932,60,34,41,0,2
18:11:24,933,60,35,41,0,2
18:11:25,934,65,36,41,0,2
18:11:26,935,66,34,41,0,2
18:11:27,936,66,34,41,0,2
18:11:28,937,66,36,41,0,2
18:11:29,938,66,34,41,0,2
18:11:30,939,67,35,41,0,2
18:11:31,940,67,35,41,0,2
18:11:32,941,67,35,41,0,2
18:11:33,942,67,34,41,0,2
18:11:34,943,67,37,37,0,2
18:11:35,944,67,34,37,0,2
18:11:36,945,67,34,37,0,2
18:11:37,946,67,39,37,0,2
18:11:38,947,67,35,37,0,2
18:11:39,948,67,34,37,0,2
18:11:40,949,67,35,37,0,2
18:11:41,950,67,35,37,0,2
18:11:42,951,67,36,37,0,2
18:11:43,952,67,35,37,0,2
18:11:44,953,67,35,37,0,2
18:11:45,954,67,35,37,0,2
18:11:46,955,66,35,37,0,2
18:11:47,956,66,46,37,0,2
18:11:48,957,66,34,37,0,2
18:11:49,958,66,37,37,0,2
18:11:50,959,66,35,37,0,2
18:11:51,960,66,35,37,0,2
18:11:52,961,65,32,37,0,2
18:11:53,962,65,33,37,0,2
18:11:54,963,65,35,37,0,2
18:11:55,964,65,32,37,0,2
18:11:56,965,65,34,37,0,2
18:11:57,966,65,33,37,0,2
18:11:58,967,65,36,37,0,2
18:11:59,968,65,35,37,0,2
18:12:00,969,65,33,37,0,2
18:12:01,970,65,32,37,0,2
18:12:02,971,65,32,37,0,2
18:12:03,972,65,33,37,0,2
18:12:04,973,65,35,37,0,2
18:12:05,974,65,33,37,0,2
18:12:06,975,65,33,37,0,2
18:12:07,976,65,31,37,0,2
18:12:08,977,65,32,37,0,2
18:12:09,978,65,32,37,0,2
18:12:10,979,65,35,4,0,2
18:12:11,980,65,37,7,0,2
18:12:12,981,65,39,4,0,2
18:12:13,982,65,36,8,0,2
18:12:14,983,65,35,8,0,2
18:12:15,984,65,36,11,0,2
18:12:16,985,65,36,16,0,2
18:12:17,986,65,35,16,0,2
18:12:18,987,65,36,16,0,2
18:12:19,988,65,37,19,0,2
18:12:20,989,65,36,17,0,2
18:12:21,990,65,35,15,0,2
18:12:22,991,65,36,15,0,2
18:12:23,992,65,36,15,0,2
18:12:24,993,66,36,15,0,2
18:12:25,994,66,39,10,0,2
18:12:26,995,65,36,18,0,2
18:12:27,996,65,38,16,0,2
18:12:28,997,65,36,16,0,2
18:12:29,998,65,36,16,0,2
18:12:30,999,65,36,16,0,2
18:12:31,1000,66,36,16,0,2
18:12:32,1001,66,36,15,0,2
18:12:33,1002,66,36,7,0,2
18:12:34,1003,66,38,14,0,2
18:12:35,1004,66,44,19,0,2
18:12:36,1005,66,36,19,0,2
18:12:37,1006,66,40,21,0,2
18:12:38,1007,66,35,21,0,2
18:12:39,1008,66,36,21,0,2
18:12:40,1009,67,36,21,0,2
18:12:41,1010,67,36,21,0,2
18:12:42,1011,67,35,21,0,2
18:12:43,1012,67,35,21,0,2
18:12:44,1013,67,34,19,0,2
18:12:45,1014,67,34,19,0,2
18:12:46,1015,67,33,19,0,2
18:12:47,1016,67,32,19,0,2
18:12:48,1017,67,33,19,0,2
18:12:49,1018,67,38,10,0,2
18:12:50,1019,67,33,10,0,2
18:12:51,1020,67,34,10,0,2
18:12:52,1021,67,33,10,0,2
18:12:53,1022,67,34,9,0,2
18:12:54,1023,67,34,9,0,2
18:12:55,1024,67,34,9,0,2
18:12:56,1025,67,36,8,0,2
18:12:57,1026,67,38,9,0,2
18:12:58,1027,67,37,9,0,2
18:12:59,1028,67,38,9,0,2
18:13:00,1029,73,37,9,0,2
18:13:01,1030,73,38,9,0,2
18:13:02,1031,73,37,9,0,2
18:13:03,1032,73,37,9,0,2
18:13:04,1033,73,38,9,0,2
18:13:05,1034,73,38,16,0,2
18:13:06,1035,73,38,16,0,2
18:13:07,1036,73,39,16,0,2
18:13:08,1037,73,38,16,0,2
18:13:09,1038,73,39,16,0,2
18:13:10,1039,73,38,16,0,2
18:13:11,1040,73,38,16,0,2
18:13:12,1041,73,38,16,0,2
18:13:13,1042,73,38,16,0,2
18:13:14,1043,73,38,16,0,2
18:13:15,1044,73,38,16,0,2
18:13:16,1045,73,41,16,0,2
18:13:17,1046,73,37,16,0,2
18:13:18,1047,73,37,16,0,2
18:13:19,1048,73,37,16,0,2
18:13:20,1049,73,37,16,0,2
18:13:21,1050,73,37,16,0,2
18:13:22,1051,73,36,16,0,2
18:13:23,1052,73,35,16,0,2
18:13:24,1053,73,35,16,0,2
18:13:25,1054,73,35,16,0,2
18:13:26,1055,73,34,16,0,2
18:13:27,1056,73,35,16,0,2
18:13:28,1057,73,33,16,0,2
18:13:29,1058,73,35,16,0,2
18:13:30,1059,72,36,16,0,2
18:13:31,1060,72,38,20,0,2
18:13:32,1061,72,36,20,0,2
18:13:33,1062,72,36,20,0,2
18:13:34,1063,72,37,20,0,2
18:13:35,1064,72,34,17,0,2
18:13:36,1065,72,35,19,0,2
18:13:37,1066,72,34,19,0,2
18:13:38,1067,72,34,19,0,2
18:13:39,1068,72,35,19,0,2
18:13:40,1069,73,37,19,0,2
18:13:41,1070,73,36,19,0,2
18:13:42,1071,73,36,19,0,2
18:13:43,1072,73,36,19,0,2
18:13:44,1073,73,36,19,0,2
18:13:45,1074,73,37,19,0,2
18:13:46,1075,73,37,19,0,2
18:13:47,1076,73,38,19,0,2
18:13:48,1077,73,38,19,0,2
18:13:49,1078,73,38,17,0,2
18:13:50,1079,68,38,17,0,2
18:13:51,1080,68,39,17,0,2
18:13:52,1081,68,39,17,0,2
18:13:53,1082,68,39,17,0,2
18:13:54,1083,68,39,17,0,2
18:13:55,1084,68,39,17,0,2
18:13:56,1085,68,41,17,0,2
18:13:57,1086,68,39,19,0,2
18:13:58,1087,68,38,19,0,2
18:13:59,1088,68,37,19,0,2
18:14:00,1089,66,37,19,0,2
18:14:01,1090,66,37,19,0,2
18:14:02,1091,66,36,19,0,2
18:14:03,1092,66,41,19,0,2
18:14:04,1093,66,43,19,0,2
18:14:05,1094,66,40,19,0,2
18:14:06,1095,66,39,136,0,2
18:14:07,1096,66,32,136,0,2
18:14:08,1097,66,40,119,0,2
18:14:09,1098,67,34,31,0,2
18:14:10,1099,67,34,31,0,2
18:14:11,1100,67,31,31,0,2
18:14:12,1101,67,38,31,0,2
18:14:13,1102,67,32,31,0,2
18:14:14,1103,67,34,31,0,2
18:14:15,1104,67,33,31,0,2
18:14:16,1105,67,34,31,0,2
18:14:17,1106,67,36,31,0,2
18:14:18,1107,67,36,16,0,2
18:14:19,1108,67,35,18,0,2
18:14:20,1109,67,36,18,0,2
18:14:21,1110,67,36,18,0,2
18:14:22,1111,67,36,18,0,2
18:14:23,1112,67,41,18,0,2
18:14:24,1113,67,36,20,0,2
18:14:25,1114,67,38,20,0,2
18:14:26,1115,67,39,20,0,2
18:14:27,1116,67,35,18,0,2
18:15:11,1117,67,35,19,0,2
18:15:12,1118,67,36,19,0,2
18:15:13,1119,76,38,19,0,2
18:15:14,1120,77,38,19,0,2
18:15:15,1121,77,50,138,0,2
18:15:16,1122,77,58,53,0,2
18:15:17,1123,77,40,53,0,2
18:15:18,1124,77,36,53,0,2
18:15:19,1125,77,35,53,0,2
18:15:20,1126,76,46,53,0,2
18:15:21,1127,76,34,53,0,2
18:15:22,1128,76,34,53,0,2
18:15:23,1129,75,34,53,0,2
18:15:24,1130,75,35,53,0,2
18:15:25,1131,75,38,53,0,2
18:15:26,1132,75,38,53,0,2
18:15:27,1133,75,36,53,0,2
18:15:28,1134,75,38,53,0,2
18:15:29,1135,75,35,53,0,2
18:15:30,1136,77,35,53,0,2
18:15:31,1137,77,35,53,0,2
18:15:32,1138,77,34,53,0,2
18:15:33,1139,80,35,53,0,2
18:15:34,1140,80,35,53,0,2
18:15:35,1141,80,34,53,0,2
18:15:36,1142,81,37,53,0,2
18:15:37,1143,81,32,53,0,2
18:15:38,1144,81,32,53,0,2
18:15:39,1145,81,32,53,0,2
18:15:40,1146,81,31,53,0,2
18:15:41,1147,81,32,53,0,2
18:15:42,1148,81,31,53,0,2
18:15:43,1149,81,31,53,0,2
18:15:44,1150,81,31,53,0,2
18:15:45,1151,81,33,53,0,2
18:15:46,1152,81,32,53,0,2
18:15:47,1153,81,33,53,0,2
18:15:48,1154,81,33,53,0,2
18:15:49,1155,81,33,53,0,2
18:15:50,1156,78,34,53,0,2
18:15:51,1157,78,33,53,0,2
18:15:52,1158,78,34,53,0,2
18:15:53,1159,78,34,53,0,2
18:15:54,1160,78,34,53,0,2
18:15:55,1161,78,34,53,0,2
18:15:56,1162,78,34,53,0,2
18:15:57,1163,78,34,53,0,2
18:15:58,1164,78,34,53,0,2
18:15:59,1165,78,34,53,0,2
18:16:00,1166,70,34,53,0,2
18:16:01,1167,70,34,53,0,2
18:16:02,1168,70,35,53,0,2
18:16:03,1169,70,34,53,0,2
18:16:04,1170,70,35,53,0,2
18:16:05,1171,70,34,53,0,2
18:16:06,1172,70,34,53,0,2
18:16:07,1173,70,34,53,0,2
18:16:08,1174,70,34,53,0,2
18:16:09,1175,70,35,53,0,2
18:16:10,1176,68,34,53,0,2
18:16:11,1177,68,34,53,0,2
18:16:12,1178,68,34,53,0,2
18:16:13,1179,68,36,53,0,2
18:16:14,1180,68,37,53,0,2
18:16:15,1181,68,35,52,0,2
18:16:16,1182,68,36,52,0,2
18:16:17,1183,68,35,52,0,2
18:16:18,1184,68,35,52,0,2
18:16:19,1185,68,34,52,0,2
18:16:20,1186,70,34,52,0,2
18:16:21,1187,70,40,52,0,2
18:16:22,1188,70,36,52,0,2
18:16:23,1189,69,36,52,0,2
18:16:24,1190,69,36,52,0,2
18:16:25,1191,69,37,52,0,2
18:16:26,1192,69,35,52,0,2
18:16:27,1193,69,35,52,0,2
18:16:28,1194,69,34,52,0,2
18:16:29,1195,69,34,52,0,2
18:16:30,1196,69,34,52,0,2
18:16:31,1197,69,34,52,0,2
18:16:32,1198,69,40,52,0,2
18:16:33,1199,69,33,52,0,2
18:16:34,1200,69,34,52,0,2
18:16:35,1201,69,35,52,0,2
18:16:36,1202,69,33,52,0,2
18:16:37,1203,69,31,52,0,2
18:16:38,1204,69,32,52,0,2
18:16:39,1205,69,35,52,0,2
18:16:40,1206,69,32,52,0,2
18:16:41,1207,69,32,52,0,2
18:16:42,1208,69,32,52,0,2
18:16:43,1209,70,33,52,0,2
18:16:44,1210,70,34,52,0,2
18:16:45,1211,70,35,52,0,2
18:16:46,1212,71,34,52,0,2
18:16:47,1213,71,35,52,0,2
18:16:48,1214,71,35,52,0,2
18:16:49,1215,71,35,52,0,2
18:16:50,1216,74,35,52,0,2
18:16:51,1217,74,35,52,0,3
18:16:52,1218,74,36,52,0,3
18:16:53,1219,74,35,52,0,3
18:16:54,1220,74,35,52,0,3
18:16:55,1221,74,37,52,0,3
18:16:56,1222,73,36,52,0,3
18:16:57,1223,73,36,52,0,3
18:16:58,1224,73,36,52,0,3
18:16:59,1225,73,35,52,0,3
18:17:00,1226,73,35,52,0,3
18:17:01,1227,73,34,52,0,3
18:17:02,1228,73,35,52,0,3
18:17:03,1229,72,32,52,0,3
18:17:04,1230,72,33,52,0,3
18:17:05,1231,73,44,52,0,3
18:17:06,1232,73,34,52,0,3
18:17:07,1233,74,43,52,0,3
18:17:08,1234,74,34,52,0,3
18:17:09,1235,74,33,52,0,3
18:17:10,1236,74,38,52,0,3
18:17:11,1237,74,38,52,0,3
18:17:12,1238,75,40,52,0,3
18:17:13,1239,75,39,52,0,3
18:17:14,1240,75,34,52,0,3
18:17:15,1241,74,39,52,0,3
18:17:16,1242,75,32,52,0,3
18:17:17,1243,74,44,52,0,3
18:17:18,1244,74,31,52,0,3
18:17:19,1245,75,32,52,0,3
18:17:20,1246,75,35,52,0,3
18:17:21,1247,75,33,52,0,3
18:17:22,1248,75,33,52,0,3
18:17:23,1249,75,36,52,0,3
18:17:24,1250,75,36,52,0,3
18:17:25,1251,75,33,52,0,3
18:17:26,1252,75,33,52,0,3
18:17:27,1253,75,34,52,0,3
18:17:28,1254,75,33,52,0,3
18:17:29,1255,75,34,52,0,3
18:17:30,1256,75,33,52,0,3
18:17:31,1257,75,34,52,0,3
18:17:32,1258,75,33,52,0,3
18:17:33,1259,75,33,52,0,3
18:17:34,1260,75,33,52,0,3
18:17:35,1261,75,33,52,0,3
18:17:36,1262,74,33,52,0,3
18:17:37,1263,74,46,33,0,3
18:17:38,1264,74,36,33,0,3
18:17:39,1265,74,35,33,0,3
18:17:40,1266,74,38,33,0,3
18:17:41,1267,73,36,33,0,3
18:17:42,1268,73,34,33,0,3
18:17:43,1269,73,35,33,0,3
18:17:44,1270,72,34,33,0,3
18:17:45,1271,72,34,33,0,3
18:17:46,1272,72,35,33,0,3
18:17:47,1273,72,34,33,0,3
18:17:48,1274,72,34,33,0,3
18:17:49,1275,72,34,33,0,3
18:17:50,1276,71,34,33,0,3
18:17:51,1277,71,34,49,0,3
18:17:52,1278,71,34,49,0,3
18:17:53,1279,71,34,49,0,3
18:17:54,1280,71,34,49,0,3
18:17:55,1281,71,33,49,0,3
18:17:56,1282,71,34,49,0,3
18:17:57,1283,71,33,49,0,3
18:17:58,1284,71,34,49,0,3
18:17:59,1285,71,32,49,0,3
18:18:00,1286,69,34,49,0,3
18:18:01,1287,69,32,49,0,3
18:18:02,1288,66,33,49,0,3
18:18:03,1289,66,37,49,0,3
18:18:04,1290,66,36,49,0,3
18:18:05,1291,66,31,49,0,3
18:18:06,1292,66,35,49,0,3
18:18:07,1293,66,37,49,0,3
18:18:08,1294,66,38,49,0,3
18:18:09,1295,66,38,49,0,3
18:18:10,1296,66,38,49,0,3
18:18:11,1297,66,35,49,0,3
18:18:12,1298,67,37,49,0,3
18:18:13,1299,67,36,49,0,3
18:18:14,1300,67,36,49,0,3
18:18:15,1301,67,36,49,0,3
18:18:16,1302,67,36,49,0,3
18:18:17,1303,67,36,49,0,3
18:18:18,1304,67,38,49,0,3
18:18:19,1305,67,37,49,0,3
18:18:20,1306,68,36,49,0,3
18:18:21,1307,68,35,49,0,3
18:18:22,1308,68,36,49,0,3
18:18:23,1309,68,36,49,0,3
18:18:24,1310,68,35,49,0,3
18:18:25,1311,68,35,49,0,3
18:18:26,1312,68,32,49,0,3
18:18:27,1313,68,33,49,0,3
18:18:28,1314,68,33,49,0,3
18:18:29,1315,68,32,49,0,3
18:18:30,1316,65,34,49,0,3
18:18:31,1317,65,34,49,0,3
18:18:32,1318,65,35,49,0,3
18:18:33,1319,65,36,49,0,3
18:18:34,1320,65,35,49,0,3
18:18:35,1321,65,36,49,0,3
18:18:36,1322,65,36,49,0,3
18:18:37,1323,65,36,49,0,3
18:18:38,1324,65,35,49,0,3
18:18:39,1325,65,35,49,0,3
18:18:40,1326,61,35,49,0,3
18:18:41,1327,61,34,49,0,3
18:18:42,1328,61,32,49,0,3
18:18:43,1329,61,31,49,0,3
18:18:44,1330,61,31,49,0,3
18:18:45,1331,61,31,49,0,3
18:18:46,1332,61,31,49,0,3
18:18:47,1333,61,32,49,0,3
18:18:48,1334,61,32,49,0,3
18:18:49,1335,61,33,49,0,3
18:18:50,1336,63,33,49,0,3
18:18:51,1337,63,34,49,0,3
18:18:52,1338,63,35,49,0,3
18:18:53,1339,63,35,49,0,3
18:18:54,1340,63,35,49,0,3
18:18:55,1341,63,36,49,0,3
18:18:56,1342,63,36,49,0,3
18:18:57,1343,63,36,49,0,3
18:18:58,1344,63,38,49,0,3
18:18:59,1345,64,36,49,0,3
18:19:00,1346,64,34,49,0,3
18:19:01,1347,64,34,49,0,3
18:19:02,1348,64,33,49,0,3
18:19:03,1349,64,36,49,0,3
18:19:04,1350,64,34,49,0,3
18:19:05,1351,64,35,49,0,3
18:19:06,1352,64,35,49,0,3
18:19:07,1353,64,31,49,0,3
18:19:08,1354,64,31,49,0,3
18:19:09,1355,64,33,49,0,3
18:19:10,1356,64,32,49,0,3
18:19:11,1357,64,33,49,0,3
18:19:12,1358,65,40,49,0,3
18:19:13,1359,65,35,49,0,3
18:19:14,1360,65,36,49,0,3
18:19:15,1361,65,40,49,0,3
18:19:16,1362,64,40,49,0,3
18:19:17,1363,64,39,49,0,3
18:19:18,1364,64,36,49,0,3
18:19:19,1365,64,36,49,0,3
18:19:20,1366,64,35,49,0,3
18:19:21,1367,64,37,49,0,3
18:19:22,1368,64,34,49,0,3
18:19:23,1369,64,35,49,0,3
18:19:24,1370,64,34,49,0,3
18:19:25,1371,64,33,49,0,3
18:19:26,1372,64,34,49,0,3
18:19:27,1373,63,32,49,0,3
18:19:28,1374,63,44,49,0,3
18:19:29,1375,63,32,49,0,3
18:19:30,1376,63,32,49,0,3
18:19:31,1377,63,32,49,0,3
18:19:32,1378,63,34,49,0,3
18:19:33,1379,63,33,49,0,3
18:19:34,1380,63,34,49,0,3
18:19:35,1381,63,35,49,0,3
18:19:36,1382,63,35,49,0,3
18:19:37,1383,63,35,49,0,3
18:19:38,1384,63,37,49,0,3
18:19:39,1385,63,36,49,0,3
18:19:40,1386,66,36,49,0,3
18:19:41,1387,66,37,49,0,3
18:19:42,1388,66,37,49,0,3
18:19:43,1389,66,36,49,0,3
18:19:44,1390,66,36,49,0,3
18:19:45,1391,66,36,49,0,3
18:19:46,1392,66,37,49,0,3
18:19:47,1393,66,37,49,0,3
18:19:48,1394,66,36,49,0,3
18:19:49,1395,66,36,49,0,3
18:19:50,1396,66,36,49,0,3
18:19:51,1397,66,34,49,0,3
18:19:52,1398,66,34,49,0,3
18:19:53,1399,66,36,49,0,3
18:19:54,1400,66,35,49,0,3
18:19:55,1401,66,34,49,0,3
18:19:56,1402,66,40,49,0,3
18:19:57,1403,66,34,49,0,3
18:19:58,1404,66,33,49,0,3
18:19:59,1405,66,34,49,0,3
18:20:00,1406,63,33,49,0,3
18:20:01,1407,63,34,49,0,3
18:20:02,1408,63,32,49,0,3
18:20:03,1409,63,33,49,0,3
18:20:04,1410,63,34,49,0,3
18:20:05,1411,63,33,49,0,3
18:20:06,1412,63,33,49,0,3
18:20:07,1413,63,32,49,0,3
18:20:08,1414,63,34,49,0,3
18:20:09,1415,63,32,49,0,3
18:20:10,1416,62,32,49,0,3
18:20:11,1417,62,31,49,0,3
18:20:12,1418,62,34,49,0,3
18:20:13,1419,62,36,49,0,3
18:20:14,1420,62,32,49,0,3
18:20:15,1421,62,33,49,0,3
18:20:16,1422,61,32,49,0,3
18:20:17,1423,61,31,49,0,3
18:20:18,1424,62,32,49,0,3
18:20:19,1425,62,34,49,0,3
18:20:20,1426,62,33,49,0,3
18:20:21,1427,62,33,49,0,3
18:20:22,1428,62,34,49,0,3
18:20:23,1429,63,32,49,0,3
18:20:24,1430,63,31,49,0,3
18:20:25,1431,63,33,49,0,3
18:20:26,1432,63,33,49,0,3
18:20:27,1433,63,34,49,0,3
18:20:28,1434,63,35,49,0,3
18:20:29,1435,63,34,49,0,3
18:20:30,1436,63,35,49,0,3
18:20:31,1437,63,35,49,0,3
18:20:32,1438,63,35,49,0,3
18:20:33,1439,63,37,49,0,3
18:20:34,1440,63,36,49,0,3
18:20:35,1441,63,39,49,0,3
18:20:36,1442,63,35,49,0,3
18:20:37,1443,63,38,49,0,3
18:20:38,1444,63,36,49,0,3
18:20:39,1445,63,36,49,0,3
18:20:40,1446,66,36,49,0,3
18:20:41,1447,66,36,49,0,3
18:20:42,1448,66,37,49,0,3
18:20:43,1449,66,36,49,0,3
18:20:44,1450,66,36,49,0,3
18:20:45,1451,66,36,49,0,3
18:20:46,1452,66,37,49,0,3
18:20:47,1453,66,37,49,0,3
18:20:48,1454,66,45,49,0,3
18:20:49,1455,66,38,49,0,3
18:20:50,1456,73,38,49,0,3
18:20:51,1457,73,36,49,0,3
18:20:52,1458,73,35,49,0,3
18:20:53,1459,73,35,49,0,3
18:20:54,1460,73,34,49,0,3
18:20:55,1461,73,32,49,0,3
18:20:56,1462,73,36,49,0,3
18:20:57,1463,73,33,49,0,3
18:20:58,1464,73,33,49,0,3
18:20:59,1465,73,35,49,0,3
18:21:00,1466,71,36,49,0,3
18:21:01,1467,71,36,49,0,3
18:21:02,1468,71,36,49,0,3
18:21:03,1469,71,36,49,0,3
18:21:04,1470,71,36,49,0,3
18:21:05,1471,71,36,49,0,3
18:21:06,1472,71,35,49,0,3
18:21:07,1473,71,34,49,0,3
18:21:08,1474,71,35,49,0,3
18:21:09,1475,71,33,49,0,3
18:21:10,1476,79,32,49,0,3
18:21:11,1477,79,35,49,0,3
18:21:12,1478,79,33,49,0,3
18:21:13,1479,79,34,49,0,3
18:21:14,1480,79,36,49,0,3
18:21:15,1481,79,37,49,0,3
18:21:16,1482,79,36,49,0,3
18:21:17,1483,75,36,49,0,3
18:21:18,1484,76,40,49,0,3
18:21:19,1485,76,38,49,0,3
18:21:20,1486,76,37,49,0,3
18:21:21,1487,76,37,49,0,3
18:21:22,1488,76,36,49,0,3
18:21:23,1489,75,33,49,0,3
18:21:24,1490,75,34,49,0,3
18:21:25,1491,75,34,49,0,3
18:21:26,1492,76,36,49,0,3
18:21:27,1493,76,34,49,0,3
18:21:28,1494,76,34,49,0,3
18:21:29,1495,76,35,49,0,3
18:21:30,1496,77,34,49,0,3
18:21:31,1497,77,35,49,0,3
18:21:32,1498,77,36,49,0,3
18:21:33,1499,77,36,49,0,3
18:21:34,1500,77,37,49,0,3
18:21:35,1501,77,35,49,0,3
18:21:36,1502,77,35,49,0,3
18:21:37,1503,77,35,49,0,3
18:21:38,1504,77,35,49,0,3
18:21:39,1505,77,34,49,0,3
18:21:40,1506,73,36,49,0,3
18:21:41,1507,73,35,49,0,3
18:21:42,1508,73,33,49,0,3
