LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (C),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0329,-0.0206,-0.001,82.35,5,1007.6,27.5,51.354,677033,23:19:57:663
-0.028,0.0448,-0.0115,82.35,5,1007.58,27.5,53.597,678032,23:19:58:662
0.0144,0.0524,0.0335,82.35,5,1007.57,27.5,54.087,679033,23:19:59:663
-0.0044,-0.002,0.0239,82.35,5,1007.58,27.5,55.46,680032,23:20:00:662
-0.0526,0.0182,-5.00E-04,82.35,5,1007.58,27.5,55.646,681032,23:20:01:662
-0.06,-0.0396,-0.0189,82.35,5,1007.56,27.5,55.438,682033,23:20:02:663
0.0094,-0.0069,0.0999,82.35,5,1007.58,27.5,55.53,683033,23:20:03:663
-0.0332,-0.0142,0.0852,82.35,5,1007.57,27.5,57.956,684032,23:20:04:662
-0.1003,-0.0244,0.0558,82.35,5,1007.57,27.5,55.471,685032,23:20:05:662
-0.0367,0.0149,-0.0334,82.35,5,1007.57,27.5,55.318,686032,23:20:06:662
-0.0272,0.0402,0.0348,82.35,5,1007.59,27.5,50.584,687032,23:20:07:662
-0.0179,-0.0383,-0.0203,82.35,5,1007.59,27.5,54.312,688032,23:20:08:662
-0.0299,0.0477,-0.0132,82.35,5,1007.61,27.5,57.182,689033,23:20:09:663
0.0434,0.0251,0.0099,82.35,5,1007.63,27.5,55.774,690032,23:20:10:662
-0.0103,-0.0355,-0.0138,82.35,5,1007.62,27.5,55.538,691033,23:20:11:663
0.0352,0.0062,-0.0171,82.35,5,1007.64,27.5,55.085,692032,23:20:12:662
0.0148,-0.0565,0.0566,82.35,5,1007.65,27.5,58.598,693032,23:20:13:662
0.0153,0.0339,0.0219,82.35,5,1007.64,27.5,49.727,694032,23:20:14:662
0.0095,-0.052,-0.0135,82.35,5,1007.62,27.5,53.767,695032,23:20:15:662
-0.039,0.0245,0.0177,82.35,5,1007.62,27.5,51.82,696032,23:20:16:662
-0.017,-0.002,0.0869,82.35,5,1007.62,27.5,46.91,697032,23:20:17:662
0.0183,-0.0364,-0.17,82.35,5,1007.61,27.5,53.85,698033,23:20:18:663
-0.0205,-0.0287,0.0534,82.35,5,1007.61,27.5,49.879,699032,23:20:19:662
-0.0632,0.0087,0.0364,82.35,5,1007.59,27.5,56.368,700032,23:20:20:662
-0.0027,-0.0403,-0.0248,82.35,5,1007.6,27.5,53.062,701032,23:20:21:662
-0.0286,-0.06,0.0212,82.35,5,1007.57,27.5,53.176,702032,23:20:22:662
-0.0151,-0.0047,-0.0258,82.35,5,1007.56,27.5,53.202,703032,23:20:23:662
0.0071,-0.0312,0.0253,82.35,5,1007.52,27.5,54.896,704032,23:20:24:662
-0.0288,-0.0216,-0.0013,82.35,5,1007.57,27.5,56.002,705032,23:20:25:662
0.0421,5.00E-04,0.0125,82.35,5,1007.57,27.5,56.322,706033,23:20:26:663
0.0016,0.0126,0.0133,82.35,5,1007.57,27.5,58.273,707032,23:20:27:662
-0.0945,0.0531,-0.0147,82.35,5,1007.56,27.5,56.186,708033,23:20:28:663
-0.0591,0.019,0.0297,82.35,5,1007.54,27.5,56.426,709032,23:20:29:662
0.089,-0.0345,-0.1022,82.35,5,1007.55,27.5,55.845,710033,23:20:30:663
-4.00E-04,-0.0323,0.0087,82.35,5,1007.54,27.5,57.589,711032,23:20:31:662
0.0301,-0.0077,-0.0591,82.35,5,1007.55,27.5,54.616,712033,23:20:32:663
-0.051,-0.0016,-0.0173,82.35,5,1007.57,27.5,56.537,713032,23:20:33:662
0.0013,0.0117,0.0186,82.35,5,1007.57,27.5,52.141,714032,23:20:34:662
-0.0324,-0.0151,0.0753,82.35,5,1007.59,27.5,54.117,715033,23:20:35:663
0.0258,0.0077,0.0327,82.35,5,1007.59,27.5,57.266,716032,23:20:36:662
-0.0078,0.0354,-0.0594,82.35,5,1007.6,27.5,56.863,717032,23:20:37:662
0.0053,0.0417,0.0403,82.35,5,1007.59,27.5,55.943,718033,23:20:38:663
-0.046,-0.016,-0.0101,82.35,5,1007.63,27.5,54.87,719032,23:20:39:662
0.0809,0.0292,0.1052,82.35,5,1007.85,27.5,56.377,720032,23:20:40:662
0.0126,-0.0427,0.0405,82.35,5,1007.81,27.5,56.284,721033,23:20:41:663
0.0266,-0.0103,0.0207,82.35,5,1007.73,27.6,57.915,722032,23:20:42:662
-0.0206,0.0191,0.0509,82.35,5,1007.69,27.6,55.285,723032,23:20:43:662
-0.0136,0.0212,-0.0214,82.35,5,1007.66,27.6,52.049,724032,23:20:44:662
-0.0021,-0.0508,0.0898,82.35,5,1007.64,27.6,55.32,725032,23:20:45:662
-0.021,0.0573,0.0086,82.35,5,1007.64,27.6,56.97,726032,23:20:46:662
0.0462,-0.0139,0.0279,82.35,5,1007.62,27.6,57.305,727032,23:20:47:662
0.0611,0.0124,0.0338,82.35,5,1007.6,27.6,55.192,728032,23:20:48:662
-0.0192,0.0504,0.027,82.35,5,1007.59,27.6,57.173,729033,23:20:49:663
0.0724,-0.0119,-0.085,82.35,5,1007.6,27.6,56.279,730032,23:20:50:662
0.0261,-0.0814,0.0461,82.35,5,1007.57,27.6,56.234,731033,23:20:51:663
-0.0215,0.0354,-0.0182,82.35,5,1007.59,27.5,53.932,732032,23:20:52:662
0.0302,-0.0433,-0.0058,82.35,5,1007.58,27.5,56.007,733032,23:20:53:662
-0.0229,-0.0245,-0.0218,82.35,5,1007.6,27.5,54.997,734033,23:20:54:663
0.0362,0.0179,0.0282,82.35,5,1007.62,27.5,55.783,735032,23:20:55:662
-0.0117,-0.0047,0.0041,82.35,5,1007.59,27.5,55.241,736032,23:20:56:662
-0.0624,0.0061,0.0013,82.35,5,1007.6,27.5,54.816,737033,23:20:57:663
0.0134,-0.0322,-0.0225,82.35,5,1007.59,27.5,53.128,738032,23:20:58:662
-0.0163,0.0343,0.0088,82.35,5,1007.67,27.5,54.844,739032,23:20:59:662
-0.0196,-0.0406,-0.038,82.35,5,1007.72,27.5,52.007,740033,23:21:00:663
0.0533,-0.0086,-0.0657,82.35,5,1007.69,27.6,55.426,741032,23:21:01:662
0.0067,0.0199,-1.00E-04,82.35,5,1007.67,27.6,51.302,742033,23:21:02:663
0.0471,-0.0653,-0.0395,82.35,5,1007.66,27.6,55.33,743032,23:21:03:662
-0.006,0.0063,-0.0084,82.35,5,1007.68,27.5,56.761,744032,23:21:04:662
0.0402,0.0183,-0.0152,82.35,5,1007.66,27.5,50.843,745032,23:21:05:662
0.0287,0.0286,0.0518,82.35,5,1007.65,27.5,55.872,746032,23:21:06:662
-0.0112,0.0489,0.0049,82.35,5,1007.63,27.5,55.244,747033,23:21:07:663
-0.0569,0.0489,0.0499,82.35,5,1007.63,27.5,56.363,748032,23:21:08:662
-0.0017,-0.0094,-0.0581,82.35,5,1007.64,27.5,55.77,749033,23:21:09:663
0.0354,-0.0098,0.0049,82.35,5,1007.63,27.5,57.542,750032,23:21:10:662
-0.0298,0.0578,-0.0024,82.35,5,1007.65,27.5,56.444,751033,23:21:11:663
-0.0091,-0.0177,-0.009,82.35,5,1007.65,27.5,53.064,752032,23:21:12:662
0.0099,-0.0082,-0.0413,82.35,5,1007.63,27.5,53.112,753032,23:21:13:662
0.0014,0.0522,0.0433,82.35,5,1007.64,27.5,55.297,754032,23:21:14:662
0.0221,0.0616,-0.0356,82.35,5,1007.62,27.5,56.348,755032,23:21:15:662
0.0584,-0.0045,0.0647,82.35,5,1007.61,27.5,53.705,756032,23:21:16:662
0.0739,-0.0219,-0.0457,82.35,5,1007.6,27.5,54.861,757033,23:21:17:663
-0.0172,-0.0281,0.0686,82.35,5,1007.61,27.5,54.666,758032,23:21:18:662
-0.0074,-0.032,-0.0769,82.35,5,1007.67,27.5,58.182,759032,23:21:19:662
0.0191,0.0261,-0.0129,82.35,5,1007.65,27.5,49.354,760032,23:21:20:662
0.0031,0.0117,-0.0787,82.35,5,1007.64,27.5,55.306,761033,23:21:21:663
-0.0514,0.0208,0.0324,82.35,5,1007.62,27.5,56.813,762032,23:21:22:662
-0.0132,0.0199,0.0149,82.35,5,1007.62,27.5,54.795,763032,23:21:23:662
0.0112,-0.0498,0.0773,82.35,5,1007.62,27.5,57.495,764033,23:21:24:663
-0.0575,-0.0017,0.0398,82.35,5,1007.64,27.5,55.9,765032,23:21:25:662
-0.0458,0.0106,0.0799,82.35,5,1007.62,27.5,57.426,766032,23:21:26:662
0.0173,0.058,-0.0337,82.35,5,1007.64,27.5,56.268,767032,23:21:27:662
0.0072,0.014,0.0269,82.35,5,1007.64,27.5,56.985,768032,23:21:28:662
0.0498,-2.00E-04,-0.0165,82.35,5,1007.63,27.5,54.959,769032,23:21:29:662
-0.0508,0.0019,-0.0177,82.35,5,1007.62,27.5,57.579,770032,23:21:30:662
0.035,0.0359,-0.0487,82.35,5,1007.64,27.5,54.532,771032,23:21:31:662
0.0227,-0.0086,-0.0172,82.35,5,1007.65,27.5,56.103,772033,23:21:32:663
0.0423,0.0113,-0.0136,82.35,5,1007.64,27.5,56.798,773032,23:21:33:662
-0.0238,-0.0208,-0.0228,82.35,5,1007.74,27.5,58.184,774032,23:21:34:662
0.0473,-0.026,0.0279,82.35,5,1007.72,27.5,58.632,775032,23:21:35:662
0.0317,0.009,-0.0206,82.35,5,1007.7,27.5,56.397,776033,23:21:36:663
-0.0411,-0.0212,0.0171,82.35,5,1007.65,27.5,57.557,777032,23:21:37:662
0.0224,-0.043,0.0353,82.35,5,1007.63,27.5,56.692,778032,23:21:38:662
0.0111,-0.0266,0.0641,82.35,5,1007.63,27.5,56.63,779033,23:21:39:663
0.0089,0.0011,-0.0284,82.35,5,1007.63,27.5,55.527,780032,23:21:40:662
-0.0169,0.03,-0.0249,82.35,5,1007.62,27.5,57.576,781033,23:21:41:663
0.0156,-0.0707,0.0292,82.35,5,1007.62,27.5,58.647,782032,23:21:42:662
-0.0258,-0.0023,0.0345,82.35,5,1007.63,27.5,56.537,783032,23:21:43:662
-5.00E-04,0.002,-0.0214,82.35,5,1007.62,27.5,52.463,784032,23:21:44:662
-0.0249,-0.0294,-0.0032,82.35,5,1007.61,27.5,56.266,785033,23:21:45:663
0.0367,-0.0239,0.0733,82.35,5,1007.59,27.5,53.895,786032,23:21:46:662
0.0774,-0.0248,0.0287,82.35,5,1007.61,27.5,58.335,787032,23:21:47:662
0.0021,0.0286,0.0649,82.35,5,1007.64,27.5,53.551,788033,23:21:48:663
0.0612,0.0204,0.0369,82.35,5,1007.62,27.5,58.16,789032,23:21:49:662
-0.0286,-0.0133,0.036,82.35,5,1007.63,27.5,54.526,790033,23:21:50:663
-0.0532,-0.0239,0.0219,82.35,5,1007.62,27.5,56.758,791032,23:21:51:662
-0.0055,0.0121,-0.1029,82.35,5,1007.64,27.5,59.555,792032,23:21:52:662
-0.0191,0.0227,-0.0046,82.35,5,1007.62,27.5,58.726,793032,23:21:53:662
-0.0107,-0.0399,0.0181,82.35,5,1007.62,27.5,58.23,794033,23:21:54:663
-0.0594,0.0329,0.0377,82.35,5,1007.62,27.5,56.426,795032,23:21:55:662
0.0311,-0.0594,-0.0677,82.35,5,1007.63,27.5,58.838,796032,23:21:56:662
0.0039,-0.0011,0.0793,82.35,5,1007.63,27.5,56.45,797032,23:21:57:662
0.0032,0.0662,0.0123,82.35,5,1007.61,27.5,56.423,798032,23:21:58:662
0.0329,-0.0215,0.0279,82.35,5,1007.62,27.5,58.39,799032,23:21:59:662
-0.0092,0.0638,0.0067,82.35,5,1007.63,27.5,59.225,800033,23:22:00:663
0.0108,-0.0097,0.026,82.35,5,1007.62,27.5,57.693,801032,23:22:01:662
-0.0046,-0.0162,-0.0167,82.35,5,1007.64,27.5,58.064,802033,23:22:02:663
-0.0573,0.0445,-0.0073,82.35,5,1007.64,27.5,58.473,803032,23:22:03:662
0.008,0.0148,0.0514,82.35,5,1008.09,27.5,58.854,804033,23:22:04:663
-0.0544,0.0122,-0.0166,82.35,5,1008.37,27.6,56.462,805032,23:22:05:662
-0.0424,-0.0558,0.0032,82.35,5,1008.19,27.6,58.124,806032,23:22:06:662
-0.015,0.0021,0.0026,82.35,5,1008.01,27.7,57.664,807032,23:22:07:662
0.0196,0.0356,6.00E-04,82.35,5,1007.85,27.7,56.693,808032,23:22:08:662
0.0693,0.0139,0.037,82.35,5,1007.91,27.7,56.886,809032,23:22:09:662
-0.0346,0.0432,-0.072,82.35,5,1007.81,27.7,60.069,810032,23:22:10:662
0.0255,0.016,0.0134,82.35,5,1007.71,27.7,57.514,811033,23:22:11:663
0.0142,-0.0466,0.0433,82.35,5,1007.64,27.7,56.982,812032,23:22:12:662
-0.0812,0.0118,0.0708,82.35,5,1007.58,27.7,56.592,813033,23:22:13:663
-0.0117,-0.0389,-0.0505,82.35,5,1007.69,27.7,59.536,814032,23:22:14:662
-0.0423,-0.0039,-0.0065,82.35,5,1007.62,27.7,54.017,815032,23:22:15:662
0.0334,-0.0073,0.0295,82.35,5,1007.6,27.7,56.645,816032,23:22:16:662
0.0194,0.0544,0.0155,82.35,5,1007.53,27.7,55.06,817032,23:22:17:662
-0.0228,0.0528,0.0482,82.35,5,1007.52,27.7,58.395,818032,23:22:18:662
0.0102,-0.005,0.0773,82.35,5,1007.49,27.7,57.268,819033,23:22:19:663
-0.0573,-0.0112,-0.0136,82.35,5,1007.54,27.7,58.534,820033,23:22:20:663
0.0174,-0.039,-0.0491,82.35,5,1007.51,27.7,59.447,821032,23:22:21:662
0.0188,0.0177,-0.007,82.35,5,1007.5,27.7,55.485,822032,23:22:22:662
-0.0011,-0.024,0.0375,82.35,5,1007.5,27.7,55.525,823032,23:22:23:662
-0.0273,-0.0267,-0.0114,82.35,5,1007.48,27.7,55.175,824033,23:22:24:663
-0.023,-0.0132,0.0257,82.35,5,1007.57,27.7,57.351,825032,23:22:25:662
-0.0028,-0.0031,0.1127,82.35,5,1007.55,27.7,51.844,826032,23:22:26:662
0.0351,0.0302,-0.0549,82.35,5,1007.51,27.7,56.605,827033,23:22:27:663
-0.0021,0.0436,-0.0055,82.35,5,1007.5,27.7,55.487,828032,23:22:28:662
5.00E-04,-0.0132,0.0156,82.35,5,1007.5,27.7,57.207,829032,23:22:29:662
-0.0446,0.0239,-0.0266,82.35,5,1007.54,27.7,56.715,830032,23:22:30:662
0.0686,0.0037,0.0805,82.35,5,1007.53,27.7,54.752,831033,23:22:31:663
0.0047,-0.0096,-0.0193,82.35,5,1007.5,27.7,55.861,832032,23:22:32:662
-0.0041,-0.071,-0.0194,82.35,5,1007.49,27.7,57.018,833033,23:22:33:663
-0.0303,-0.0087,-0.0413,82.35,5,1007.47,27.6,56.747,834032,23:22:34:662
-0.0402,-0.0271,0.0143,82.35,5,1007.49,27.6,53.252,835032,23:22:35:662
-0.0091,0.031,0.064,82.35,5,1007.61,27.6,56.534,836032,23:22:36:662
-0.0368,0.0519,0.0465,82.35,5,1007.57,27.7,55.535,837032,23:22:37:662
-0.0147,0.0253,-0.0483,82.35,5,1007.52,27.7,55.996,838032,23:22:38:662
-0.0165,-0.0348,-0.0548,82.35,5,1007.51,27.7,58.156,839033,23:22:39:663
0.0436,-0.0148,0.0644,82.35,5,1007.48,27.7,55.737,840032,23:22:40:662
-0.0219,-0.0282,0.0843,82.35,5,1007.55,27.6,57.188,841032,23:22:41:662
-0.0476,-0.0101,-0.0901,82.35,5,1007.5,27.7,56.55,842032,23:22:42:662
-0.0424,0.0483,-0.0339,82.35,5,1007.49,27.6,56.95,843032,23:22:43:662
9.00E-04,-0.0524,0.0208,82.35,5,1007.49,27.6,55.764,844033,23:22:44:663
0.0177,0.0359,-0.0201,82.35,5,1007.48,27.6,56.092,845032,23:22:45:662
8.00E-04,-0.0044,-0.0145,82.35,5,1007.53,27.6,55.59,846033,23:22:46:663
-0.0349,0.0463,0.0183,82.35,5,1007.64,27.6,52.838,847032,23:22:47:662
0.0157,0.0228,-0.0743,82.35,5,1007.61,27.7,56.302,848032,23:22:48:662
0.0173,0.0196,0.0017,82.35,5,1007.59,27.7,55.535,849033,23:22:49:663
-0.0109,-0.06,0.0033,82.35,5,1007.55,27.7,55.09,850032,23:22:50:662
-0.069,0.0158,0.0024,82.35,5,1007.69,27.7,54.282,851033,23:22:51:663
0.0108,-0.0482,-0.0512,82.35,5,1007.68,27.7,55.244,852033,23:22:52:663
-0.0172,0.0104,0.0066,82.35,5,1007.61,27.7,58.321,853032,23:22:53:662
0.0339,0.0085,-0.0168,82.35,5,1007.57,27.7,54.541,854033,23:22:54:663
-0.0224,-0.0233,-0.0638,82.35,5,1007.55,27.7,56.918,855032,23:22:55:662
-0.076,0.0017,-0.0235,82.35,5,1007.53,27.7,51.951,856033,23:22:56:663
0.0607,0.0359,0.0193,82.35,5,1007.5,27.7,57.654,857032,23:22:57:662
0.0038,0.0064,-0.0372,82.35,5,1007.5,27.7,55.253,858033,23:22:58:663
0.0042,0.0299,0.0443,82.35,5,1007.5,27.7,54.379,859032,23:22:59:662
-0.0299,-0.0106,-0.0192,82.35,5,1007.49,27.7,55.897,860032,23:23:00:662
-0.0023,-0.058,0.0078,82.35,5,1007.49,27.7,56.956,861032,23:23:01:662
-0.0263,-0.027,-0.0577,82.35,5,1007.47,27.7,55.217,862033,23:23:02:663
0.0165,0.0026,0.0706,82.35,5,1007.47,27.6,55.492,863032,23:23:03:662
-0.0178,-0.0038,-0.0572,82.35,5,1007.47,27.6,53.277,864032,23:23:04:662
-0.0545,0.0263,0.046,82.35,5,1007.46,27.6,58.761,865032,23:23:05:662
-0.0248,-0.0082,-0.0508,82.35,5,1007.48,27.6,56.04,866033,23:23:06:663
-0.0029,-0.0339,0.002,82.35,5,1007.51,27.6,55.845,867032,23:23:07:662
0.0218,-0.0274,-0.0453,82.35,5,1007.51,27.6,57.137,868032,23:23:08:662
-0.0243,-0.01,-0.0113,82.35,5,1007.51,27.6,56.769,869032,23:23:09:662
0.0046,-0.0122,0.0538,82.35,5,1007.51,27.6,56.955,870032,23:23:10:662
0.0829,-0.0132,0.0145,82.35,5,1007.5,27.6,57.174,871032,23:23:11:662
-0.0204,0.0033,0.0558,82.35,5,1007.52,27.6,58.078,872032,23:23:12:662
0.0386,-0.0488,-0.0192,82.35,5,1007.51,27.6,55.03,873032,23:23:13:662
0.066,-0.0248,-0.011,82.35,5,1007.5,27.6,56.393,874032,23:23:14:662
0.0271,-0.0248,-0.0753,82.35,5,1007.48,27.6,55.55,875032,23:23:15:662
0.0036,0.0141,0.0299,82.35,5,1007.48,27.6,59.156,876032,23:23:16:662
0.0344,0.0019,0.0241,82.35,5,1007.8,27.6,55.474,877032,23:23:17:662
-0.0141,-0.0081,-0.0146,82.35,5,1007.71,27.7,57.391,878032,23:23:18:662
0.0216,0.0492,-0.0051,82.35,5,1007.64,27.7,54.817,879032,23:23:19:662
-0.0467,0.0114,0.0765,82.35,5,1007.57,27.7,55.883,880032,23:23:20:662
-0.0107,-0.003,0.0445,82.35,5,1007.53,27.7,55.684,881032,23:23:21:662
-0.0349,-0.0177,-0.0303,82.35,5,1007.5,27.7,55.857,882032,23:23:22:662
-0.0587,0.0287,0.0415,82.35,5,1007.47,27.7,57.242,883032,23:23:23:662
-0.0459,-0.028,-0.0351,82.35,5,1007.45,27.7,56.708,884032,23:23:24:662
0.0092,-0.0797,-0.0193,82.35,5,1007.46,27.7,56.978,885033,23:23:25:663
-0.0054,-5.00E-04,0.0267,82.35,5,1007.57,27.7,57.54,886033,23:23:26:663
-0.069,0.038,0.006,82.35,5,1007.73,27.7,58.997,887032,23:23:27:662
0.1393,0.0053,0.0515,82.35,5,1007.65,27.7,56.114,888033,23:23:28:663
-0.008,0.0177,0.0206,82.35,5,1007.56,27.7,48.897,889032,23:23:29:662
-0.0236,0.0073,-0.0377,82.35,5,1007.52,27.7,42.828,890032,23:23:30:662
-0.0042,-0.0152,0.0105,82.35,5,1007.47,27.7,34.848,891032,23:23:31:662
0.0269,0.0217,0.0224,82.35,5,1007.45,27.7,33.324,892032,23:23:32:662
-0.0193,0.0083,0.0032,82.35,5,1007.44,27.7,33.547,893032,23:23:33:662
0.0481,-0.0257,-0.0451,82.35,5,1007.44,27.7,35.931,894032,23:23:34:662
0.0084,-0.0256,-0.0331,82.35,5,1007.42,27.7,35.3,895032,23:23:35:662
0.042,-0.0267,-0.0266,82.35,5,1007.42,27.7,35.946,896032,23:23:36:662
0.0014,-0.0401,-0.0108,82.35,5,1007.4,27.7,34.765,897032,23:23:37:662
-0.0136,-0.0344,-0.0065,82.35,5,1007.4,27.7,38.968,898032,23:23:38:662
0.0035,-0.0089,-0.0166,82.35,5,1007.41,27.7,35.094,899032,23:23:39:662
0.0083,-0.0352,-0.059,82.35,5,1007.42,27.6,35.354,900033,23:23:40:663
0.0601,0.0556,-0.0033,82.35,5,1007.42,27.6,37.079,901032,23:23:41:662
-0.046,-0.0183,-0.0023,82.35,5,1007.4,27.6,36.183,902032,23:23:42:662
0.014,0.0118,-0.0407,82.35,5,1007.56,27.6,37.324,903033,23:23:43:663
0.0436,0.0205,0.0569,82.35,5,1007.52,27.7,36.408,904032,23:23:44:662
0.0083,-0.0606,-0.0282,82.35,5,1007.5,27.7,36.136,905032,23:23:45:662
0.011,0.0202,-0.061,82.35,5,1007.47,27.7,44.877,906032,23:23:46:662
0.0495,-0.0217,0.0757,82.35,5,1007.45,27.7,48.794,907032,23:23:47:662
-0.01,-0.0077,0.0134,82.35,5,1007.45,27.7,49.215,908033,23:23:48:663
-0.0324,0.0402,-0.0457,82.35,5,1007.43,27.7,50.762,909033,23:23:49:663
0.027,-0.0185,-0.0075,82.35,5,1007.43,27.6,50.905,910032,23:23:50:662
0.0297,0.056,-0.0633,82.35,5,1007.43,27.6,49.39,911033,23:23:51:663
0.024,-0.0083,0.003,82.35,5,1007.42,27.6,47.073,912032,23:23:52:662
0.0105,0.042,0.0797,82.35,5,1007.4,27.6,44.015,913032,23:23:53:662
-0.0412,0.0227,-0.1059,82.35,5,1007.41,27.6,45.671,914032,23:23:54:662
0.0168,0.0207,0.0175,82.35,5,1007.44,27.6,51.827,915032,23:23:55:662
0.0234,0.0062,0.0059,82.35,5,1007.41,27.6,46.96,916032,23:23:56:662
0.018,0.03,0.0279,82.35,5,1007.43,27.6,49.326,917033,23:23:57:663
0.0175,0.052,0.0065,82.35,5,1007.44,27.6,52.074,918032,23:23:58:662
0.0332,0.0483,-0.0248,82.35,5,1007.45,27.6,50.699,919033,23:23:59:663
0.0025,-0.0682,-0.0753,82.35,5,1007.43,27.6,49.222,920033,23:24:00:663
0.001,0.0292,0.0039,82.35,5,1007.44,27.6,47.278,921032,23:24:01:662
0.0701,0.0088,0.0082,82.35,5,1007.42,27.6,47.088,922032,23:24:02:662
-0.0101,0.0098,0.0672,82.35,5,1007.46,27.6,49.763,923033,23:24:03:663
0.0437,-0.0166,-0.0476,82.35,5,1007.45,27.6,48.8,924032,23:24:04:662
-0.009,-0.0668,-0.0437,82.35,5,1007.47,27.6,48.14,925032,23:24:05:662
-0.0294,-0.0068,-0.0623,82.35,5,1007.47,27.6,47.833,926032,23:24:06:662
0.0257,0.013,-0.0491,82.35,5,1007.49,27.6,47.908,927033,23:24:07:663
-0.0346,-0.0217,-0.0057,82.35,5,1007.49,27.6,48.171,928032,23:24:08:662
-0.0261,0.0136,-0.0156,82.35,5,1007.47,27.6,54.7,929033,23:24:09:663
-0.0039,0.0259,-0.0328,82.35,5,1007.47,27.6,55.037,930033,23:24:10:663
0.0396,0.0406,0.0327,82.35,5,1007.51,27.6,54.056,931032,23:24:11:662
0.0601,0.0282,-0.0424,82.35,5,1007.47,27.6,55.439,932033,23:24:12:663
-0.0056,0.0027,0.0353,82.35,5,1007.46,27.6,52.424,933032,23:24:13:662
-0.0378,0.0173,0.0171,82.35,5,1007.49,27.6,49.974,934033,23:24:14:663
-0.0361,-0.0174,-0.0511,82.35,5,1007.49,27.6,46.25,935032,23:24:15:662
0.0559,-0.0525,-0.0307,82.35,5,1007.5,27.6,46.004,936033,23:24:16:663
0.0157,0.0226,0.0369,82.35,5,1007.46,27.6,58.353,937032,23:24:17:662
-0.0292,0.0206,0.0123,82.35,5,1007.46,27.6,53.569,938033,23:24:18:663
-0.0259,-0.0082,6.00E-04,82.35,5,1007.46,27.6,53.849,939032,23:24:19:662
-0.013,0.0075,0.0802,82.35,5,1007.48,27.6,56.447,940032,23:24:20:662
-0.0112,0.0104,-0.035,82.35,5,1007.46,27.6,52.882,941032,23:24:21:662
0.0242,0.019,-0.0239,82.35,5,1007.45,27.6,50.475,942032,23:24:22:662
0.0239,-0.0165,-0.009,82.35,5,1007.42,27.6,50.275,943033,23:24:23:663
-0.0453,-0.0476,-0.0203,82.35,5,1007.44,27.6,49.7,944032,23:24:24:662
0.0091,-0.0077,-0.0063,82.35,5,1007.43,27.6,52.588,945032,23:24:25:662
0.0235,0.0188,-0.0786,82.35,5,1007.43,27.6,50.459,946032,23:24:26:662
-0.0118,0.0046,-0.0286,82.35,5,1007.43,27.6,48.836,947033,23:24:27:663
-0.0175,0.0304,0.0111,82.35,5,1007.41,27.6,44.697,948032,23:24:28:662
-0.0353,-0.0309,-0.0092,82.35,5,1007.43,27.6,52.4,949033,23:24:29:663
-0.0483,0.0018,-0.0054,82.35,5,1007.45,27.6,49.15,950032,23:24:30:662
0.0429,-0.0164,-0.1115,82.35,5,1007.43,27.6,51.28,951032,23:24:31:662
0.0137,-0.0501,0.2799,82.35,5,1007.41,27.6,55.791,952032,23:24:32:662
0.011,-0.0092,0.0415,82.35,5,1007.41,27.6,53.097,953032,23:24:33:662
0.0434,-0.0036,0.0269,82.35,5,1007.4,27.6,57.281,954033,23:24:34:663
-0.0039,0.0078,8.00E-04,82.35,5,1007.39,27.6,59.103,955032,23:24:35:662
-0.0291,-0.0375,-0.0524,82.35,5,1007.41,27.6,52.025,956032,23:24:36:662
0.0263,-0.0178,-0.031,82.35,5,1007.42,27.6,52.005,957033,23:24:37:663
-0.0569,0.0085,-0.0056,82.35,5,1007.41,27.6,51.999,958032,23:24:38:662
0.0588,-0.0287,-0.0442,82.35,5,1007.4,27.6,55.087,959033,23:24:39:663
-0.0221,-0.0117,-0.033,82.35,5,1007.6,27.6,58.147,960032,23:24:40:662
0.002,0.0062,-0.0288,82.35,5,1007.54,27.6,58.883,961032,23:24:41:662
0.0254,-0.0259,-0.0615,82.35,5,1007.52,27.6,53.829,962032,23:24:42:662
0.0011,0.0273,0.025,82.35,5,1007.48,27.6,55.84,963032,23:24:43:662
-0.0563,0.0452,-0.0301,82.35,5,1007.46,27.6,53.857,964032,23:24:44:662
-0.0288,0.0221,0.072,82.35,5,1007.47,27.6,57.033,965032,23:24:45:662
-0.0117,-0.0409,-0.0269,82.35,5,1007.45,27.6,61.374,966032,23:24:46:662
0.0344,0.0071,0.0279,82.35,5,1007.43,27.6,55.912,967032,23:24:47:662
0.0054,0.0664,-0.0144,82.35,5,1007.43,27.6,56.618,968032,23:24:48:662
0.0186,-0.0229,-0.0224,82.35,5,1007.44,27.6,58.744,969032,23:24:49:662
-0.0534,-0.0164,0.0647,82.35,5,1007.73,27.6,54.688,970032,23:24:50:662
-0.0153,0.0086,0.0862,82.35,5,1007.64,27.7,56.143,971032,23:24:51:662
-0.0414,0.0219,-0.0601,82.35,5,1007.55,27.7,54.307,972033,23:24:52:663
0.0229,0.0288,0.0059,82.35,5,1007.49,27.7,55.555,973033,23:24:53:663
-0.0187,0.0309,-0.0222,82.35,5,1007.46,27.7,56.494,974032,23:24:54:662
0.0028,0.0167,-0.0116,82.35,5,1007.43,27.7,54.336,975032,23:24:55:662
