LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,LIGHT (lux),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (C),SOUND LEVEL (dB),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0259,0.0189,0.0136,42.45,5,1014.52,28.7,0,304009,17:25:38:228
0.0499,0.0275,0.0124,42.45,5,1014.52,28.7,0,305009,17:25:39:228
-0.0148,-0.023,-0.0164,42.45,5,1014.51,28.7,0,306009,17:25:40:228
-0.0083,-0.0636,-0.0049,42.45,5,1014.53,28.7,0,307009,17:25:41:228
-0.0511,-0.0163,0.0042,42.45,5,1014.52,28.7,0,308009,17:25:42:228
-0.0101,0.0299,-0.0021,42.45,5,1014.51,28.7,0,309009,17:25:43:228
-0.0585,-0.0071,0.0268,42.45,5,1014.48,28.7,0,310010,17:25:44:229
-0.0155,0.0107,0.0375,42.45,5,1014.52,28.7,0,311009,17:25:45:228
0.0132,-0.0172,-0.059,42.45,5,1014.54,28.7,0,312009,17:25:46:228
-0.0158,-0.0043,0.0436,42.45,5,1014.54,28.7,0,313009,17:25:47:228
-0.0358,-1.00E-04,0.0248,42.45,5,1014.53,28.7,0,314009,17:25:48:228
-0.0223,-0.0128,0.0032,42.45,5,1014.54,28.7,0,315010,17:25:49:229
0.0125,0.0278,-0.0827,42.45,5,1014.53,28.7,0,316009,17:25:50:228
-0.0016,0.007,0.0199,42.45,5,1014.51,28.7,0,317009,17:25:51:228
1.00E-04,-0.0107,-0.0513,42.45,5,1014.51,28.7,0,318009,17:25:52:228
0.0208,-0.0174,0.0525,42.45,5,1014.53,28.7,0,319009,17:25:53:228
-0.0041,-0.0261,-0.0298,42.45,5,1014.53,28.7,0,320009,17:25:54:228
0.028,0.0421,0.054,42.45,5,1014.52,28.7,0,321009,17:25:55:228
-0.0713,-0.0176,-0.0436,42.45,5,1014.56,28.6,0,322012,17:25:56:231
0.0071,0.073,0.0064,42.45,5,1014.54,28.6,0,323009,17:25:57:228
0.0037,0.0491,0.0268,42.45,5,1014.54,28.6,0,324010,17:25:58:229
0.0026,0.0141,0.023,42.45,5,1014.54,28.6,0,325009,17:25:59:228
-5.00E-04,0.0496,0.0559,42.45,5,1014.54,28.6,0,326009,17:26:00:228
-0.0084,-0.0288,0.0265,42.45,5,1014.68,28.6,0,327009,17:26:01:228
0.0446,-0.0213,-0.0959,42.45,5,1014.64,28.7,0,328009,17:26:02:228
0.0139,-0.0137,0.0571,42.45,5,1014.63,28.7,0,329009,17:26:03:228
-0.0029,-0.0168,0.0217,42.45,5,1014.6,28.7,0,330009,17:26:04:228
-0.0346,0.026,0.0504,42.45,5,1014.59,28.7,0,331009,17:26:05:228
0.0178,0.0107,0.0343,42.45,5,1014.57,28.6,0,332009,17:26:06:228
0.0199,-0.0124,0.015,42.45,5,1014.57,28.7,0,333009,17:26:07:228
-0.0305,-0.0191,-0.0017,42.45,5,1014.59,28.6,0,334009,17:26:08:228
-0.0241,0.0492,-0.0122,42.45,5,1014.59,28.6,0,335010,17:26:09:229
2.00E-04,0.0364,-0.0026,42.45,5,1014.58,28.6,0,336009,17:26:10:228
0.0057,0.0033,0.0028,42.45,5,1014.59,28.6,0,337009,17:26:11:228
-0.0014,-0.0098,0.0709,42.45,5,1014.58,28.6,0,338009,17:26:12:228
-0.0319,-0.0425,0.0173,42.45,5,1014.58,28.6,0,339009,17:26:13:228
-0.034,-0.0098,-0.0197,42.45,5,1014.57,28.6,0,340009,17:26:14:228
-0.0408,-0.0272,0.0047,42.45,5,1014.58,28.6,0,341009,17:26:15:228
0.03,0.0387,0.0478,42.45,5,1014.57,28.6,0,342009,17:26:16:228
-0.0026,-0.0481,-0.0082,42.45,5,1014.59,28.6,0,343009,17:26:17:228
-0.0168,-0.0448,-0.1039,42.45,5,1014.59,28.6,0,344009,17:26:18:228
-6.00E-04,-0.013,-0.0136,42.45,5,1014.57,28.6,0,345009,17:26:19:228
-0.045,0.0292,0.0346,42.45,5,1014.56,28.6,0,346009,17:26:20:228
0.064,0.0094,-0.0057,42.45,5,1014.52,28.6,0,347009,17:26:21:228
-0.0152,-0.0607,0.0432,42.45,5,1014.53,28.6,0,348009,17:26:22:228
-0.0606,-0.0233,-0.0531,42.45,5,1014.54,28.6,0,349009,17:26:23:228
-0.0078,-0.0113,-0.0173,42.45,5,1014.54,28.6,0,350009,17:26:24:228
-0.0449,0.0321,0.0333,42.45,5,1014.51,28.6,0,351009,17:26:25:228
0.0611,-0.0118,0.0218,42.45,5,1014.54,28.6,0,352009,17:26:26:228
-0.0738,0.0126,-0.1103,42.45,5,1014.51,28.6,0,353009,17:26:27:228
0.0303,0.0267,0.0501,42.45,5,1014.5,28.6,0,354009,17:26:28:228
0.0503,-0.0236,0.0115,42.45,5,1014.49,28.6,0,355009,17:26:29:228
0.0011,-0.0023,0.0139,42.45,5,1014.49,28.6,0,356009,17:26:30:228
0.0524,-0.0119,-0.0365,42.45,5,1014.5,28.6,0,357009,17:26:31:228
0.0389,0.0143,0.0525,42.45,5,1014.51,28.6,0,358010,17:26:32:229
0.0288,0.0033,0.1166,42.45,5,1014.51,28.6,0,359009,17:26:33:228
0.0011,-0.0198,0.035,42.45,5,1014.51,28.6,0,360009,17:26:34:228
-0.0251,0.0109,-0.0794,42.45,5,1014.51,28.6,0,361009,17:26:35:228
0.0098,-0.0108,-0.0254,42.45,5,1014.53,28.6,0,362009,17:26:36:228
-0.0284,-0.0092,-0.0224,42.45,5,1014.51,28.6,0,363009,17:26:37:228
-0.0458,-0.0033,0.0515,42.45,5,1014.54,28.5,0,364009,17:26:38:228
-0.0435,-0.0238,0.0422,42.45,5,1014.54,28.6,0,365009,17:26:39:228
0.047,0.032,0.0323,42.45,5,1014.53,28.5,0,366009,17:26:40:228
0.0144,-0.0301,-0.0223,42.45,5,1014.55,28.5,0,367009,17:26:41:228
0.0022,-0.0043,0.0393,42.45,5,1014.53,28.5,0,368009,17:26:42:228
0.0317,0.0291,0.0696,42.45,5,1014.53,28.5,0,369009,17:26:43:228
6.00E-04,0.0117,-0.022,42.45,5,1014.56,28.5,0,370009,17:26:44:228
-0.0275,0.0236,0.0278,42.45,5,1014.54,28.5,0,371009,17:26:45:228
-0.0187,-0.0066,-0.031,42.45,5,1014.54,28.5,0,372009,17:26:46:228
-0.0927,-0.0479,-0.076,42.45,5,1014.53,28.5,0,373009,17:26:47:228
0.0886,-0.0073,-0.01,42.45,5,1014.53,28.5,0,374009,17:26:48:228
0.0137,0.0193,0.0825,42.45,5,1014.53,28.5,0,375009,17:26:49:228
0.0179,0.014,0.0668,42.45,5,1014.53,28.5,0,376009,17:26:50:228
-0.0144,-0.1005,-0.0048,42.45,5,1014.53,28.5,0,377009,17:26:51:228
0.0102,0.0152,-0.0316,42.45,5,1014.51,28.5,0,378009,17:26:52:228
0.0086,0.0047,-0.0602,42.45,5,1014.54,28.5,0,379009,17:26:53:228
-0.0035,-0.005,-0.0486,42.45,5,1014.54,28.5,0,380009,17:26:54:228
-0.0575,-0.0133,0.0221,42.45,5,1014.53,28.5,0,381009,17:26:55:228
0.0472,0.0385,0.0477,42.45,5,1014.53,28.5,0,382009,17:26:56:228
0.0112,-0.0366,-0.0114,42.45,5,1014.53,28.5,0,383009,17:26:57:228
-0.0509,-0.0448,-0.0397,42.45,5,1014.51,28.5,0,384009,17:26:58:228
-0.0298,-0.0429,0.0017,42.45,5,1014.52,28.5,0,385010,17:26:59:229
-0.0162,0.0161,-0.095,42.45,5,1014.51,28.5,0,386009,17:27:00:228
-0.0237,0.0359,0.0372,42.45,5,1014.54,28.5,0,387009,17:27:01:228
-0.0159,0.0144,0.0212,42.45,5,1014.51,28.5,0,388009,17:27:02:228
-0.0174,-0.0138,0.081,42.45,5,1014.52,28.5,0,389009,17:27:03:228
-0.0054,0.0499,0.0139,42.45,5,1014.51,28.5,0,390009,17:27:04:228
0.008,0.0115,-0.0852,42.45,5,1014.52,28.5,0,391010,17:27:05:229
0.0343,-0.0327,-0.0546,42.45,5,1014.54,28.5,0,392010,17:27:06:229
-0.0164,-0.0614,0.0513,42.45,5,1014.55,28.5,0,393009,17:27:07:228
-0.0308,-0.008,-0.0019,42.45,5,1014.54,28.5,0,394009,17:27:08:228
-0.0414,0.0146,-0.0262,42.45,5,1014.56,28.5,0,395009,17:27:09:228
4.00E-04,-0.0236,-0.0171,42.45,5,1014.57,28.5,0,396009,17:27:10:228
-0.0066,0.0677,0.0396,42.45,5,1014.56,28.5,0,397009,17:27:11:228
-0.032,-0.0379,-0.0149,42.45,5,1014.57,28.5,0,398009,17:27:12:228
0.014,-0.0091,-0.1489,42.45,5,1014.55,28.5,0,399009,17:27:13:228
-0.0194,-0.0137,0.0698,42.45,5,1014.53,28.5,0,400009,17:27:14:228
0.0413,-0.0258,-0.0305,42.45,5,1014.55,28.5,0,401009,17:27:15:228
-0.0081,0.0159,0.023,42.45,5,1014.54,28.5,0,402009,17:27:16:228
0.0231,-0.0141,0.0694,42.45,5,1014.55,28.5,0,403010,17:27:17:229
-0.0063,-0.024,0.02,42.45,5,1014.55,28.5,0,404009,17:27:18:228
0.0087,-0.0172,-0.0517,42.45,5,1014.56,28.5,0,405009,17:27:19:228
0.0412,0.0191,-0.0762,42.45,5,1014.54,28.4,0,406010,17:27:20:229
-0.0505,0.0182,-0.043,42.45,5,1014.53,28.4,0,407009,17:27:21:228
-0.0064,-0.0234,2.00E-04,42.45,5,1014.54,28.4,0,408009,17:27:22:228
-0.015,-0.0047,0.0244,42.45,5,1014.54,28.4,0,409009,17:27:23:228
-0.0012,0.0338,-0.0153,42.45,5,1014.56,28.4,0,410009,17:27:24:228
-0.0581,-0.0113,0.01,42.45,5,1014.54,28.4,0,411009,17:27:25:228
0.0223,-0.0196,-0.0087,42.45,5,1014.54,28.4,0,412009,17:27:26:228
0.0258,-0.018,-0.0079,42.45,5,1014.54,28.4,0,413009,17:27:27:228
-0.0434,0.0122,0.023,42.45,5,1014.57,28.4,0,414009,17:27:28:228
-0.0269,0.0033,-0.104,42.45,5,1014.56,28.4,0,415009,17:27:29:228
-0.0184,-0.0276,0.0388,42.45,5,1014.57,28.4,0,416009,17:27:30:228
1.00E-04,-0.0269,0.0372,42.45,5,1014.59,28.4,0,417009,17:27:31:228
0.0183,0.0103,-0.0209,42.45,5,1014.74,28.4,0,418009,17:27:32:228
0.0263,-0.0279,0.0149,42.45,5,1014.69,28.4,0,419010,17:27:33:229
-0.017,0.0071,0.0108,42.45,5,1014.66,28.5,0,420009,17:27:34:228
-0.0421,0.0446,-0.0405,42.45,5,1014.64,28.5,0,421010,17:27:35:229
0.0051,-0.0098,0.0206,42.45,5,1014.61,28.5,0,422009,17:27:36:228
-0.0355,0.0049,-0.0296,42.45,5,1014.58,28.5,0,423008,17:27:37:227
0.0374,-0.0499,-0.0996,42.45,5,1014.57,28.5,0,424009,17:27:38:228
0.0408,0.0322,-0.011,42.45,5,1014.53,28.5,0,425008,17:27:39:227
0.0139,0.051,-0.0087,42.45,5,1014.53,28.5,0,426009,17:27:40:228
-0.06,-0.0263,0.0615,42.45,5,1014.54,28.5,0,427009,17:27:41:228
-0.0208,0.0123,0.0128,42.45,5,1014.51,28.5,0,428009,17:27:42:228
-0.0224,0.0189,-0.0118,42.45,5,1014.52,28.4,0,429009,17:27:43:228
-0.0418,0.0028,-0.0323,42.45,5,1014.51,28.4,0,430009,17:27:44:228
-1.00E-04,0.0319,0,42.45,5,1014.52,28.4,0,431009,17:27:45:228
-0.0162,0.0314,-0.0135,42.45,5,1014.5,28.4,0,432009,17:27:46:228
0.0273,-0.0403,-0.0168,42.45,5,1014.53,28.4,0,433010,17:27:47:229
-0.0134,0.0825,-0.0025,42.45,5,1014.52,28.4,0,434009,17:27:48:228
0.0049,-0.0262,0.0368,42.45,5,1014.53,28.4,0,435009,17:27:49:228
-0.0141,-0.0113,0.0579,42.45,5,1014.57,28.4,0,436009,17:27:50:228
0.077,0.0054,-0.0324,42.45,5,1014.54,28.4,0,437009,17:27:51:228
-0.0642,-0.0343,0.094,42.45,5,1014.53,28.4,0,438009,17:27:52:228
-0.0085,-0.0931,-0.0588,42.45,5,1014.55,28.4,0,439009,17:27:53:228
-0.0325,0.0123,-0.08,42.45,5,1014.55,28.4,0,440009,17:27:54:228
-0.0118,-0.0033,-0.0207,42.45,5,1014.57,28.4,0,441009,17:27:55:228
-0.0295,0.0218,0.0094,42.45,5,1014.57,28.4,0,442009,17:27:56:228
0.044,-0.0068,-0.0394,42.45,5,1014.55,28.4,0,443009,17:27:57:228
0.0031,0.0387,-0.0082,42.45,5,1014.55,28.4,0,444009,17:27:58:228
-0.004,-0.0691,-1.00E-04,42.45,5,1014.55,28.4,0,445010,17:27:59:229
-0.022,-0.004,-0.0038,42.45,5,1014.58,28.4,0,446009,17:28:00:228
0.0465,0.0446,0.0585,42.45,5,1014.54,28.4,0,447009,17:28:01:228
0.0371,-0.0184,-0.018,42.45,5,1014.55,28.4,0,448009,17:28:02:228
-0.0303,-0.0695,0.0268,42.45,5,1014.54,28.4,0,449010,17:28:03:229
0.0203,-0.0271,0.0849,42.45,5,1014.53,28.4,0,450009,17:28:04:228
0.0256,0.0057,0.0523,42.45,5,1014.51,28.4,0,451010,17:28:05:229
-0.0483,0.0214,-0.0266,42.45,5,1014.53,28.4,0,452009,17:28:06:228
-0.0014,0.0442,0.006,42.45,5,1014.53,28.4,0,453014,17:28:07:233
0.0208,-0.023,-0.0215,42.45,5,1014.5,28.4,0,454009,17:28:08:228
-0.0306,0.0064,-0.0133,42.45,5,1014.51,28.4,0,455009,17:28:09:228
0.0016,0.015,-0.0092,42.45,5,1014.5,28.4,0,456009,17:28:10:228
-0.0047,-0.0418,-0.0019,42.45,5,1014.51,28.4,0,457009,17:28:11:228
-0.0294,-0.0148,-0.0282,42.45,5,1014.5,28.4,0,458009,17:28:12:228
-0.0308,0.0127,-0.0362,42.45,5,1014.52,28.4,0,459009,17:28:13:228
0.0058,0.0436,0.0683,42.45,5,1014.52,28.4,0,460009,17:28:14:228
0.0862,-0.0268,0.0192,42.45,5,1014.54,28.4,0,461008,17:28:15:227
0.0079,-0.0059,-0.0448,42.45,5,1014.56,28.4,0,462010,17:28:16:229
0.0067,0.0382,0.0365,42.45,5,1014.53,28.4,0,463009,17:28:17:228
0.0015,-0.034,-7.00E-04,42.45,5,1014.51,28.4,0,464009,17:28:18:228
-0.0287,0.0109,-0.0042,42.45,5,1014.54,28.4,0,465009,17:28:19:228
0.0022,-0.0026,0.0148,42.45,5,1014.54,28.3,0,466009,17:28:20:228
-0.0314,-0.0289,0.0017,42.45,5,1014.58,28.3,0,467008,17:28:21:227
0.0434,0.0139,-0.0185,42.45,5,1014.59,28.3,0,468009,17:28:22:228
-0.0017,-0.0168,-0.0085,42.45,5,1014.6,28.4,0,469009,17:28:23:228
-0.0104,4.00E-04,0.0068,42.45,5,1014.58,28.3,0,470009,17:28:24:228
0.0446,-0.0086,0.0673,42.45,5,1014.59,28.3,0,471010,17:28:25:229
0.0193,-0.0034,0.0278,42.45,5,1014.58,28.3,0,472009,17:28:26:228
0.0408,0.0281,0.0077,42.45,5,1014.6,28.3,0,473009,17:28:27:228
0.0662,0.012,0.0316,42.45,5,1014.58,28.3,0,474009,17:28:28:228
0.0221,0.0271,-0.0287,42.45,5,1014.58,28.3,0,475009,17:28:29:228
0.043,-0.0314,0.0216,42.45,5,1014.57,28.3,0,476009,17:28:30:228
0.0188,-0.0042,0.024,42.45,5,1014.57,28.3,0,477009,17:28:31:228
-0.0134,0.0036,-0.0556,42.45,5,1014.59,28.3,0,478010,17:28:32:229
0.0142,0.0195,0.02,42.45,5,1014.57,28.3,0,479009,17:28:33:228
-0.0033,0.026,-0.0806,42.45,5,1014.6,28.3,0,480009,17:28:34:228
-0.0091,0.0239,0.0112,42.45,5,1014.58,28.3,0,481009,17:28:35:228
-0.0201,0.0041,0.0602,42.45,5,1014.61,28.3,0,482009,17:28:36:228
0.029,-0.0062,0.024,42.45,5,1014.59,28.3,0,483009,17:28:37:228
-0.0153,0.0283,-0.0506,42.45,5,1014.59,28.3,0,484009,17:28:38:228
-0.0096,-0.0406,0.0308,42.45,5,1014.58,28.3,0,485009,17:28:39:228
0.0194,0.0236,-0.0096,42.45,5,1014.56,28.3,0,486009,17:28:40:228
-0.0163,-0.0136,0.032,42.45,5,1014.59,28.3,0,487009,17:28:41:228
-0.011,-0.0047,0.012,42.45,5,1014.59,28.3,0,488009,17:28:42:228
8.00E-04,0.0143,0.06,42.45,5,1014.61,28.3,0,489009,17:28:43:228
0.0224,-0.0087,-0.0586,42.45,5,1014.61,28.3,0,490009,17:28:44:228
0.0046,-0.0295,-0.0114,42.45,5,1014.59,28.3,0,491009,17:28:45:228
-0.0431,0.009,-0.0622,42.45,5,1014.6,28.3,0,492009,17:28:46:228
-0.0453,-0.0031,-0.0365,42.45,5,1014.59,28.3,0,493009,17:28:47:228
-0.0302,-3.00E-04,0.0283,42.45,5,1014.62,28.3,0,494009,17:28:48:228
-0.021,0.0827,-0.0237,42.45,5,1014.59,28.3,0,495009,17:28:49:228
-0.0237,-0.0246,-0.0709,42.45,5,1014.58,28.3,0,496010,17:28:50:229
0.0155,-0.0194,-0.0309,42.45,5,1014.58,28.3,0,497009,17:28:51:228
0.0037,0.0075,-0.0167,42.45,5,1014.58,28.3,0,498009,17:28:52:228
-0.041,-0.0016,-0.0804,42.45,5,1014.56,28.3,0,499009,17:28:53:228
0.0309,-0.0182,-0.0238,42.45,5,1014.57,28.3,0,500009,17:28:54:228
-0.008,-0.0129,-0.0079,42.45,5,1014.57,28.3,0,501009,17:28:55:228
0.0045,-0.0079,-0.0277,42.45,5,1014.55,28.3,0,502009,17:28:56:228
-0.0357,5.00E-04,-0.0352,42.45,5,1014.56,28.3,0,503010,17:28:57:229
-0.0104,0.0436,0.0961,42.45,5,1014.56,28.3,0,504009,17:28:58:228
-0.0134,-0.019,-0.0314,42.45,5,1014.57,28.3,0,505009,17:28:59:228
-0.0013,-0.0199,-0.0055,42.45,5,1014.6,28.3,0,506009,17:29:00:228
-0.0377,-0.0132,-0.0452,42.45,5,1014.57,28.3,0,507008,17:29:01:227
-0.0116,0.0172,-0.0022,42.45,5,1014.57,28.3,0,508009,17:29:02:228
-0.0048,-0.0418,-0.0092,42.45,5,1014.57,28.3,0,509008,17:29:03:227
0.0025,0.0216,-0.0267,42.45,5,1014.57,28.3,0,510009,17:29:04:228
0.0871,-0.0327,-0.016,42.45,5,1014.59,28.3,0,511015,17:29:05:234
0.0057,-0.0108,0.0218,42.45,5,1014.6,28.3,0,512010,17:29:06:229
0.043,-0.0099,-0.0753,42.45,5,1014.58,28.3,0,513009,17:29:07:228
-0.0334,-0.0042,-0.0068,42.45,5,1014.58,28.3,0,514010,17:29:08:229
-0.0027,-0.0437,-0.0388,42.45,5,1014.59,28.3,0,515008,17:29:09:227
-0.0471,0.0234,-0.0166,42.45,5,1014.9,28.3,0,516009,17:29:10:228
0.0102,-0.0414,0.0158,42.45,5,1014.82,28.3,0,517009,17:29:11:228
-0.0051,-0.0049,0.0128,42.45,5,1014.75,28.3,0,518009,17:29:12:228
0.0109,8.00E-04,-0.0438,42.45,5,1014.7,28.3,0,519009,17:29:13:228
-0.0469,0.0317,-0.011,42.45,5,1014.64,28.3,0,520009,17:29:14:228
0.0284,-0.0127,0.0495,42.45,5,1014.63,28.3,0,521009,17:29:15:228
0.0645,-0.0329,-0.0227,42.45,5,1014.63,28.3,0,522010,17:29:16:229
-0.0308,-0.0067,-0.0319,42.45,5,1014.6,28.3,0,523009,17:29:17:228
-0.0431,-0.0148,-0.0359,42.45,5,1014.62,28.3,0,524009,17:29:18:228
0.0068,0.007,-0.0238,42.45,5,1014.59,28.3,0,525009,17:29:19:228
-0.0488,0.0022,0.0231,42.45,5,1014.58,28.3,0,526010,17:29:20:229
0.0082,0.003,-0.0369,42.45,5,1014.58,28.3,0,527009,17:29:21:228
0.0053,0.0137,-0.0704,42.45,5,1014.57,28.3,0,528009,17:29:22:228
0.0199,0.0115,-0.0151,42.45,5,1014.55,28.3,0,529009,17:29:23:228
-0.0355,0.0312,0.1071,42.45,5,1014.56,28.3,0,530009,17:29:24:228
-0.054,0.0036,-0.0134,42.45,5,1014.58,28.3,0,531009,17:29:25:228
0.0331,0.0098,0.0081,42.45,5,1014.54,28.3,0,532009,17:29:26:228
0.016,0.0111,-0.0524,42.45,5,1014.57,28.3,0,533010,17:29:27:229
0.0076,0.0018,-0.0517,42.45,5,1014.57,28.3,0,534010,17:29:28:229
0.0059,-0.0172,-0.0016,42.45,5,1014.56,28.3,0,535009,17:29:29:228
0.0273,0.0185,-0.044,42.45,5,1014.56,28.2,0,536009,17:29:30:228
-0.0428,-0.0167,-0.0361,42.45,5,1014.58,28.2,0,537009,17:29:31:228
0.0218,-0.0298,-0.0136,42.45,5,1014.59,28.2,0,538009,17:29:32:228
-0.0488,-0.0368,-0.019,42.45,5,1014.6,28.2,0,539010,17:29:33:229
0.0823,9.00E-04,-0.031,42.45,5,1014.61,28.2,0,540009,17:29:34:228
0.0367,-0.0138,0.0072,42.45,5,1014.63,28.2,0,541009,17:29:35:228
0.0413,-0.034,-0.0323,42.45,5,1014.6,28.2,0,542010,17:29:36:229
0.0253,0.0478,1.00E-04,42.45,5,1014.64,28.2,0,543009,17:29:37:228
-0.0422,0.0512,0.0302,42.45,5,1014.66,28.2,0,544012,17:29:38:231
-0.0128,-0.0175,0.0358,42.45,5,1014.65,28.2,0,545009,17:29:39:228
-0.0724,0.0109,-0.0088,42.45,5,1014.63,28.2,0,546009,17:29:40:228
-0.0126,0.0159,0.0447,42.45,5,1014.63,28.2,0,547009,17:29:41:228
-0.0328,-0.0148,0.0234,42.45,5,1014.62,28.2,0,548009,17:29:42:228
0.0707,0.0246,1.00E-04,42.45,5,1014.61,28.2,0,549009,17:29:43:228
0.0127,-0.011,-0.017,42.45,5,1014.63,28.2,0,550009,17:29:44:228
-0.0035,-0.0198,-0.0872,42.45,5,1014.62,28.2,0,551009,17:29:45:228
0.015,0.044,0.0245,42.45,5,1014.63,28.2,0,552009,17:29:46:228
-4.00E-04,-0.0217,0.0135,42.45,5,1014.62,28.2,0,553010,17:29:47:229
-0.0198,-0.0414,0.0114,42.45,5,1014.63,28.2,0,554009,17:29:48:228
0.0077,-0.0743,0.033,42.45,5,1014.66,28.2,0,555009,17:29:49:228
-0.0306,0.0044,0.0102,42.45,5,1014.67,28.2,0,556009,17:29:50:228
0.0288,-0.0589,-0.0291,42.45,5,1014.65,28.2,0,557009,17:29:51:228
0.0049,0.0096,0.004,42.45,5,1014.62,28.2,0,558009,17:29:52:228
-0.0462,0.0587,0.0919,42.45,5,1014.62,28.2,0,559009,17:29:53:228
0.013,-0.0739,0.0175,42.45,5,1014.63,28.2,0,560009,17:29:54:228
-0.0412,-0.036,0.0197,42.45,5,1014.62,28.2,0,561008,17:29:55:227
0.0193,-0.0475,-0.0387,42.45,5,1014.63,28.2,0,562009,17:29:56:228
0.0207,0.0161,0.0634,42.45,5,1014.63,28.2,0,563009,17:29:57:228
-0.0095,-8.00E-04,-0.0071,42.45,5,1014.6,28.2,0,564009,17:29:58:228
0.0246,0.0344,0.0035,42.45,5,1014.6,28.2,0,565009,17:29:59:228
-0.0595,-0.0036,-0.0041,42.45,5,1014.61,28.2,0,566009,17:30:00:228
0.0336,0.0119,-0.1127,42.45,5,1014.61,28.2,0,567009,17:30:01:228
-0.042,0.0085,0.0674,42.45,5,1014.59,28.2,0,568009,17:30:02:228
0.0542,0.0142,0.0287,42.45,5,1014.57,28.2,0,569009,17:30:03:228
0.0609,-0.0016,-0.0439,42.45,5,1014.57,28.2,0,570009,17:30:04:228
-0.0165,-0.0018,-0.0289,42.45,5,1014.59,28.2,0,571009,17:30:05:228
0.0402,-0.0113,0.046,42.45,5,1014.56,28.2,0,572009,17:30:06:228
-0.006,0.0085,-0.0111,42.45,5,1014.56,28.2,0,573009,17:30:07:228
-0.0228,0.0156,0.0123,42.45,5,1014.57,28.2,0,574009,17:30:08:228
-0.0874,-0.0271,0.039,42.45,5,1014.55,28.2,0,575008,17:30:09:227
-0.0049,0.0226,0.0028,42.45,5,1014.55,28.2,0,576009,17:30:10:228
-0.0227,-0.0113,-0.0217,42.45,5,1014.56,28.2,0,577010,17:30:11:229
-0.0177,-0.0185,-0.0473,42.45,5,1014.55,28.2,0,578010,17:30:12:229
0.0285,-0.011,-0.0335,42.45,5,1014.53,28.2,0,579009,17:30:13:228
0.0508,-0.0231,-0.0452,42.45,5,1014.52,28.2,0,580009,17:30:14:228
-0.0398,0.0458,-0.0817,42.45,5,1014.51,28.2,0,581009,17:30:15:228
8.00E-04,-0.0126,0.0642,42.45,5,1014.51,28.2,0,582009,17:30:16:228
-0.0298,0.0138,-0.0623,42.45,5,1014.51,28.2,0,583009,17:30:17:228
0.0036,-0.0077,-0.0276,42.45,5,1014.51,28.2,0,584010,17:30:18:229
-0.0487,0.0046,0.047,42.45,5,1014.51,28.1,0,585009,17:30:19:228
-0.0731,-0.0281,-0.1085,42.45,5,1014.51,28.1,0,586009,17:30:20:228
0.0072,0.0047,0.042,42.45,5,1014.51,28.1,0,587009,17:30:21:228
0.0282,0.0319,0.0975,42.45,5,1014.54,28.1,0,588009,17:30:22:228
-0.0127,-0.0078,-0.0527,42.45,5,1014.55,28.1,0,589009,17:30:23:228
0.0675,-0.0034,-0.0294,42.45,5,1014.54,28.1,0,590009,17:30:24:228
-0.0411,0.0203,0.01,42.45,5,1014.56,28.1,0,591009,17:30:25:228
-0.047,-7.00E-04,0.0285,42.45,5,1014.57,28.1,0,592009,17:30:26:228
-0.0208,-0.0053,-0.0071,42.45,5,1014.59,28.1,0,593009,17:30:27:228
-0.0086,0.0293,-0.0067,42.45,5,1014.6,28.1,0,594009,17:30:28:228
-0.0267,-0.0036,-0.0097,42.45,5,1014.6,28.1,0,595008,17:30:29:227
0.015,0.0434,0.0102,42.45,5,1014.57,28.1,0,596009,17:30:30:228
0.0099,0.0228,0.043,42.45,5,1014.6,28.1,0,597008,17:30:31:227
0.0022,0.0392,0.034,42.45,5,1014.59,28.1,0,598011,17:30:32:230
0.0164,0.0279,0.0569,42.45,5,1014.59,28.1,0,599009,17:30:33:228
-0.0571,-0.0084,-0.0031,42.45,5,1014.6,28.1,0,600009,17:30:34:228
0.0194,0.0403,-0.0704,42.45,5,1014.58,28.1,0,601009,17:30:35:228
0.0475,0.01,0.0543,42.45,5,1014.59,28.1,0,602009,17:30:36:228
-0.0231,0.004,0.0141,42.45,5,1014.58,28.1,0,603009,17:30:37:228
0.0256,0.0095,-0.0245,42.45,5,1014.61,28.1,0,604009,17:30:38:228
-0.0223,0.0438,0.0349,42.45,5,1014.59,28.1,0,605009,17:30:39:228
0.006,0.0316,0.0042,42.45,5,1014.62,28.1,0,606009,17:30:40:228
-0.0434,0.0132,-0.0107,42.45,5,1014.6,28.1,0,607010,17:30:41:229
0.0196,0.0127,-0.0028,42.45,5,1014.63,28.1,0,608009,17:30:42:228
0.0264,-0.0025,-0.0388,42.45,5,1014.6,28.1,0,609009,17:30:43:228
-0.005,0.0024,-0.0559,42.45,5,1014.61,28.1,0,610009,17:30:44:228
-0.0056,0.0152,-0.0892,42.45,5,1014.61,28.1,0,611009,17:30:45:228
-0.0013,0.0308,0.0045,42.45,5,1014.6,28.1,0,612009,17:30:46:228
0.0071,0.0418,-0.0075,42.45,5,1014.62,28.1,0,613009,17:30:47:228
-0.0183,0.0076,0.0592,42.45,5,1014.58,28.1,0,614010,17:30:48:229
0.0088,0.0273,0.0535,42.45,5,1014.61,28.1,0,615009,17:30:49:228
